Task,T1290
Scope 1/1, Sample 1/2 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-1.1,20.4,NaN,,,,,,
0.0200,26,-57.2,20.4,0.0010,,,,,,
0.0400,29,-57.7,20.3,0.0075,,,,,,
0.0900,52,-50.5,20.3,0.0020,,,,,,
0.1520,82,-35.4,20.3,0.0020,,,,,,
0.1905,112,-20.6,20.3,0.0015,,,,,,
0.2170,136,-11.9,20.3,0.0010,,,,,,
0.2745,161,-1.3,20.3,0.0025,,,,,,
0.4185,191,13.6,20.3,0.0045,,,,,,
0.6185,222,29.8,20.3,0.0065,,,,,,
0.8185,252,48.6,20.3,0.0065,100.96,2.00,,,,NaN
0.9645,282,67.3,20.3,0.0050,142.65,2.15,,,,NaN
1.0565,312,82.4,20.3,0.0030,181.96,2.26,,,,NaN
1.1325,340,95.1,20.2,0.0030,226.12,2.35,,,,NaN
1.2265,362,116.0,20.2,0.0040,314.63,2.50,,,,NaN
1.2535,503,125.1,20.2,0.0000,356.22,2.55,,,,NaN
1.2735,522,132.8,20.2,0.0010,370.00,2.57,,,,NaN
1.2935,541,142.3,20.2,0.0010,402.99,2.61,,,,NaN
1.3135,557,152.1,20.2,0.0010,448.34,2.65,,,,NaN
1.3335,571,162.0,20.2,0.0015,409.18,2.61,,,,NaN
1.3535,582,170.2,20.2,0.0020,352.75,2.55,,,,NaN
1.3770,593,178.1,20.2,0.0020,307.62,2.49,,,,NaN
1.4055,603,185.4,20.2,0.0030,261.41,2.42,,,,NaN
1.4470,612,193.6,20.2,0.0050,204.72,2.31,,,,NaN
1.4990,620,201.4,20.1,0.0065,,,,,,
1.5705,628,209.1,20.2,0.0085,,,,,,
1.6710,636,217.2,20.1,0.0125,,,,,,
1.8050,644,225.0,20.1,0.0170,,,,,,
1.9945,651,233.2,20.1,0.0265,,,,,,
Scope 1/1, Sample 2/2 (CRM 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,22.0,19.8,NaN,,,,,,
0.0200,28,-48.6,19.8,0.0005,,,,,,
0.0400,31,-49.8,19.8,0.0070,,,,,,
0.0900,61,-41.2,19.8,0.0015,,,,,,
0.1330,91,-27.9,19.8,0.0015,,,,,,
0.1620,122,-16.2,19.8,0.0010,,,,,,
0.1925,146,-8.3,19.8,0.0015,,,,,,
0.2685,175,3.1,19.8,0.0025,,,,,,
0.4530,205,18.8,19.8,0.0060,,,,,,
0.6530,236,37.1,19.8,0.0065,82.71,1.92,,,,NaN
0.8150,266,54.0,19.8,0.0055,107.61,2.03,,,,NaN
0.9505,296,70.7,19.8,0.0045,142.59,2.15,,,,NaN
1.0600,326,87.3,19.8,0.0035,184.48,2.27,,,,NaN
1.1460,354,102.8,19.8,0.0030,238.00,2.38,,,,NaN
1.1835,497,112.0,19.8,0.0005,280.78,2.45,,,,NaN
1.2075,519,118.2,19.8,0.0010,309.22,2.49,,,,NaN
1.2375,541,127.5,19.8,0.0015,345.49,2.54,,,,NaN
1.2590,561,136.2,19.8,0.0010,384.66,2.59,,,,NaN
1.2790,576,145.2,19.8,0.0015,432.17,2.64,,,,NaN
1.2990,592,154.9,19.8,0.0015,430.36,2.63,,,,NaN
1.3190,605,163.5,19.8,0.0015,382.77,2.58,,,,NaN
1.3405,616,171.9,19.8,0.0020,329.57,2.52,,,,NaN
1.3625,627,178.7,19.8,0.0020,292.32,2.47,,,,NaN
1.3950,636,186.6,19.8,0.0035,243.52,2.39,,,,NaN
1.4370,645,194.5,19.8,0.0045,192.25,2.28,,,,NaN
1.4925,654,202.3,19.8,0.0065,,,,,,
1.5680,661,210.1,19.8,0.0100,,,,,,
1.6735,669,218.2,19.8,0.0130,,,,,,
1.8160,676,226.0,19.8,0.0190,,,,,,
2.0160,684,234.2,19.8,0.0245,,,,,,
