Task,T920
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-32.2,19.6,NaN,,,,,,
0.0200,16,-54.2,19.7,0.0010,,,,,,
0.0400,19,-54.6,19.7,0.0060,,,,,,
0.0900,42,-47.0,19.7,0.0020,,,,,,
0.1445,73,-33.2,19.7,0.0020,,,,,,
0.1830,103,-20.0,19.7,0.0015,,,,,,
0.2175,128,-10.2,19.7,0.0015,,,,,,
0.2855,158,2.8,19.7,0.0025,,,,,,
0.4095,188,17.0,19.7,0.0040,,,,,,
0.6095,218,35.1,19.7,0.0065,81.48,1.91,,,,NaN
0.8095,248,52.2,19.7,0.0065,72.85,1.86,,,,NaN
1.0080,275,69.8,19.7,0.0075,93.55,1.97,,,,NaN
1.1815,301,86.2,19.7,0.0065,139.83,2.15,,,,NaN
1.3410,325,110.1,19.7,0.0065,221.23,2.34,,,,NaN
1.3745,450,118.7,19.6,0.0005,265.01,2.42,,,,NaN
1.3945,465,123.2,19.6,0.0015,292.05,2.47,,,,NaN
1.4355,481,136.1,19.6,0.0025,333.76,2.52,,,,NaN
1.4555,494,144.3,19.6,0.0015,359.40,2.56,,,,NaN
1.4755,504,152.7,19.6,0.0020,398.98,2.60,,,,NaN
1.4955,516,161.6,19.6,0.0015,377.13,2.58,,,,NaN
1.5155,526,169.2,19.6,0.0020,331.41,2.52,,,,NaN
1.5400,534,177.2,19.6,0.0030,290.22,2.46,,,,NaN
1.5685,542,184.5,19.6,0.0035,250.45,2.40,,,,NaN
1.6075,550,192.4,19.6,0.0045,203.47,2.31,,,,NaN
1.6580,558,200.2,19.6,0.0060,,,,,,
1.7265,566,207.9,19.6,0.0085,,,,,,
1.8215,573,215.9,19.6,0.0140,,,,,,
1.9515,580,223.9,19.6,0.0180,,,,,,
2.1265,588,231.8,19.6,0.0220,,,,,,
