Task,T281
Scope 1/1, Sample 1/2 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-28.9,21.7,NaN,,,,,,
0.0200,25,-49.9,21.7,0.0010,,,,,,
0.0400,29,-50.9,21.7,0.0055,,,,,,
0.0900,32,-51.0,21.7,0.0165,,,,,,
0.2150,62,-29.7,21.7,0.0040,,,,,,
0.2590,90,-16.7,21.7,0.0015,,,,,,
0.2900,105,-12.0,21.7,0.0020,,,,,,
0.3675,129,-2.7,21.7,0.0030,,,,,,
0.5385,159,11.3,21.7,0.0055,,,,,,
0.7385,163,18.5,21.7,0.0455,,,,,,
0.9385,194,39.5,21.7,0.0065,188.18,2.27,,,,NaN
1.0540,224,61.0,21.7,0.0040,363.01,2.56,,,,NaN
1.1025,254,78.4,21.7,0.0015,450.43,2.65,,,,NaN
1.1255,284,91.3,21.7,0.0010,477.65,2.68,,,,NaN
1.1455,307,101.6,21.7,0.0010,490.96,2.69,,,,NaN
1.1655,458,123.8,21.7,0.0000,595.73,2.78,,,,NaN
1.1855,488,134.1,21.7,0.0005,583.51,2.77,,,,NaN
1.2190,518,148.7,21.7,0.0010,443.85,2.65,,,,NaN
1.2405,548,158.0,21.7,0.0005,364.53,2.56,,,,NaN
1.2605,573,164.8,21.7,0.0010,322.10,2.51,,,,NaN
1.2905,598,172.5,21.7,0.0010,257.53,2.41,,,,NaN
1.3320,621,180.6,21.7,0.0020,204.98,2.31,,,,NaN
1.3860,638,188.1,21.7,0.0030,154.13,2.19,,,,NaN
1.4670,656,196.9,21.7,0.0045,,,,,,
1.5610,674,204.7,21.7,0.0050,,,,,,
1.6870,690,212.5,21.7,0.0075,,,,,,
1.8630,705,220.4,21.7,0.0120,,,,,,
2.0630,718,227.3,21.7,0.0150,,,,,,
Scope 1/1, Sample 2/2 (CRM1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,54.2,21.7,NaN,,,,,,
0.0200,27,12.3,21.7,0.0005,,,,,,
0.0400,58,-4.9,21.7,0.0005,,,,,,
0.0855,61,-6.3,21.7,0.0150,,,,,,
0.1995,91,7.7,21.7,0.0040,,,,,,
0.2845,113,16.4,21.7,0.0040,,,,,,
0.4740,142,28.9,21.7,0.0065,47.64,1.68,,,,NaN
0.6740,169,40.2,21.7,0.0075,45.80,1.66,,,,NaN
0.8740,196,52.3,21.7,0.0075,77.08,1.89,,,,NaN
1.0740,227,69.0,21.7,0.0065,172.34,2.24,,,,NaN
1.2590,257,102.0,21.7,0.0060,334.26,2.52,,,,NaN
1.2800,398,123.2,21.7,0.0000,346.44,2.54,,,,NaN
1.3000,427,131.6,21.7,0.0005,323.17,2.51,,,,NaN
1.3460,458,150.0,21.7,0.0015,335.58,2.53,,,,NaN
1.3670,488,159.2,21.7,0.0005,374.11,2.57,,,,NaN
1.3870,514,165.9,21.7,0.0010,297.11,2.47,,,,NaN
1.4180,538,173.4,21.7,0.0015,244.41,2.39,,,,NaN
1.4635,560,181.9,21.7,0.0020,196.52,2.29,,,,NaN
1.5190,577,189.5,21.7,0.0030,148.18,2.17,,,,NaN
1.5985,598,198.0,21.7,0.0040,,,,,,
1.6935,614,205.5,21.7,0.0060,,,,,,
1.8335,628,213.5,21.7,0.0100,,,,,,
2.0235,643,221.7,21.7,0.0130,,,,,,
2.2235,655,228.2,21.7,0.0170,,,,,,
