Task,T1067
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-44.2,19.6,NaN,,,,,,
0.0200,16,-67.0,19.6,0.0015,,,,,,
0.0400,19,-67.4,19.6,0.0070,,,,,,
0.0900,39,-60.2,19.6,0.0025,,,,,,
0.1520,69,-45.4,19.6,0.0020,,,,,,
0.1920,99,-30.4,19.6,0.0015,,,,,,
0.2190,129,-17.7,19.6,0.0010,,,,,,
0.2460,153,-9.0,19.6,0.0010,,,,,,
0.3135,176,3.2,19.6,0.0030,,,,,,
0.4690,206,23.5,19.6,0.0050,,,,,,
0.6385,236,41.6,19.6,0.0055,91.84,1.96,,,,NaN
0.8220,267,63.7,19.6,0.0060,138.69,2.14,,,,NaN
0.9405,297,81.9,19.6,0.0040,222.08,2.35,,,,NaN
1.0215,323,98.3,19.6,0.0030,315.09,2.50,,,,NaN
1.0815,346,117.7,19.6,0.0025,409.63,2.61,,,,NaN
1.1015,483,123.3,19.6,0.0000,428.05,2.63,,,,NaN
1.1350,502,144.2,19.6,0.0020,456.53,2.66,,,,NaN
1.1550,516,158.7,19.6,0.0015,520.34,2.72,,,,NaN
1.1750,527,170.2,19.6,0.0020,489.30,2.69,,,,NaN
1.1950,538,179.2,19.6,0.0020,388.85,2.59,,,,NaN
1.2175,546,186.5,19.6,0.0030,342.48,2.53,,,,NaN
1.2525,554,195.3,19.6,0.0045,269.80,2.43,,,,NaN
1.2925,562,202.8,19.6,0.0050,,,,,,
1.3505,569,210.7,19.6,0.0080,,,,,,
1.4315,576,218.8,19.6,0.0110,,,,,,
1.5400,583,226.7,19.6,0.0150,,,,,,
1.6910,590,234.8,19.6,0.0215,,,,,,
Scope 1/1, Sample 2/9 (ACR-139_20200110_13)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,10.2,15.3,NaN,,,,,,
0.0200,28,-51.6,15.1,0.0005,,,,,,
0.0400,31,-52.4,15.2,0.0075,,,,,,
0.0900,59,-42.2,15.2,0.0020,,,,,,
0.1215,89,-29.4,15.3,0.0010,,,,,,
0.1415,120,-18.4,15.4,0.0005,,,,,,
0.1630,140,-11.5,15.5,0.0010,,,,,,
0.2170,165,-0.9,15.5,0.0020,,,,,,
0.3495,195,13.0,15.6,0.0045,,,,,,
0.5495,225,31.5,15.7,0.0065,,,,,,
0.7445,255,53.0,15.8,0.0065,133.46,2.13,,,,NaN
0.8665,286,75.1,15.9,0.0040,189.28,2.28,,,,NaN
0.9205,308,85.8,15.9,0.0025,224.53,2.35,,,,NaN
0.9940,327,99.4,16.0,0.0040,279.96,2.45,,,,NaN
1.0870,349,127.8,16.0,0.0045,379.05,2.58,,,,NaN
1.1070,486,136.6,16.3,0.0000,385.16,2.59,,,,NaN
1.1270,501,146.9,16.3,0.0015,404.54,2.61,,,,NaN
1.1470,515,157.5,16.3,0.0015,432.58,2.64,,,,NaN
1.1670,527,167.1,16.3,0.0015,408.31,2.61,,,,NaN
1.1870,537,174.8,16.4,0.0020,343.69,2.54,,,,NaN
1.2130,547,182.7,16.4,0.0025,296.26,2.47,,,,NaN
1.2465,555,190.5,16.4,0.0040,241.26,2.38,,,,NaN
1.2910,564,198.4,16.4,0.0050,,,,,,
1.3505,572,206.2,16.4,0.0075,,,,,,
1.4340,580,214.2,16.4,0.0105,,,,,,
1.5480,588,222.1,16.5,0.0145,,,,,,
1.7045,596,230.2,16.5,0.0205,,,,,,
Scope 1/1, Sample 3/9 (POR-81_20200110_13)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,10.9,16.1,NaN,,,,,,
0.0200,28,-51.1,16.0,0.0005,,,,,,
0.0400,31,-51.9,16.0,0.0075,,,,,,
0.0900,61,-41.7,16.1,0.0015,,,,,,
0.1210,91,-29.2,16.1,0.0010,,,,,,
0.1410,120,-18.6,16.2,0.0005,,,,,,
0.1635,141,-11.4,16.2,0.0010,,,,,,
0.2195,165,-0.7,16.3,0.0025,,,,,,
0.3590,195,14.0,16.3,0.0045,,,,,,
0.5590,225,31.6,16.4,0.0065,,,,,,
0.7590,256,55.1,16.5,0.0065,139.45,2.14,,,,NaN
