Task,T1068
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-43.3,19.8,NaN,,,,,,
0.0200,16,-66.6,19.9,0.0015,,,,,,
0.0400,19,-67.0,19.9,0.0070,,,,,,
0.0900,31,-62.8,19.9,0.0040,,,,,,
0.2150,61,-41.5,19.9,0.0040,,,,,,
0.2615,91,-23.3,19.8,0.0015,,,,,,
0.2815,116,-13.4,19.8,0.0010,,,,,,
0.3070,135,-7.3,19.8,0.0015,,,,,,
0.3710,159,3.0,19.8,0.0025,,,,,,
0.5170,189,18.6,19.8,0.0050,,,,,,
0.7170,219,36.8,19.8,0.0065,79.08,1.90,,,,NaN
0.9170,249,54.8,19.8,0.0065,88.54,1.95,,,,NaN
1.0965,280,73.2,19.8,0.0060,128.83,2.11,,,,NaN
1.2340,310,91.8,19.8,0.0045,189.39,2.28,,,,NaN
1.3230,335,109.2,19.8,0.0035,262.83,2.42,,,,NaN
1.3515,473,115.3,19.8,0.0000,311.82,2.49,,,,NaN
1.3860,493,126.3,19.7,0.0015,364.81,2.56,,,,NaN
1.4060,510,134.7,19.7,0.0010,382.02,2.58,,,,NaN
1.4260,526,144.1,19.7,0.0010,436.16,2.64,,,,NaN
1.4460,540,155.0,19.7,0.0015,471.02,2.67,,,,NaN
1.4660,554,165.0,19.7,0.0015,415.69,2.62,,,,NaN
1.4860,564,173.2,19.7,0.0020,354.14,2.55,,,,NaN
1.5095,574,180.8,19.7,0.0025,309.40,2.49,,,,NaN
1.5405,583,188.6,19.7,0.0035,257.73,2.41,,,,NaN
1.5815,591,196.5,19.7,0.0050,,,,,,
1.6365,599,204.2,19.7,0.0070,,,,,,
1.7135,606,212.4,19.7,0.0105,,,,,,
1.8145,614,220.1,19.7,0.0130,,,,,,
1.9590,622,228.3,19.7,0.0195,,,,,,
Scope 1/1, Sample 2/9 (ACR-176_20200110_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,15.0,14.7,NaN,,,,,,
0.0200,28,-50.2,14.6,0.0005,,,,,,
0.0400,31,-51.1,14.6,0.0075,,,,,,
0.0900,59,-42.0,14.7,0.0020,,,,,,
0.1285,89,-27.9,14.8,0.0015,,,,,,
0.1500,119,-15.6,14.9,0.0005,,,,,,
0.1700,140,-8.5,14.9,0.0010,,,,,,
0.2200,160,-0.5,15.0,0.0025,,,,,,
0.3450,190,13.7,15.1,0.0040,,,,,,
0.5415,221,30.5,15.2,0.0065,,,,,,
0.7415,251,51.9,15.3,0.0065,133.22,2.12,,,,NaN
0.8600,281,73.5,15.4,0.0040,185.11,2.27,,,,NaN
0.9120,302,84.4,15.4,0.0025,216.69,2.34,,,,NaN
0.9770,323,96.2,15.5,0.0030,263.55,2.42,,,,NaN
1.0805,346,124.6,15.5,0.0045,368.03,2.57,,,,NaN
1.1005,482,133.1,15.9,0.0000,381.35,2.58,,,,NaN
1.1205,498,142.9,15.9,0.0015,396.57,2.60,,,,NaN
1.1405,512,153.4,15.9,0.0015,430.95,2.63,,,,NaN
1.1605,525,163.5,15.9,0.0015,430.50,2.63,,,,NaN
1.1805,536,171.8,16.0,0.0020,357.72,2.55,,,,NaN
1.2040,546,179.5,16.0,0.0025,311.64,2.49,,,,NaN
1.2345,556,187.3,16.0,0.0030,260.14,2.42,,,,NaN
1.2750,564,195.3,16.0,0.0050,203.71,2.31,,,,NaN
1.3280,573,202.9,16.0,0.0060,,,,,,
1.4035,581,211.0,16.1,0.0095,,,,,,
1.5060,589,219.0,16.1,0.0125,,,,,,
1.6430,597,226.8,16.1,0.0175,,,,,,
1.8410,605,234.9,16.1,0.0255,,,,,,
Scope 1/1, Sample 3/9 (POC-56_20200110_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.4,15.6,NaN,,,,,,
0.0200,28,-50.8,15.6,0.0005,,,,,,
0.0400,31,-51.4,15.6,0.0075,,,,,,
0.0900,58,-41.4,15.6,0.0020,,,,,,
0.1220,88,-28.7,15.7,0.0010,,,,,,
0.1425,118,-17.9,15.8,0.0005,,,,,,
0.1655,141,-10.2,15.8,0.0010,,,,,,
0.2230,157,-0.6,15.9,0.0035,,,,,,
0.3670,188,14.2,15.9,0.0045,,,,,,
0.5670,218,31.8,16.0,0.0070,,,,,,
0.7670,248,55.6,16.1,0.0065,134.30,2.13,,,,NaN
0.8675,278,73.4,16.1,0.0035,172.88,2.24,,,,NaN
0.9275,302,84.3,16.2,0.0025,203.64,2.31,,,,NaN
1.0150,322,99.0,16.2,0.0045,258.03,2.41,,,,NaN
1.1165,345,127.3,16.3,0.0045,362.12,2.56,,,,NaN
1.1365,482,135.6,16.5,0.0000,374.45,2.57,,,,NaN
1.1565,497,145.3,16.5,0.0015,384.50,2.58,,,,NaN
1.1765,510,155.8,16.6,0.0015,411.58,2.61,,,,NaN
