Task,T1070
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-40.1,19.2,NaN,,,,,,
0.0200,17,-65.9,19.3,0.0010,,,,,,
0.0400,20,-66.3,19.3,0.0070,,,,,,
0.0900,32,-62.8,19.3,0.0045,,,,,,
0.2150,62,-43.8,19.3,0.0040,,,,,,
0.2705,92,-25.0,19.3,0.0020,,,,,,
0.2915,120,-13.9,19.3,0.0010,,,,,,
0.3115,136,-9.0,19.3,0.0015,,,,,,
0.3615,154,-0.8,19.3,0.0030,,,,,,
0.4865,184,14.2,19.3,0.0040,,,,,,
0.6710,214,31.8,19.3,0.0060,85.64,1.93,,,,NaN
0.8710,245,48.8,19.3,0.0065,77.45,1.89,,,,NaN
1.0710,275,66.4,19.3,0.0065,96.28,1.98,,,,NaN
1.2465,305,84.5,19.3,0.0060,140.95,2.15,,,,NaN
1.3805,332,104.1,19.3,0.0050,204.99,2.31,,,,NaN
1.4190,466,112.9,19.3,0.0005,245.24,2.39,,,,NaN
1.4415,481,117.9,19.3,0.0015,276.43,2.44,,,,NaN
1.4785,500,128.4,19.3,0.0020,320.52,2.51,,,,NaN
1.5005,515,136.0,19.3,0.0015,347.96,2.54,,,,NaN
1.5205,529,143.8,19.3,0.0015,394.87,2.60,,,,NaN
1.5405,542,152.7,19.3,0.0015,414.60,2.62,,,,NaN
1.5605,554,161.7,19.3,0.0015,384.81,2.59,,,,NaN
1.5805,565,169.5,19.3,0.0020,335.80,2.53,,,,NaN
1.6045,576,177.4,19.3,0.0025,294.38,2.47,,,,NaN
1.6330,584,184.8,19.3,0.0035,254.28,2.41,,,,NaN
1.6725,592,192.8,19.3,0.0045,204.94,2.31,,,,NaN
1.7225,601,200.5,19.3,0.0055,,,,,,
1.7905,608,208.3,19.3,0.0095,,,,,,
1.8860,615,216.3,19.3,0.0130,,,,,,
2.0160,622,224.2,19.3,0.0175,,,,,,
2.1955,630,232.2,19.3,0.0235,,,,,,
Scope 1/1, Sample 2/9 (POR-70_20200109_11)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,24.2,18.5,NaN,,,,,,
0.0200,28,-36.0,18.5,0.0005,,,,,,
0.0400,31,-36.3,18.5,0.0075,,,,,,
0.0900,61,-22.6,18.5,0.0015,,,,,,
0.1100,88,-11.8,18.6,0.0005,,,,,,
0.1300,106,-5.9,18.6,0.0010,,,,,,
0.1800,127,3.2,18.6,0.0025,,,,,,
0.3050,158,18.6,18.6,0.0040,,,,,,
0.4965,188,38.4,18.6,0.0065,102.01,2.01,,,,NaN
0.6785,218,60.0,18.6,0.0060,129.26,2.11,,,,NaN
0.7975,248,79.0,18.7,0.0040,169.02,2.23,,,,NaN
0.8715,272,91.5,18.7,0.0030,208.74,2.32,,,,NaN
0.9615,294,109.7,18.7,0.0040,284.18,2.45,,,,NaN
0.9945,433,118.0,18.7,0.0000,338.39,2.53,,,,NaN
1.0200,450,126.6,18.7,0.0015,373.02,2.57,,,,NaN
1.0400,465,135.3,18.7,0.0015,403.96,2.61,,,,NaN
1.0600,479,145.6,18.8,0.0015,459.12,2.66,,,,NaN
1.0800,492,156.7,18.8,0.0015,491.17,2.69,,,,NaN
