Task,T1199
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-33.4,20.8,NaN,,,,,,
0.0200,18,-64.2,20.9,0.0010,,,,,,
0.0400,21,-64.6,20.9,0.0060,,,,,,
0.0900,37,-59.5,20.9,0.0030,,,,,,
0.2135,67,-36.1,20.8,0.0040,,,,,,
0.2590,97,-16.9,20.8,0.0015,,,,,,
0.2790,119,-8.9,20.8,0.0010,,,,,,
0.3220,138,-1.2,20.8,0.0020,,,,,,
0.4295,168,12.5,20.7,0.0035,,,,,,
0.6095,199,29.8,20.7,0.0060,74.17,1.87,,,,NaN
0.8095,229,47.9,20.7,0.0065,66.37,1.82,,,,NaN
0.9980,234,58.8,20.7,0.0355,100.95,2.00,,,,NaN
1.1980,264,85.8,20.7,0.0065,181.02,2.26,,,,NaN
1.2680,291,101.6,20.6,0.0025,228.17,2.36,,,,NaN
1.2890,422,106.5,20.6,0.0000,251.10,2.40,,,,NaN
1.3220,441,113.2,20.5,0.0020,286.32,2.46,,,,NaN
1.3680,461,125.8,20.5,0.0025,334.03,2.52,,,,NaN
1.3895,481,133.8,20.5,0.0010,354.17,2.55,,,,NaN
1.4095,497,142.1,20.5,0.0015,418.44,2.62,,,,NaN
1.4295,512,151.4,20.5,0.0015,435.67,2.64,,,,NaN
1.4495,526,160.8,20.5,0.0015,410.84,2.61,,,,NaN
1.4695,536,169.2,20.5,0.0020,352.23,2.55,,,,NaN
1.4910,546,176.7,20.5,0.0020,310.25,2.49,,,,NaN
1.5185,555,184.1,20.5,0.0030,267.87,2.43,,,,NaN
1.5565,564,192.2,20.5,0.0040,215.40,2.33,,,,NaN
1.6040,572,199.8,20.5,0.0055,,,,,,
1.6715,580,207.9,20.5,0.0080,,,,,,
1.7580,588,215.5,20.5,0.0110,,,,,,
1.8870,595,223.8,20.5,0.0185,,,,,,
2.0545,602,231.6,20.4,0.0240,,,,,,
Scope 1/1, Sample 2/9 (POR-251_20201103_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,11.3,19.3,NaN,,,,,,
0.0200,28,-50.4,19.3,0.0005,,,,,,
0.0400,31,-51.1,19.3,0.0075,,,,,,
0.0900,60,-41.8,19.3,0.0015,,,,,,
0.1270,90,-30.0,19.3,0.0010,,,,,,
