Task,T1972
Scope 1/1, Sample 1/9 (Junk2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,59.7,18.9,NaN,,,,,,
0.0200,28,-38.9,18.9,0.0005,,,,,,
0.0400,58,-60.6,18.9,0.0005,,,,,,
0.0900,61,-61.0,18.9,0.0170,,,,,,
0.2150,91,-38.2,18.9,0.0040,,,,,,
0.2535,121,-20.7,18.9,0.0015,,,,,,
0.2735,146,-12.8,18.9,0.0010,,,,,,
0.3200,168,-6.4,18.9,0.0020,,,,,,
0.4360,183,-0.3,18.9,0.0080,,,,,,
0.6360,213,14.0,18.9,0.0065,,,,,,
0.8360,243,30.1,18.9,0.0065,98.88,2.00,,,,NaN
1.0335,273,54.8,18.9,0.0065,312.65,2.50,,,,NaN
1.1160,304,80.8,18.9,0.0025,448.74,2.65,,,,NaN
1.1360,334,99.5,18.9,0.0005,489.47,2.69,,,,NaN
1.1560,364,113.7,18.9,0.0005,504.83,2.70,,,,NaN
1.1760,507,124.7,18.9,0.0000,538.51,2.73,,,,NaN
1.1960,534,134.5,18.9,0.0005,583.32,2.77,,,,NaN
1.2160,556,144.9,18.9,0.0010,469.13,2.67,,,,NaN
1.2360,576,154.7,18.9,0.0010,416.18,2.62,,,,NaN
1.2560,592,163.2,18.9,0.0010,358.31,2.55,,,,NaN
1.2780,606,170.5,18.9,0.0015,312.52,2.49,,,,NaN
1.3085,619,178.2,18.9,0.0025,260.66,2.42,,,,NaN
1.3495,629,186.2,18.9,0.0040,203.25,2.31,,,,NaN
1.4035,639,194.0,18.9,0.0055,152.91,2.18,,,,NaN
1.4765,648,201.9,18.9,0.0080,,,,,,
1.5780,656,209.9,18.9,0.0120,,,,,,
1.7160,664,217.8,18.9,0.0165,,,,,,
1.9080,672,225.8,18.9,0.0240,,,,,,
2.1080,680,232.1,18.9,0.0255,,,,,,
Scope 1/1, Sample 2/9 (1_M_Sq3_20220712)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,80.9,18.1,NaN,,,,,,
0.0200,28,1.5,18.1,0.0005,,,,,,
0.0400,58,-34.5,18.1,0.0005,,,,,,
0.0600,77,-42.1,18.1,0.0010,,,,,,
0.1100,80,-42.5,18.1,0.0145,,,,,,
0.2350,111,-23.5,18.1,0.0040,,,,,,
0.2910,141,-11.0,18.1,0.0020,,,,,,
0.3390,163,-3.8,18.1,0.0020,,,,,,
0.4590,172,-0.4,18.1,0.0140,,,,,,
0.6590,202,11.9,18.1,0.0065,,,,,,
0.8590,232,27.3,18.1,0.0065,82.02,1.91,,,,NaN
1.0590,262,48.4,18.2,0.0065,248.33,2.40,,,,NaN
1.1730,292,76.3,18.2,0.0040,397.81,2.60,,,,NaN
1.2015,323,96.7,18.2,0.0010,448.82,2.65,,,,NaN
1.2215,353,111.0,18.2,0.0005,466.80,2.67,,,,NaN
1.2415,497,120.6,18.2,0.0000,484.01,2.68,,,,NaN
1.2665,527,132.1,18.2,0.0010,544.29,2.74,,,,NaN
1.2865,554,142.5,18.2,0.0010,450.33,2.65,,,,NaN
1.3065,573,151.6,18.2,0.0010,408.27,2.61,,,,NaN
1.3270,590,160.3,18.2,0.0010,355.54,2.55,,,,NaN
1.3470,604,166.9,18.2,0.0015,313.52,2.50,,,,NaN
1.3780,619,175.5,18.2,0.0020,263.16,2.42,,,,NaN
1.4125,631,182.5,18.2,0.0030,214.05,2.33,,,,NaN
1.4660,641,190.9,18.2,0.0050,161.44,2.21,,,,NaN
1.5330,651,198.5,18.3,0.0065,,,,,,
1.6290,660,206.6,18.3,0.0100,,,,,,
1.7580,669,214.5,18.3,0.0140,,,,,,
1.9360,678,222.4,18.3,0.0205,,,,,,
2.1360,686,229.1,18.3,0.0265,,,,,,
Scope 1/1, Sample 3/9 (2_M_Sq3_20220712)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,79.3,18.1,NaN,,,,,,
0.0200,28,-1.8,18.1,0.0005,,,,,,
0.0400,58,-36.9,18.1,0.0005,,,,,,
0.0610,71,-42.1,18.1,0.0015,,,,,,
0.1135,75,-42.7,18.1,0.0140,,,,,,
0.2445,105,-22.8,18.1,0.0045,,,,,,
0.3000,135,-9.6,18.2,0.0020,,,,,,
0.3430,156,-2.7,18.2,0.0020,,,,,,
0.4505,163,-0.6,18.2,0.0155,,,,,,
0.6505,193,13.6,18.2,0.0065,37.81,1.58,,,,NaN
0.8505,224,28.8,18.2,0.0065,73.48,1.87,,,,NaN
1.0505,254,48.3,18.2,0.0065,226.59,2.36,,,,NaN
1.1845,284,78.0,18.2,0.0045,389.53,2.59,,,,NaN
1.2165,314,100.5,18.2,0.0010,434.69,2.64,,,,NaN
1.2365,454,116.7,18.3,0.0000,443.54,2.65,,,,NaN
1.2565,481,124.8,18.3,0.0005,456.89,2.66,,,,NaN
1.2955,512,144.2,18.3,0.0015,509.15,2.71,,,,NaN
1.3155,530,152.9,18.3,0.0010,391.78,2.59,,,,NaN
1.3360,548,161.5,18.3,0.0010,341.75,2.53,,,,NaN
1.3560,562,167.9,18.3,0.0015,300.40,2.48,,,,NaN
1.3885,575,176.3,18.3,0.0025,253.73,2.40,,,,NaN
1.4270,587,183.8,18.3,0.0035,202.37,2.31,,,,NaN
1.4805,598,191.8,18.3,0.0050,154.06,2.19,,,,NaN
1.5515,608,199.5,18.3,0.0075,,,,,,
1.6515,616,207.4,18.3,0.0120,,,,,,
1.7900,624,215.5,18.3,0.0165,,,,,,
1.9765,633,223.4,18.3,0.0210,,,,,,
2.1765,641,229.8,18.3,0.0255,,,,,,
Scope 1/1, Sample 4/9 (1_M_Sq1_20220629)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,87.6,18.1,NaN,,,,,,
0.0200,28,27.1,18.2,0.0005,,,,,,
0.0400,58,-4.9,18.2,0.0005,,,,,,
0.0600,88,-17.4,18.2,0.0005,,,,,,
0.1100,91,-18.0,18.2,0.0160,,,,,,
0.2350,121,-4.8,18.2,0.0040,,,,,,
0.3500,133,-0.4,18.2,0.0095,,,,,,
0.5500,164,14.1,18.2,0.0065,,,,,,
0.7500,194,28.3,18.2,0.0065,84.39,1.93,,,,NaN
0.9500,224,46.6,18.3,0.0065,175.90,2.25,,,,NaN
1.1025,254,72.9,18.3,0.0050,305.17,2.48,,,,NaN
1.1520,284,94.4,18.3,0.0015,368.18,2.57,,,,NaN
1.1720,314,107.3,18.3,0.0005,388.37,2.59,,,,NaN
1.1920,453,115.7,18.3,0.0000,402.17,2.60,,,,NaN
1.2215,482,126.2,18.4,0.0010,455.72,2.66,,,,NaN
1.2475,507,137.6,18.4,0.0010,417.36,2.62,,,,NaN
1.2675,528,146.8,18.4,0.0010,396.94,2.60,,,,NaN
1.2875,544,155.1,18.4,0.0015,363.21,2.56,,,,NaN
1.3090,558,163.0,18.4,0.0015,314.98,2.50,,,,NaN
1.3335,573,170.4,18.4,0.0015,278.06,2.44,,,,NaN
1.3660,585,178.0,18.4,0.0025,233.79,2.37,,,,NaN
1.4095,595,185.8,18.4,0.0040,184.82,2.27,,,,NaN
1.4690,605,193.8,18.4,0.0060,140.27,2.15,,,,NaN
1.5465,614,201.6,18.4,0.0090,,,,,,
1.6535,622,209.5,18.4,0.0125,,,,,,
1.8015,631,217.5,18.4,0.0165,,,,,,
2.0015,638,225.3,18.4,0.0265,,,,,,
2.2015,646,231.4,18.4,0.0250,,,,,,
Scope 1/1, Sample 5/9 (2_M_Sq1_20220629)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,86.8,18.2,NaN,,,,,,
0.0200,28,26.5,18.2,0.0005,,,,,,
0.0400,58,-5.4,18.2,0.0005,,,,,,
0.0600,88,-17.9,18.3,0.0005,,,,,,
0.1100,92,-16.7,18.3,0.0120,,,,,,
0.2350,122,-5.8,18.3,0.0040,,,,,,
0.4030,134,0.3,18.3,0.0135,,,,,,
0.6030,164,14.0,18.3,0.0065,,,,,,
0.8030,195,31.0,18.3,0.0065,104.09,2.02,,,,NaN
