Task,T1974
Scope 1/1, Sample 1/9 (Junk4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,68.5,18.7,NaN,,,,,,
0.0200,27,-29.5,18.8,0.0005,,,,,,
0.0400,58,-58.3,18.8,0.0005,,,,,,
0.0780,61,-59.1,18.8,0.0140,,,,,,
0.1730,91,-44.9,18.8,0.0030,,,,,,
0.2300,121,-27.6,18.8,0.0020,,,,,,
0.2560,151,-17.0,18.8,0.0010,,,,,,
0.2855,163,-13.5,18.8,0.0025,,,,,,
0.3595,192,-4.3,18.8,0.0025,,,,,,
0.4845,200,0.0,18.8,0.0160,,,,,,
0.6845,230,13.4,18.8,0.0065,24.34,1.39,,,,NaN
0.8845,260,30.3,18.8,0.0065,139.15,2.14,,,,NaN
1.0635,290,56.4,18.8,0.0060,363.83,2.56,,,,NaN
1.1275,321,82.4,18.8,0.0020,469.63,2.67,,,,NaN
1.1475,351,101.9,18.8,0.0005,491.07,2.69,,,,NaN
1.1675,497,119.2,18.8,0.0000,489.42,2.69,,,,NaN
1.1875,522,128.0,18.8,0.0010,583.36,2.77,,,,NaN
1.2230,550,146.4,18.8,0.0015,516.72,2.71,,,,NaN
1.2430,570,156.1,18.8,0.0010,394.50,2.60,,,,NaN
1.2630,587,164.0,18.8,0.0010,344.81,2.54,,,,NaN
1.2880,601,171.7,18.8,0.0020,292.96,2.47,,,,NaN
1.3210,613,179.3,18.8,0.0025,246.10,2.39,,,,NaN
1.3670,624,187.5,18.8,0.0045,185.77,2.27,,,,NaN
1.4255,633,195.2,18.8,0.0065,139.41,2.14,,,,NaN
1.5085,642,203.3,18.8,0.0090,102.25,2.01,,,,NaN
1.6170,650,211.0,18.8,0.0130,73.97,1.87,,,,NaN
1.7750,659,219.2,18.8,0.0185,50.57,1.70,,,,NaN
1.9750,666,226.8,18.8,0.0270,34.56,1.54,,,,NaN
2.1750,674,232.5,18.8,0.0265,26.00,1.41,,,,NaN
2.3750,681,237.2,18.8,0.0285,21.00,1.32,,,,NaN
2.5750,689,241.2,18.8,0.0260,17.70,1.25,,,,NaN
2.7750,696,244.6,18.8,0.0305,,,,,,
2.9750,702,247.5,18.8,0.0340,,,,,,
3.1750,708,250.1,18.8,0.0335,,,,,,
3.3750,714,252.5,18.8,0.0335,,,,,,
3.5600,720,254.5,18.8,0.0305,,,,,,
Scope 1/1, Sample 2/9 (1_H_Sq2_20220628)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,91.6,16.1,NaN,,,,,,
0.0200,28,34.0,16.1,0.0005,,,,,,
0.0400,58,0.5,16.1,0.0005,,,,,,
0.0600,88,-14.7,16.1,0.0005,,,,,,
0.1070,91,-15.7,16.2,0.0140,,,,,,
0.2245,120,-7.2,16.2,0.0040,,,,,,
0.4245,139,-0.4,16.2,0.0110,,,,,,
0.6245,147,3.4,16.3,0.0240,,,,,,
