Task,T1620
Scope 1/1, Sample 1/8 (JUNK2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.2,22.4,NaN,,,,,,
0.0200,28,-54.2,22.4,0.0005,,,,,,
0.0400,33,-56.2,22.4,0.0040,,,,,,
0.0900,36,-56.3,22.4,0.0160,,,,,,
0.2150,66,-33.8,22.4,0.0040,,,,,,
0.2545,97,-16.9,22.4,0.0015,,,,,,
0.2745,119,-9.8,22.4,0.0010,,,,,,
0.3245,140,-2.4,22.4,0.0025,,,,,,
0.4495,154,3.5,22.4,0.0090,,,,,,
0.6495,184,20.7,22.4,0.0065,,,,,,
0.8230,214,35.6,22.4,0.0060,82.35,1.92,,,,NaN
1.0070,244,52.4,22.4,0.0060,112.33,2.05,,,,NaN
1.1730,274,72.3,22.4,0.0055,152.98,2.18,,,,NaN
1.2745,305,90.3,22.4,0.0035,188.82,2.28,,,,NaN
1.3360,331,102.7,22.4,0.0025,221.69,2.35,,,,NaN
1.3710,456,109.3,22.4,0.0005,247.89,2.39,,,,NaN
1.4160,486,120.5,22.4,0.0015,287.26,2.46,,,,NaN
1.4405,507,127.1,22.4,0.0010,306.25,2.49,,,,NaN
1.4680,530,136.4,22.4,0.0010,344.01,2.54,,,,NaN
1.4880,549,144.2,22.4,0.0010,387.99,2.59,,,,NaN
1.5080,567,152.8,22.4,0.0010,404.38,2.61,,,,NaN
1.5280,583,161.4,22.4,0.0015,387.87,2.59,,,,NaN
1.5480,596,169.4,22.4,0.0015,343.30,2.54,,,,NaN
1.5690,607,176.5,22.4,0.0020,303.37,2.48,,,,NaN
1.5970,618,184.4,22.4,0.0025,262.20,2.42,,,,NaN
1.6315,628,191.9,22.4,0.0035,217.96,2.34,,,,NaN
1.6790,637,199.9,22.4,0.0055,,,,,,
1.7400,645,207.5,22.4,0.0075,,,,,,
1.8270,653,215.5,22.4,0.0105,,,,,,
1.9440,661,223.5,22.4,0.0150,,,,,,
2.1010,668,231.4,22.4,0.0210,,,,,,
Scope 1/1, Sample 2/8 (HT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,6.8,22.9,NaN,,,,,,
0.0200,28,-59.2,22.9,0.0005,,,,,,
0.0400,31,-60.2,22.9,0.0075,,,,,,
0.0900,34,-60.4,22.9,0.0170,,,,,,
0.2150,64,-39.0,22.9,0.0040,,,,,,
0.2585,94,-22.5,22.9,0.0015,,,,,,
0.2785,117,-15.4,22.9,0.0010,,,,,,
0.3270,144,-6.6,22.9,0.0020,,,,,,
0.4480,165,3.4,22.9,0.0055,,,,,,
0.6480,196,18.3,22.9,0.0065,,,,,,
0.8480,226,33.1,22.9,0.0065,67.84,1.83,,,,NaN
1.0480,256,49.8,22.9,0.0065,86.80,1.94,,,,NaN
1.2310,286,66.9,22.8,0.0060,119.17,2.08,,,,NaN
1.3840,316,86.6,22.8,0.0050,159.74,2.20,,,,NaN
1.4750,347,102.7,22.8,0.0030,197.73,2.30,,,,NaN
1.5080,486,110.0,22.8,0.0000,220.72,2.34,,,,NaN
1.5370,508,115.1,22.8,0.0015,242.96,2.39,,,,NaN
1.5925,532,127.9,22.8,0.0025,293.46,2.47,,,,NaN
1.6195,555,136.6,22.8,0.0010,318.26,2.50,,,,NaN
1.6395,573,143.8,22.8,0.0010,359.47,2.56,,,,NaN
1.6595,592,152.5,22.8,0.0010,394.54,2.60,,,,NaN
1.6795,608,160.7,22.8,0.0015,386.18,2.59,,,,NaN
1.7000,622,169.0,22.8,0.0015,341.67,2.53,,,,NaN
1.7205,634,175.8,22.8,0.0020,303.63,2.48,,,,NaN
1.7500,645,184.2,22.8,0.0025,261.17,2.42,,,,NaN
1.7825,654,191.5,22.8,0.0035,220.51,2.34,,,,NaN
1.8280,663,199.3,22.8,0.0050,,,,,,
1.8895,672,207.3,22.8,0.0070,,,,,,
1.9705,680,215.1,22.8,0.0100,,,,,,
2.0835,688,223.1,22.8,0.0145,,,,,,
2.2355,696,231.0,22.8,0.0205,,,,,,
Scope 1/1, Sample 3/8 (HT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.1,22.6,NaN,,,,,,
0.0200,28,-58.6,22.6,0.0005,,,,,,
0.0400,31,-59.9,22.6,0.0060,,,,,,
0.0900,34,-60.2,22.6,0.0145,,,,,,
0.2150,65,-38.9,22.6,0.0040,,,,,,
0.2595,95,-22.8,22.6,0.0015,,,,,,
0.2800,116,-15.6,22.6,0.0010,,,,,,
0.3270,143,-6.7,22.6,0.0015,,,,,,
0.4445,168,3.4,22.6,0.0045,,,,,,
0.6445,198,18.3,22.6,0.0065,,,,,,
0.8445,228,32.3,22.6,0.0065,64.26,1.81,,,,NaN
1.0445,258,48.7,22.6,0.0065,82.06,1.91,,,,NaN
1.2360,289,66.2,22.6,0.0060,117.46,2.07,,,,NaN
1.3930,319,85.2,22.6,0.0050,161.48,2.21,,,,NaN
1.4930,349,103.0,22.6,0.0035,205.68,2.31,,,,NaN
1.5235,491,111.7,22.6,0.0000,229.41,2.36,,,,NaN
1.5435,507,115.1,22.6,0.0010,246.96,2.39,,,,NaN
1.5935,537,126.6,22.6,0.0015,292.37,2.47,,,,NaN
1.6200,561,134.4,22.6,0.0010,314.02,2.50,,,,NaN
1.6410,583,141.7,22.6,0.0010,350.36,2.54,,,,NaN
1.6610,604,150.1,22.6,0.0010,394.92,2.60,,,,NaN
1.6810,621,158.4,22.6,0.0010,390.77,2.59,,,,NaN
1.7010,636,166.6,22.6,0.0015,354.26,2.55,,,,NaN
1.7210,649,173.6,22.6,0.0015,313.68,2.50,,,,NaN
1.7485,662,182.0,22.6,0.0020,272.23,2.43,,,,NaN
1.7785,672,189.2,22.6,0.0030,233.39,2.37,,,,NaN
1.8210,682,197.0,22.6,0.0045,,,,,,
1.8770,691,204.9,22.6,0.0065,,,,,,
1.9515,699,212.7,22.6,0.0090,,,,,,
2.0550,707,220.7,22.6,0.0130,,,,,,
2.1950,715,228.6,22.6,0.0175,,,,,,
Scope 1/1, Sample 4/8 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,7.7,22.5,NaN,,,,,,
0.0200,28,-59.0,22.5,0.0005,,,,,,
0.0400,31,-60.0,22.5,0.0075,,,,,,
0.0900,42,-58.3,22.5,0.0045,,,,,,
0.2150,72,-37.8,22.5,0.0040,,,,,,
0.2630,102,-21.8,22.5,0.0015,,,,,,
0.2865,128,-13.4,22.5,0.0010,,,,,,
0.3280,158,-5.0,22.5,0.0015,,,,,,
0.4320,179,3.2,22.5,0.0050,,,,,,
0.6320,209,17.9,22.5,0.0065,,,,,,
0.8320,239,32.3,22.5,0.0065,,,,,,
1.0320,244,41.1,22.5,0.0400,74.49,1.87,,,,NaN
1.2320,274,61.0,22.5,0.0065,118.63,2.07,,,,NaN
1.3615,304,79.7,22.5,0.0040,157.06,2.20,,,,NaN
1.4375,335,94.3,22.5,0.0025,186.52,2.27,,,,NaN
1.5005,361,105.6,22.5,0.0025,217.01,2.34,,,,NaN
1.5485,509,115.7,22.5,0.0005,245.66,2.39,,,,NaN
1.5810,534,122.6,22.5,0.0015,267.84,2.43,,,,NaN
1.6180,559,132.5,22.5,0.0015,300.62,2.48,,,,NaN
1.6420,582,140.7,22.5,0.0010,333.90,2.52,,,,NaN
1.6620,601,148.5,22.5,0.0010,369.86,2.57,,,,NaN
1.6820,618,157.0,22.5,0.0010,391.41,2.59,,,,NaN
1.7020,632,165.1,22.5,0.0015,361.91,2.56,,,,NaN
1.7230,645,172.8,22.5,0.0015,317.37,2.50,,,,NaN
1.7465,658,180.1,22.5,0.0020,280.91,2.45,,,,NaN
1.7775,668,187.9,22.5,0.0030,239.88,2.38,,,,NaN
1.8160,678,195.3,22.5,0.0040,,,,,,
