Task,T364
Scope 1/1, Sample 1/4 (JUNK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-75.9,21.7,NaN,,,,,,
0.0200,3,-76.9,21.7,0.0060,,,,,,
0.0400,10,-74.9,21.7,0.0025,,,,,,
0.0900,28,-66.9,21.7,0.0025,,,,,,
0.1510,57,-51.7,21.7,0.0020,,,,,,
0.1920,85,-37.2,21.7,0.0015,,,,,,
0.2245,108,-24.6,21.7,0.0015,,,,,,
0.2620,128,-12.5,21.7,0.0020,,,,,,
0.3215,143,0.1,21.7,0.0040,,,,,,
0.4370,170,19.7,21.7,0.0045,,,,,,
0.5540,193,34.7,21.7,0.0050,103.82,2.02,,,,NaN
0.7205,213,51.4,21.7,0.0085,85.24,1.93,,,,NaN
0.9205,231,71.6,21.7,0.0110,137.29,2.14,,,,NaN
1.0785,249,96.8,21.7,0.0090,251.00,2.40,,,,NaN
1.1420,261,113.8,21.7,0.0050,331.71,2.52,,,,NaN
1.1620,392,120.8,21.7,0.0000,360.61,2.56,,,,NaN
1.1820,402,129.0,21.7,0.0020,371.51,2.57,,,,NaN
1.2020,411,138.7,21.7,0.0020,401.32,2.60,,,,NaN
1.2220,420,148.5,21.7,0.0020,438.60,2.64,,,,NaN
1.2420,429,157.3,21.7,0.0020,381.42,2.58,,,,NaN
1.2620,438,165.1,21.7,0.0020,332.51,2.52,,,,NaN
1.2855,446,172.3,21.7,0.0030,292.46,2.47,,,,NaN
1.3185,454,180.1,21.7,0.0045,240.90,2.38,,,,NaN
1.3630,461,188.2,21.7,0.0065,187.03,2.27,,,,NaN
1.4200,468,195.9,21.7,0.0080,,,,,,
1.4995,476,203.9,21.7,0.0105,,,,,,
1.6060,483,211.7,21.7,0.0160,,,,,,
1.7555,490,219.8,21.7,0.0225,,,,,,
1.9555,496,227.7,21.7,0.0310,,,,,,
Scope 1/1, Sample 2/4 (TANK1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-69.9,21.7,NaN,,,,,,
0.0200,6,-70.0,21.7,0.0035,,,,,,
0.0400,14,-67.4,21.7,0.0025,,,,,,
0.0900,36,-56.1,21.7,0.0020,,,,,,
0.1300,61,-43.8,21.7,0.0015,,,,,,
0.1690,86,-29.3,21.7,0.0015,,,,,,
0.2045,106,-17.0,21.7,0.0015,,,,,,
0.2545,126,-3.6,21.7,0.0025,,,,,,
0.3310,146,8.8,21.7,0.0040,,,,,,
0.4940,173,32.0,21.7,0.0060,105.76,2.02,,,,NaN
0.6230,195,46.2,21.7,0.0060,78.85,1.90,,,,NaN
0.8110,214,62.7,21.7,0.0100,100.66,2.00,,,,NaN
1.0110,236,86.9,21.7,0.0095,215.12,2.33,,,,NaN
1.1080,253,110.3,21.7,0.0055,325.03,2.51,,,,NaN
1.1280,383,118.3,21.7,0.0000,360.68,2.56,,,,NaN
1.1480,394,126.3,21.7,0.0020,374.95,2.57,,,,NaN
1.1680,403,135.4,21.7,0.0020,387.37,2.59,,,,NaN
1.1880,412,145.1,21.7,0.0020,446.24,2.65,,,,NaN
1.2080,421,154.5,21.7,0.0020,400.94,2.60,,,,NaN
1.2280,429,162.5,21.7,0.0025,348.68,2.54,,,,NaN
1.2515,437,170.4,21.7,0.0030,303.68,2.48,,,,NaN
1.2800,444,177.9,21.7,0.0040,258.99,2.41,,,,NaN
1.3190,451,185.7,21.7,0.0055,206.77,2.32,,,,NaN
1.3715,458,193.6,21.7,0.0080,157.71,2.20,,,,NaN
1.4415,464,201.4,21.7,0.0110,,,,,,
1.5375,471,209.4,21.7,0.0145,,,,,,
1.6670,477,217.4,21.7,0.0215,,,,,,
1.8440,484,225.3,21.7,0.0255,,,,,,
2.0440,490,232.0,21.7,0.0325,,,,,,
Scope 1/1, Sample 3/4 (TANK2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-70.0,21.7,NaN,,,,,,
0.0200,6,-70.1,21.7,0.0035,,,,,,
0.0400,14,-67.5,21.7,0.0025,,,,,,
0.0900,36,-56.5,21.7,0.0025,,,,,,
0.1330,63,-42.6,21.7,0.0015,,,,,,
0.1670,86,-29.9,21.7,0.0015,,,,,,
0.2040,106,-17.0,21.7,0.0020,,,,,,
0.2530,124,-4.2,21.7,0.0025,,,,,,
0.3345,144,9.2,21.7,0.0040,,,,,,
0.4880,172,31.6,21.7,0.0055,107.38,2.03,,,,NaN
0.6125,195,45.5,21.7,0.0055,79.67,1.90,,,,NaN
0.7995,215,61.5,21.7,0.0090,97.97,1.99,,,,NaN
0.9995,237,85.1,21.7,0.0090,211.68,2.33,,,,NaN
1.0980,256,108.6,21.7,0.0050,324.36,2.51,,,,NaN
1.1180,386,116.7,21.7,0.0000,357.82,2.55,,,,NaN
1.1380,396,124.1,21.7,0.0020,372.28,2.57,,,,NaN
1.1620,407,135.1,21.7,0.0020,389.58,2.59,,,,NaN
1.1820,416,145.0,21.7,0.0020,446.03,2.65,,,,NaN
1.2020,425,154.4,21.7,0.0020,403.19,2.61,,,,NaN
1.2220,434,162.4,21.7,0.0025,349.01,2.54,,,,NaN
1.2455,442,170.4,21.7,0.0030,303.68,2.48,,,,NaN
1.2730,449,177.6,21.7,0.0040,261.21,2.42,,,,NaN
1.3130,456,185.6,21.7,0.0060,206.89,2.32,,,,NaN
1.3645,463,193.4,21.7,0.0075,158.35,2.20,,,,NaN
1.4340,469,201.2,21.7,0.0110,,,,,,
1.5310,475,209.3,21.7,0.0150,,,,,,
1.6595,482,217.2,21.7,0.0185,,,,,,
1.8385,489,225.2,21.7,0.0250,,,,,,
2.0385,495,231.9,21.7,0.0330,,,,,,
Scope 1/1, Sample 4/4 (TANK3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-70.1,21.7,NaN,,,,,,
0.0200,6,-70.3,21.7,0.0035,,,,,,
0.0400,14,-67.7,21.7,0.0025,,,,,,
0.0900,36,-56.8,21.7,0.0020,,,,,,
0.1350,64,-42.3,21.7,0.0015,,,,,,
0.1680,88,-29.7,21.7,0.0015,,,,,,
0.2035,107,-17.5,21.7,0.0020,,,,,,
0.2550,127,-3.5,21.7,0.0025,,,,,,
0.3295,145,8.5,21.7,0.0040,,,,,,
0.4975,170,32.7,21.7,0.0065,103.33,2.01,,,,NaN
0.6215,191,46.2,21.7,0.0060,77.39,1.89,,,,NaN
0.8135,210,62.8,21.7,0.0100,101.80,2.01,,,,NaN
1.0135,234,87.6,21.7,0.0085,226.37,2.35,,,,NaN
1.1030,252,110.4,21.7,0.0050,332.71,2.52,,,,NaN
1.1230,382,118.7,21.7,0.0000,365.96,2.56,,,,NaN
1.1430,393,126.5,21.7,0.0020,378.65,2.58,,,,NaN
1.1650,403,137.0,21.7,0.0020,394.70,2.60,,,,NaN
1.1850,413,147.0,21.7,0.0020,446.52,2.65,,,,NaN
1.2050,422,155.9,21.7,0.0020,393.10,2.59,,,,NaN
1.2250,430,163.9,21.7,0.0025,340.45,2.53,,,,NaN
1.2475,438,171.2,21.7,0.0025,300.32,2.48,,,,NaN
1.2780,446,178.8,21.7,0.0040,252.03,2.40,,,,NaN
1.3195,453,186.8,21.7,0.0060,197.97,2.30,,,,NaN
1.3735,460,194.6,21.7,0.0075,151.06,2.18,,,,NaN
1.4475,468,202.6,21.7,0.0095,,,,,,
1.5480,474,210.4,21.7,0.0170,,,,,,
1.6880,481,218.5,21.7,0.0205,,,,,,
1.8750,488,226.4,21.7,0.0290,,,,,,
