Task,T899
Scope 1/1, Sample 1/8 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-32.6,19.8,NaN,,,,,,
0.0200,16,-55.0,19.9,0.0010,,,,,,
0.0400,20,-55.2,19.9,0.0055,,,,,,
0.0900,41,-48.2,19.9,0.0025,,,,,,
0.1540,71,-33.2,19.9,0.0020,,,,,,
0.1950,101,-19.1,19.9,0.0015,,,,,,
0.2265,126,-9.7,19.8,0.0010,,,,,,
0.2880,146,-0.1,19.8,0.0030,,,,,,
0.4420,176,18.6,19.8,0.0050,,,,,,
0.6110,206,34.9,19.8,0.0055,85.73,1.93,,,,NaN
0.8110,236,52.7,19.8,0.0065,74.87,1.87,,,,NaN
1.0080,266,69.3,19.8,0.0065,90.76,1.96,,,,NaN
1.2065,292,87.3,19.8,0.0080,137.31,2.14,,,,NaN
1.3720,314,112.7,19.8,0.0075,223.07,2.35,,,,NaN
1.4030,450,120.3,19.8,0.0000,267.50,2.43,,,,NaN
1.4235,463,125.7,19.8,0.0015,299.75,2.48,,,,NaN
1.4520,478,134.6,19.8,0.0020,329.12,2.52,,,,NaN
1.4730,492,142.7,19.8,0.0015,360.59,2.56,,,,NaN
1.4930,504,151.2,19.8,0.0015,403.96,2.61,,,,NaN
1.5130,516,159.7,19.8,0.0015,384.84,2.59,,,,NaN
1.5330,527,167.6,19.8,0.0020,341.08,2.53,,,,NaN
1.5550,536,175.3,19.8,0.0025,299.85,2.48,,,,NaN
1.5810,545,182.5,19.8,0.0030,262.98,2.42,,,,NaN
1.6175,553,190.3,19.8,0.0045,216.37,2.34,,,,NaN
1.6655,561,198.3,19.8,0.0060,,,,,,
1.7270,569,205.9,19.8,0.0080,,,,,,
1.8160,576,214.0,19.8,0.0120,,,,,,
1.9335,584,221.9,19.8,0.0155,,,,,,
2.0970,591,229.9,19.8,0.0250,,,,,,
Scope 1/1, Sample 2/8 (HT 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-43.2,21.1,NaN,,,,,,
0.0200,14,-62.3,21.2,0.0015,,,,,,
0.0400,17,-62.7,21.2,0.0060,,,,,,
0.0900,37,-55.9,21.2,0.0025,,,,,,
0.1600,68,-40.5,21.1,0.0025,,,,,,
0.2045,98,-25.3,21.1,0.0015,,,,,,
0.2350,123,-14.8,21.1,0.0010,,,,,,
0.2805,151,-2.9,21.1,0.0015,,,,,,
0.3625,181,9.0,21.0,0.0025,,,,,,
0.5590,211,29.0,21.0,0.0065,99.19,2.00,,,,NaN
0.7590,241,48.5,21.0,0.0065,76.79,1.89,,,,NaN
0.9300,272,65.1,21.0,0.0055,89.97,1.95,,,,NaN
1.0975,299,79.7,20.9,0.0060,130.62,2.12,,,,NaN
1.2975,329,109.3,20.9,0.0065,233.17,2.37,,,,NaN
1.3295,467,118.3,20.8,0.0000,288.27,2.46,,,,NaN
1.3495,482,123.8,20.8,0.0015,324.10,2.51,,,,NaN
1.3785,497,133.8,20.8,0.0020,356.38,2.55,,,,NaN
1.3985,510,142.1,20.8,0.0015,386.78,2.59,,,,NaN
1.4185,524,151.5,20.8,0.0015,430.71,2.63,,,,NaN
1.4385,535,160.4,20.8,0.0020,403.89,2.61,,,,NaN
1.4585,545,168.9,20.8,0.0020,351.31,2.55,,,,NaN
1.4785,555,175.9,20.8,0.0020,311.18,2.49,,,,NaN
1.5060,564,183.5,20.7,0.0030,268.38,2.43,,,,NaN
1.5425,572,191.3,20.7,0.0045,217.73,2.34,,,,NaN
1.5915,580,199.2,20.7,0.0060,,,,,,
1.6560,588,207.0,20.7,0.0080,,,,,,
1.7455,596,215.0,20.7,0.0120,,,,,,
1.8665,603,222.9,20.7,0.0165,,,,,,
2.0350,611,230.8,20.7,0.0210,,,,,,
Scope 1/1, Sample 3/8 (HT 2)
Result,TitrationEQP1
