Task,T1491
Scope 1/1, Sample 1/8 (JUNK2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,47.3,22.8,NaN,,,,,,
0.0200,28,-29.1,22.9,0.0005,,,,,,
0.0400,51,-40.8,22.8,0.0010,,,,,,
0.0900,54,-41.1,22.8,0.0150,,,,,,
0.2150,84,-12.6,22.8,0.0040,,,,,,
0.2395,115,1.4,22.7,0.0010,,,,,,
0.2595,120,3.3,22.7,0.0045,,,,,,
0.3095,150,14.8,22.7,0.0015,,,,,,
0.3375,180,23.6,22.7,0.0010,161.00,2.21,,,,NaN
0.3750,206,30.8,22.6,0.0015,147.82,2.17,,,,NaN
0.4690,236,42.8,22.6,0.0030,87.45,1.94,,,,NaN
0.6555,266,63.2,22.6,0.0060,178.09,2.25,,,,NaN
0.8270,296,110.8,22.6,0.0055,463.85,2.67,,,,NaN
0.8470,439,133.2,22.4,0.0000,453.19,2.66,,,,NaN
0.8670,461,144.8,22.4,0.0010,425.50,2.63,,,,NaN
0.8930,480,159.4,22.4,0.0015,422.50,2.63,,,,NaN
0.9130,494,168.5,22.4,0.0015,462.67,2.67,,,,NaN
0.9350,505,176.8,22.4,0.0020,358.17,2.55,,,,NaN
0.9605,515,184.3,22.3,0.0025,293.58,2.47,,,,NaN
0.9960,526,192.1,22.3,0.0035,234.92,2.37,,,,NaN
1.0435,534,200.0,22.3,0.0055,,,,,,
1.1080,543,207.9,22.3,0.0075,,,,,,
1.1970,551,216.0,22.3,0.0115,,,,,,
1.3150,558,223.8,22.3,0.0160,,,,,,
1.4820,566,231.9,22.3,0.0210,,,,,,
Scope 1/1, Sample 2/8 (HT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,54.4,22.2,NaN,,,,,,
0.0200,28,-22.1,22.3,0.0005,,,,,,
0.0400,58,-39.4,22.2,0.0005,,,,,,
0.0900,88,-31.9,22.2,0.0015,,,,,,
0.2150,118,-9.5,22.2,0.0040,,,,,,
0.2890,142,3.3,22.2,0.0030,,,,,,
0.3860,172,20.3,22.1,0.0035,,,,,,
0.4750,202,35.3,22.1,0.0030,150.22,2.18,,,,NaN
0.5745,232,50.1,22.1,0.0035,186.16,2.27,,,,NaN
0.6960,262,70.4,22.1,0.0040,295.39,2.47,,,,NaN
0.7820,293,97.7,22.0,0.0030,453.79,2.66,,,,NaN
0.8085,323,116.2,22.0,0.0010,489.57,2.69,,,,NaN
0.8285,469,129.5,21.9,0.0000,495.42,2.69,,,,NaN
0.8485,493,140.9,21.9,0.0010,532.57,2.73,,,,NaN
0.8685,512,152.7,21.9,0.0010,562.36,2.75,,,,NaN
0.8885,528,163.7,21.9,0.0010,449.25,2.65,,,,NaN
0.9085,541,171.9,21.8,0.0015,382.84,2.58,,,,NaN
0.9345,552,180.7,21.8,0.0025,320.49,2.51,,,,NaN
0.9630,563,188.1,21.8,0.0025,267.67,2.43,,,,NaN
1.0040,573,195.9,21.8,0.0040,,,,,,
1.0605,581,204.0,21.8,0.0065,,,,,,
1.1350,589,211.8,21.8,0.0090,,,,,,
1.2390,597,219.8,21.8,0.0130,,,,,,
1.3815,604,227.9,21.8,0.0200,,,,,,
Scope 1/1, Sample 3/8 (HT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
