Task,T1228
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-22.9,20.1,NaN,,,,,,
0.0200,21,-61.8,20.2,0.0010,,,,,,
0.0400,24,-62.0,20.2,0.0060,,,,,,
0.0900,46,-54.0,20.2,0.0025,,,,,,
0.1395,76,-39.8,20.2,0.0015,,,,,,
0.1710,106,-26.6,20.1,0.0010,,,,,,
0.1970,134,-15.9,20.1,0.0010,,,,,,
0.2360,159,-5.4,20.1,0.0015,,,,,,
0.3270,190,8.4,20.1,0.0030,,,,,,
0.5150,220,27.4,20.1,0.0065,,,,,,
0.7150,250,47.3,20.1,0.0065,100.79,2.00,,,,NaN
0.8770,280,69.9,20.0,0.0055,160.55,2.21,,,,NaN
0.9590,310,84.5,20.0,0.0025,212.01,2.33,,,,NaN
1.0300,334,97.2,20.0,0.0030,272.72,2.44,,,,NaN
1.1185,360,122.6,20.0,0.0035,382.86,2.58,,,,NaN
1.1385,498,131.1,19.9,0.0000,408.38,2.61,,,,NaN
1.1585,516,141.2,19.9,0.0010,420.60,2.62,,,,NaN
1.1785,531,152.8,19.9,0.0015,468.31,2.67,,,,NaN
1.1985,544,164.0,19.9,0.0015,478.22,2.68,,,,NaN
1.2185,555,173.2,19.9,0.0020,394.81,2.60,,,,NaN
1.2400,565,181.2,19.9,0.0020,341.42,2.53,,,,NaN
1.2665,574,188.9,19.9,0.0030,290.94,2.46,,,,NaN
1.3015,582,196.5,19.9,0.0045,,,,,,
1.3515,589,204.6,19.9,0.0070,,,,,,
1.4170,596,212.4,19.9,0.0090,,,,,,
1.5075,603,220.4,19.9,0.0120,,,,,,
1.6300,610,228.3,19.9,0.0165,,,,,,
Scope 1/1, Sample 2/9 (POC-68_20201107_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,19.6,19.1,NaN,,,,,,
0.0200,28,-47.8,19.2,0.0005,,,,,,
0.0400,31,-48.7,19.2,0.0075,,,,,,
