Task,T1229
Scope 1/1, Sample 1/8 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-17.1,19.7,NaN,,,,,,
0.0200,23,-62.4,19.8,0.0010,,,,,,
0.0400,26,-62.8,19.8,0.0070,,,,,,
0.0900,40,-57.8,19.7,0.0035,,,,,,
0.2150,71,-33.4,19.7,0.0040,,,,,,
0.2570,101,-13.4,19.7,0.0015,,,,,,
0.2770,125,-5.1,19.7,0.0010,,,,,,
0.3205,137,-0.5,19.7,0.0035,,,,,,
0.4295,167,12.8,19.7,0.0035,,,,,,
0.5445,198,25.4,19.7,0.0040,,,,,,
0.7095,228,39.6,19.7,0.0055,80.38,1.91,,,,NaN
0.9095,258,58.0,19.7,0.0065,97.83,1.99,,,,NaN
1.0725,288,75.3,19.6,0.0055,138.17,2.14,,,,NaN
1.2045,318,94.5,19.6,0.0045,202.86,2.31,,,,NaN
1.2840,345,111.8,19.6,0.0030,271.55,2.43,,,,NaN
1.3085,482,118.6,19.6,0.0000,309.46,2.49,,,,NaN
1.3310,497,125.1,19.6,0.0015,336.36,2.53,,,,NaN
1.3580,518,135.2,19.6,0.0015,368.48,2.57,,,,NaN
1.3780,535,144.0,19.6,0.0010,412.19,2.62,,,,NaN
1.3980,550,153.3,19.6,0.0015,437.59,2.64,,,,NaN
1.4180,562,162.3,19.6,0.0015,400.36,2.60,,,,NaN
1.4380,573,170.5,19.6,0.0020,346.04,2.54,,,,NaN
1.4595,584,178.0,19.6,0.0020,305.65,2.49,,,,NaN
1.4870,593,185.3,19.6,0.0030,263.09,2.42,,,,NaN
1.5260,602,193.3,19.6,0.0045,210.22,2.32,,,,NaN
1.5765,609,201.1,19.6,0.0070,,,,,,
1.6465,617,209.1,19.6,0.0085,,,,,,
1.7400,624,216.9,19.6,0.0125,,,,,,
1.8710,632,225.0,19.6,0.0175,,,,,,
2.0460,639,232.8,19.6,0.0265,,,,,,
Scope 1/1, Sample 2/8 (BK-12_20201107_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,19.6,19.2,NaN,,,,,,
0.0200,28,-48.2,19.3,0.0005,,,,,,
0.0400,31,-49.0,19.3,0.0075,,,,,,
0.0900,60,-39.2,19.3,0.0015,,,,,,
0.1230,90,-26.7,19.3,0.0010,,,,,,
0.1450,115,-17.5,19.3,0.0010,,,,,,
0.1795,142,-7.7,19.3,0.0015,,,,,,
0.2615,165,3.2,19.3,0.0035,,,,,,
0.4615,196,22.6,19.3,0.0065,,,,,,
0.6615,226,41.4,19.3,0.0065,93.48,1.97,,,,NaN
0.8380,256,61.8,19.3,0.0060,133.71,2.13,,,,NaN
0.9500,286,80.3,19.3,0.0035,175.03,2.24,,,,NaN
1.0185,310,92.6,19.3,0.0030,209.59,2.32,,,,NaN
1.1000,334,108.8,19.3,0.0035,268.27,2.43,,,,NaN
1.1365,475,118.5,19.3,0.0005,315.21,2.50,,,,NaN
1.1590,493,125.4,19.3,0.0010,339.85,2.53,,,,NaN
1.1815,512,133.8,19.3,0.0010,372.30,2.57,,,,NaN
1.2015,529,142.8,19.3,0.0010,417.74,2.62,,,,NaN
1.2215,544,152.1,19.3,0.0015,448.16,2.65,,,,NaN
1.2415,558,161.9,19.3,0.0015,411.80,2.61,,,,NaN
1.2615,570,170.3,19.3,0.0015,356.11,2.55,,,,NaN
1.2835,580,178.0,19.3,0.0025,312.62,2.50,,,,NaN
1.3115,588,185.4,19.3,0.0035,267.72,2.43,,,,NaN
1.3505,597,193.7,19.3,0.0045,214.03,2.33,,,,NaN
1.3980,605,201.2,19.3,0.0060,,,,,,
1.4660,612,209.2,19.3,0.0090,,,,,,
1.5570,620,217.1,19.3,0.0110,,,,,,
1.6810,628,225.0,19.3,0.0165,,,,,,
1.8550,635,233.1,19.3,0.0265,,,,,,
Scope 1/1, Sample 3/8 (Initial2_20201107_11)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,20.0,19.0,NaN,,,,,,
0.0200,28,-48.4,19.1,0.0005,,,,,,
0.0400,31,-49.3,19.1,0.0075,,,,,,
0.0900,61,-38.4,19.1,0.0015,,,,,,
0.1170,91,-26.9,19.1,0.0010,,,,,,
0.1370,114,-19.0,19.1,0.0010,,,,,,
0.1810,144,-6.4,19.1,0.0015,,,,,,
0.2580,165,3.4,19.1,0.0035,,,,,,
0.4505,195,23.0,19.1,0.0065,,,,,,
0.6480,226,41.9,19.1,0.0065,100.01,2.00,,,,NaN
0.8250,256,64.4,19.1,0.0060,143.15,2.16,,,,NaN
0.9195,286,81.4,19.1,0.0030,181.29,2.26,,,,NaN
0.9830,311,92.9,19.1,0.0025,214.60,2.33,,,,NaN
1.0695,334,110.1,19.1,0.0035,280.48,2.45,,,,NaN
1.1060,476,120.4,19.2,0.0005,332.92,2.52,,,,NaN
1.1260,495,126.9,19.2,0.0010,351.91,2.55,,,,NaN
1.1470,513,135.3,19.2,0.0010,386.89,2.59,,,,NaN
1.1670,529,144.9,19.2,0.0015,435.69,2.64,,,,NaN
1.1870,544,155.0,19.2,0.0015,455.71,2.66,,,,NaN
1.2070,557,164.5,19.2,0.0015,404.85,2.61,,,,NaN
1.2270,568,172.4,19.2,0.0020,351.15,2.55,,,,NaN
1.2515,578,180.6,19.2,0.0025,304.11,2.48,,,,NaN
1.2795,587,187.9,19.2,0.0030,259.16,2.41,,,,NaN
1.3190,595,195.7,19.2,0.0050,,,,,,
1.3730,603,203.8,19.2,0.0070,,,,,,
1.4430,611,211.5,19.2,0.0090,,,,,,
1.5420,618,219.5,19.2,0.0145,,,,,,
1.6755,625,227.5,19.2,0.0195,,,,,,
Scope 1/1, Sample 4/8 (Initial1_20201107_11)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,18.6,18.9,NaN,,,,,,
0.0200,28,-48.9,18.9,0.0005,,,,,,
0.0400,31,-49.7,18.9,0.0075,,,,,,
0.0900,61,-38.3,18.9,0.0015,,,,,,
0.1145,91,-27.3,18.9,0.0010,,,,,,
0.1345,114,-19.5,18.9,0.0010,,,,,,
0.1810,144,-6.2,19.0,0.0015,,,,,,
0.2585,164,3.3,19.0,0.0040,,,,,,
0.4525,195,21.6,19.0,0.0065,,,,,,
0.6525,225,43.4,19.0,0.0065,110.12,2.04,,,,NaN
0.7790,255,61.3,19.0,0.0040,138.57,2.14,,,,NaN
0.8665,285,76.2,19.0,0.0030,169.01,2.23,,,,NaN
0.9445,310,87.6,19.0,0.0030,200.85,2.30,,,,NaN
1.0720,334,113.5,19.0,0.0050,294.47,2.47,,,,NaN
1.1005,475,122.1,19.0,0.0000,344.21,2.54,,,,NaN
1.1205,492,128.9,19.0,0.0010,364.87,2.56,,,,NaN
1.1415,511,138.0,19.0,0.0010,392.75,2.59,,,,NaN
1.1615,527,148.0,19.0,0.0010,442.29,2.65,,,,NaN
1.1815,541,158.2,19.0,0.0015,453.85,2.66,,,,NaN
1.2015,553,167.3,19.0,0.0015,394.85,2.60,,,,NaN
1.2215,564,175.1,19.0,0.0020,342.48,2.53,,,,NaN
1.2455,574,182.8,19.0,0.0025,298.58,2.48,,,,NaN
1.2760,582,190.3,19.0,0.0040,249.15,2.40,,,,NaN
1.3180,590,198.1,19.0,0.0050,,,,,,
1.3755,598,206.2,19.0,0.0075,,,,,,
1.4510,605,214.0,19.0,0.0110,,,,,,
1.5570,612,222.0,19.0,0.0150,,,,,,
1.7000,619,229.9,19.0,0.0210,,,,,,
Scope 1/1, Sample 5/8 (POR-82_20201107_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,23.8,18.7,NaN,,,,,,
0.0200,28,-45.9,18.8,0.0005,,,,,,
0.0400,31,-47.0,18.8,0.0075,,,,,,
0.0900,61,-37.0,18.8,0.0015,,,,,,
0.1220,91,-24.1,18.8,0.0010,,,,,,
0.1420,117,-15.0,18.8,0.0010,,,,,,
0.1730,142,-6.7,18.8,0.0010,,,,,,
0.2505,164,3.2,18.8,0.0035,,,,,,
0.4445,194,20.8,18.8,0.0065,,,,,,
0.6445,224,39.9,18.8,0.0065,106.56,2.03,,,,NaN
0.8040,255,60.7,18.8,0.0050,149.85,2.18,,,,NaN
0.8930,285,79.1,18.8,0.0030,183.94,2.26,,,,NaN
0.9420,305,87.8,18.8,0.0025,208.27,2.32,,,,NaN
1.0460,334,108.2,18.8,0.0035,276.39,2.44,,,,NaN
1.0830,477,118.2,18.9,0.0005,327.52,2.52,,,,NaN
1.1045,497,125.1,18.9,0.0010,348.29,2.54,,,,NaN
1.1255,516,133.1,18.9,0.0010,387.07,2.59,,,,NaN
1.1455,534,142.4,18.9,0.0010,428.19,2.63,,,,NaN
1.1655,550,152.9,18.9,0.0015,463.94,2.67,,,,NaN
1.1855,564,162.6,18.9,0.0015,419.01,2.62,,,,NaN
1.2055,576,171.0,18.9,0.0015,360.61,2.56,,,,NaN
1.2280,586,178.6,18.9,0.0025,314.83,2.50,,,,NaN
1.2570,595,186.5,18.9,0.0030,266.55,2.43,,,,NaN
1.2935,604,194.1,18.9,0.0040,214.06,2.33,,,,NaN
1.3435,612,201.8,18.9,0.0060,,,,,,
1.4125,621,209.8,18.9,0.0075,,,,,,
1.5060,629,217.8,18.9,0.0115,,,,,,
1.6325,636,225.5,18.9,0.0180,,,,,,
1.8135,644,233.8,18.9,0.0240,,,,,,
Scope 1/1, Sample 6/8 (POR-81_20201107_12)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,11.4,18.5,NaN,,,,,,
0.0200,28,-48.8,18.6,0.0005,,,,,,
0.0400,31,-49.3,18.6,0.0075,,,,,,
0.0900,61,-37.7,18.6,0.0015,,,,,,
0.1135,90,-27.5,18.6,0.0010,,,,,,
0.1335,115,-19.1,18.6,0.0010,,,,,,
0.1730,145,-6.5,18.6,0.0015,,,,,,
0.2395,166,3.3,18.6,0.0030,,,,,,
0.4055,196,20.3,18.6,0.0055,,,,,,
0.6055,226,39.3,18.6,0.0065,98.36,1.99,,,,NaN
0.7870,256,61.6,18.7,0.0060,138.33,2.14,,,,NaN
0.8875,286,80.1,18.7,0.0035,177.62,2.25,,,,NaN
0.9460,311,90.7,18.7,0.0025,207.35,2.32,,,,NaN
1.0350,335,107.4,18.7,0.0035,270.88,2.43,,,,NaN
1.0760,476,118.0,18.7,0.0005,330.81,2.52,,,,NaN
1.0985,495,125.4,18.7,0.0010,358.93,2.56,,,,NaN
1.1185,516,133.3,18.7,0.0010,393.70,2.60,,,,NaN
1.1385,534,142.8,18.7,0.0010,445.55,2.65,,,,NaN
1.1585,549,153.5,18.7,0.0015,489.78,2.69,,,,NaN
1.1785,563,164.2,18.7,0.0015,447.38,2.65,,,,NaN
1.1985,574,173.1,18.7,0.0020,382.52,2.58,,,,NaN
1.2200,583,180.8,18.7,0.0025,332.37,2.52,,,,NaN
1.2475,592,188.8,18.8,0.0030,282.76,2.45,,,,NaN
1.2815,600,196.3,18.8,0.0040,,,,,,
1.3290,609,204.1,18.7,0.0055,,,,,,
1.3935,616,212.1,18.8,0.0095,,,,,,
1.4805,623,219.9,18.8,0.0125,,,,,,
1.6015,630,228.0,18.8,0.0175,,,,,,
