Task,T2001
Scope 1/1, Sample 1/9 (Junk3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,78.0,18.7,NaN,,,,,,
0.0200,28,-13.7,18.7,0.0005,,,,,,
0.0400,58,-49.6,18.7,0.0005,,,,,,
0.0625,66,-52.8,18.7,0.0030,,,,,,
0.1185,71,-50.5,18.7,0.0115,,,,,,
0.2585,101,-28.9,18.7,0.0045,,,,,,
0.3120,131,-14.5,18.7,0.0020,,,,,,
0.3460,156,-7.1,18.7,0.0015,,,,,,
0.4310,173,-1.3,18.7,0.0050,,,,,,
0.6310,203,12.2,18.7,0.0065,,,,,,
0.8310,233,25.5,18.7,0.0065,67.23,1.83,,,,NaN
1.0310,264,47.9,18.7,0.0065,305.55,2.49,,,,NaN
1.1330,294,76.4,18.7,0.0035,501.19,2.70,,,,NaN
1.1560,324,99.5,18.7,0.0010,540.76,2.73,,,,NaN
1.1760,354,117.7,18.7,0.0005,546.02,2.74,,,,NaN
1.1960,501,132.0,18.8,0.0000,556.40,2.75,,,,NaN
1.2160,527,142.6,18.8,0.0010,634.66,2.80,,,,NaN
1.2365,548,152.6,18.8,0.0010,451.82,2.65,,,,NaN
1.2565,566,161.4,18.8,0.0010,384.88,2.59,,,,NaN
1.2770,580,168.5,18.8,0.0015,330.50,2.52,,,,NaN
1.3060,594,176.2,18.8,0.0020,270.45,2.43,,,,NaN
1.3455,605,184.2,18.8,0.0035,211.98,2.33,,,,NaN
1.3965,616,192.0,18.8,0.0045,160.55,2.21,,,,NaN
1.4670,626,200.0,18.8,0.0075,,,,,,
1.5615,635,207.8,18.8,0.0110,,,,,,
1.6950,643,215.9,18.8,0.0165,,,,,,
1.8740,650,223.6,18.8,0.0240,,,,,,
2.0740,658,230.3,18.8,0.0245,,,,,,
Scope 1/1, Sample 2/9 (1_M_Sq2_20220706)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.5,17.9,NaN,,,,,,
0.0200,28,41.1,17.9,0.0005,,,,,,
0.0400,58,10.0,17.9,0.0005,,,,,,
0.0600,88,-5.0,17.9,0.0005,,,,,,
0.1040,91,-5.9,17.9,0.0140,,,,,,
0.2140,96,-4.7,17.9,0.0200,,,,,,
0.4140,108,0.1,18.0,0.0170,,,,,,
0.6140,138,13.2,18.0,0.0065,41.28,1.62,,,,NaN
0.8140,168,25.7,18.0,0.0065,92.69,1.97,,,,NaN
1.0140,198,43.9,18.0,0.0065,220.21,2.34,,,,NaN
1.1680,228,73.0,18.0,0.0050,388.19,2.59,,,,NaN
1.2090,259,100.1,18.1,0.0015,446.13,2.65,,,,NaN
1.2290,400,121.7,18.1,0.0000,435.54,2.64,,,,NaN
1.2490,428,130.5,18.1,0.0005,448.43,2.65,,,,NaN
1.2935,455,151.7,18.1,0.0015,506.29,2.70,,,,NaN
1.3135,474,159.9,18.1,0.0010,361.57,2.56,,,,NaN
1.3360,489,167.3,18.1,0.0015,311.47,2.49,,,,NaN
1.3665,503,175.5,18.2,0.0020,256.16,2.41,,,,NaN
1.4030,515,182.8,18.2,0.0030,213.97,2.33,,,,NaN
1.4555,525,190.8,18.2,0.0050,158.89,2.20,,,,NaN
1.5260,536,198.8,18.2,0.0065,,,,,,
1.6195,544,206.4,18.2,0.0115,,,,,,
1.7545,553,214.6,18.2,0.0150,,,,,,
1.9325,561,222.5,18.2,0.0220,,,,,,
2.1325,569,229.1,18.2,0.0260,,,,,,
Scope 1/1, Sample 3/9 (2_M_Sq2_20220706)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.4,17.9,NaN,,,,,,
0.0200,27,40.6,17.9,0.0005,,,,,,
0.0400,58,9.0,17.9,0.0005,,,,,,
0.0600,88,-6.3,18.0,0.0005,,,,,,
0.1030,92,-7.5,18.0,0.0120,,,,,,
0.2105,96,-7.0,18.0,0.0260,,,,,,
0.4105,112,0.0,18.0,0.0125,,,,,,
0.6105,142,12.4,18.0,0.0065,45.48,1.66,,,,NaN
0.8105,172,25.9,18.0,0.0065,92.50,1.97,,,,NaN
1.0105,202,43.7,18.0,0.0065,210.13,2.32,,,,NaN
1.1725,232,74.1,18.1,0.0055,378.34,2.58,,,,NaN
1.2130,263,100.1,18.1,0.0015,435.59,2.64,,,,NaN
1.2330,405,119.8,18.1,0.0000,433.21,2.64,,,,NaN
1.2530,434,128.4,18.1,0.0005,439.53,2.64,,,,NaN
1.2960,464,149.2,18.1,0.0015,502.45,2.70,,,,NaN
1.3160,483,157.3,18.2,0.0010,371.04,2.57,,,,NaN
1.3395,499,165.7,18.2,0.0015,314.26,2.50,,,,NaN
1.3650,513,172.9,18.2,0.0020,268.33,2.43,,,,NaN
1.4000,525,180.5,18.2,0.0030,225.90,2.35,,,,NaN
1.4490,536,188.6,18.2,0.0045,170.73,2.23,,,,NaN
1.5125,545,196.3,18.2,0.0070,,,,,,
