Task,T2014
Scope 1/1, Sample 1/9 (Junk5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,83.3,19.2,NaN,,,,,,
0.0200,28,-5.6,19.2,0.0005,,,,,,
0.0400,58,-44.8,19.2,0.0005,,,,,,
0.0600,75,-51.5,19.2,0.0010,,,,,,
0.1100,78,-51.8,19.2,0.0160,,,,,,
0.2350,108,-31.3,19.2,0.0040,,,,,,
0.2825,138,-17.3,19.2,0.0015,,,,,,
0.3130,160,-10.8,19.2,0.0015,,,,,,
0.3890,183,-3.6,19.2,0.0035,,,,,,
0.5790,201,3.3,19.2,0.0105,,,,,,
0.7790,231,17.8,19.2,0.0065,37.58,1.57,,,,NaN
0.9790,261,37.1,19.2,0.0065,237.69,2.38,,,,NaN
1.1165,291,65.2,19.2,0.0045,481.69,2.68,,,,NaN
1.1535,322,92.6,19.2,0.0010,549.24,2.74,,,,NaN
1.1735,352,114.6,19.2,0.0005,556.56,2.75,,,,NaN
1.1935,496,131.6,19.1,0.0000,541.77,2.73,,,,NaN
1.2135,523,142.5,19.1,0.0005,668.44,2.83,,,,NaN
1.2360,546,153.8,19.1,0.0010,475.69,2.68,,,,NaN
1.2560,562,162.1,19.1,0.0010,394.31,2.60,,,,NaN
1.2795,577,170.1,19.1,0.0015,327.08,2.51,,,,NaN
1.3080,590,177.4,19.1,0.0025,265.57,2.42,,,,NaN
1.3500,601,185.6,19.1,0.0040,205.52,2.31,,,,NaN
1.4030,611,193.4,19.1,0.0055,154.44,2.19,,,,NaN
1.4765,620,201.3,19.1,0.0085,,,,,,
1.5770,628,209.3,19.1,0.0125,,,,,,
1.7155,635,217.2,19.1,0.0190,,,,,,
1.9065,643,225.2,19.1,0.0250,,,,,,
2.1065,650,231.6,19.1,0.0265,,,,,,
Scope 1/1, Sample 2/9 (1_M_Sq1_20220705)
Result,TitrationEQP1
