Task,T1049
Scope 1/1, Sample 1/2 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,0.2,20.4,NaN,,,,,,
0.0200,25,-43.6,20.3,0.0010,,,,,,
0.0400,29,-44.1,20.3,0.0055,,,,,,
0.0900,59,-28.9,20.3,0.0015,,,,,,
0.1100,89,-17.5,20.3,0.0005,,,,,,
0.1300,109,-11.6,20.3,0.0010,,,,,,
0.1800,133,-1.4,20.3,0.0020,,,,,,
0.2910,163,12.1,20.3,0.0035,,,,,,
0.4910,193,31.6,20.3,0.0065,91.51,1.96,,,,NaN
0.6910,224,52.2,20.3,0.0065,112.81,2.05,,,,NaN
0.8365,254,72.9,20.3,0.0050,157.49,2.20,,,,NaN
0.9185,282,87.1,20.2,0.0030,198.39,2.30,,,,NaN
0.9945,305,101.3,20.2,0.0030,254.76,2.41,,,,NaN
1.0340,445,110.1,20.2,0.0005,308.49,2.49,,,,NaN
1.0640,466,119.3,20.2,0.0015,354.34,2.55,,,,NaN
1.0840,482,126.9,20.2,0.0010,379.89,2.58,,,,NaN
1.1040,498,136.1,20.2,0.0010,433.41,2.64,,,,NaN
1.1240,513,146.3,20.2,0.0015,488.95,2.69,,,,NaN
1.1440,526,157.2,20.2,0.0015,461.40,2.66,,,,NaN
1.1640,537,166.6,20.2,0.0020,394.67,2.60,,,,NaN
1.1840,547,174.3,20.2,0.0020,342.90,2.54,,,,NaN
1.2090,557,181.8,20.2,0.0025,297.01,2.47,,,,NaN
1.2435,565,189.9,20.2,0.0045,240.10,2.38,,,,NaN
1.2880,573,197.7,20.2,0.0060,,,,,,
1.3475,580,205.4,20.2,0.0080,,,,,,
1.4310,588,213.5,20.2,0.0105,,,,,,
1.5435,595,221.4,20.2,0.0165,,,,,,
1.7000,602,229.4,20.2,0.0215,,,,,,
Scope 1/1, Sample 2/2 (CRM 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-0.7,20.0,NaN,,,,,,
0.0200,27,-52.2,19.9,0.0005,,,,,,
0.0400,30,-52.6,19.9,0.0065,,,,,,
0.0900,60,-41.3,19.9,0.0015,,,,,,
0.1145,90,-30.9,19.9,0.0010,,,,,,
0.1350,113,-23.8,19.9,0.0010,,,,,,
0.1860,144,-10.3,19.9,0.0015,,,,,,
0.2655,172,3.1,19.9,0.0030,,,,,,
0.4145,202,20.7,19.9,0.0050,,,,,,
0.6085,232,38.2,19.9,0.0065,83.07,1.92,,,,NaN
0.8085,263,57.5,19.9,0.0065,96.20,1.98,,,,NaN
0.9640,293,75.7,19.9,0.0050,136.51,2.14,,,,NaN
1.0765,320,91.2,19.9,0.0040,185.12,2.27,,,,NaN
1.1760,344,110.1,19.9,0.0040,257.15,2.41,,,,NaN
1.2065,482,118.2,19.9,0.0000,303.20,2.48,,,,NaN
1.2280,498,124.5,19.9,0.0015,330.60,2.52,,,,NaN
1.2525,515,133.4,19.9,0.0015,357.93,2.55,,,,NaN
1.2725,530,142.2,19.9,0.0015,402.99,2.61,,,,NaN
1.2925,544,151.6,19.9,0.0015,430.62,2.63,,,,NaN
1.3125,557,160.4,19.9,0.0015,391.50,2.59,,,,NaN
1.3325,568,168.4,19.9,0.0020,341.42,2.53,,,,NaN
1.3545,577,175.8,19.9,0.0025,301.29,2.48,,,,NaN
1.3830,586,183.2,19.9,0.0030,257.66,2.41,,,,NaN
1.4225,594,191.2,19.9,0.0045,206.11,2.31,,,,NaN
1.4735,603,199.2,19.9,0.0060,,,,,,
1.5410,610,206.7,19.9,0.0090,,,,,,
1.6390,618,214.9,19.9,0.0125,,,,,,
1.7675,625,222.8,19.9,0.0175,,,,,,
1.9460,633,230.8,19.9,0.0230,,,,,,
