Task,T1051
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-47.9,22.0,NaN,,,,,,
0.0200,14,-66.4,22.1,0.0015,,,,,,
0.0400,17,-66.8,22.1,0.0060,,,,,,
0.0900,32,-62.4,22.1,0.0035,,,,,,
0.2150,62,-42.7,22.0,0.0040,,,,,,
0.2720,92,-24.6,22.0,0.0020,,,,,,
0.2970,115,-15.4,21.9,0.0010,,,,,,
0.3340,140,-6.4,21.9,0.0015,,,,,,
0.4265,156,3.4,21.9,0.0055,,,,,,
0.6265,187,24.2,21.8,0.0065,,,,,,
0.7820,217,41.6,21.8,0.0050,84.66,1.93,,,,NaN
0.9150,247,54.7,21.7,0.0045,83.84,1.92,,,,NaN
1.0975,277,69.1,21.7,0.0060,97.05,1.99,,,,NaN
1.2975,308,88.0,21.6,0.0065,141.57,2.15,,,,NaN
1.4405,333,109.9,21.6,0.0055,226.04,2.35,,,,NaN
1.4725,472,117.9,21.4,0.0000,269.09,2.43,,,,NaN
1.4925,487,122.9,21.4,0.0015,296.28,2.47,,,,NaN
1.5240,505,132.5,21.4,0.0015,330.37,2.52,,,,NaN
1.5460,521,140.9,21.3,0.0015,364.61,2.56,,,,NaN
1.5660,535,149.7,21.3,0.0015,408.69,2.61,,,,NaN
1.5860,548,158.5,21.3,0.0015,398.83,2.60,,,,NaN
1.6060,559,166.5,21.3,0.0020,354.49,2.55,,,,NaN
1.6280,569,174.3,21.3,0.0020,308.98,2.49,,,,NaN
1.6535,578,181.8,21.3,0.0025,270.88,2.43,,,,NaN
1.6870,587,189.5,21.3,0.0035,226.11,2.35,,,,NaN
1.7310,595,197.1,21.3,0.0055,,,,,,
1.7930,603,205.1,21.2,0.0080,,,,,,
1.8745,610,213.0,21.2,0.0115,,,,,,
1.9860,618,220.9,21.2,0.0140,,,,,,
2.1400,625,228.8,21.2,0.0225,,,,,,
Scope 1/1, Sample 2/9 (POR-77_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,2.2,17.6,NaN,,,,,,
0.0200,28,-51.1,17.5,0.0005,,,,,,
0.0400,31,-51.4,17.5,0.0075,,,,,,
0.0900,61,-39.3,17.6,0.0015,,,,,,
0.1120,89,-28.9,17.6,0.0010,,,,,,
0.1320,116,-19.5,17.6,0.0005,,,,,,
0.1665,144,-8.9,17.7,0.0010,,,,,,
0.2455,168,3.2,17.7,0.0035,,,,,,
0.4430,198,24.3,17.7,0.0065,,,,,,
0.6430,229,43.7,17.8,0.0065,98.49,1.99,,,,NaN
0.8250,259,66.7,17.8,0.0060,146.14,2.16,,,,NaN
0.9220,289,84.6,17.8,0.0030,190.83,2.28,,,,NaN
0.9820,307,94.5,17.9,0.0035,228.49,2.36,,,,NaN
1.0905,329,119.9,17.9,0.0050,324.34,2.51,,,,NaN
1.1145,464,127.8,18.0,0.0000,361.76,2.56,,,,NaN
1.1345,478,136.0,18.0,0.0015,370.70,2.57,,,,NaN
1.1545,495,145.7,18.0,0.0010,411.63,2.61,,,,NaN
1.1745,508,155.9,18.0,0.0015,445.89,2.65,,,,NaN
1.1945,519,165.3,18.0,0.0020,400.46,2.60,,,,NaN
1.2145,529,173.0,18.1,0.0020,346.60,2.54,,,,NaN
1.2395,539,181.2,18.1,0.0025,299.83,2.48,,,,NaN
1.2690,547,188.7,18.1,0.0035,252.85,2.40,,,,NaN
1.3090,555,196.3,18.1,0.0050,,,,,,
1.3645,563,204.3,18.1,0.0070,,,,,,
1.4390,571,212.2,18.1,0.0095,,,,,,
1.5420,579,220.2,18.1,0.0135,,,,,,
1.6815,586,228.1,18.1,0.0205,,,,,,
Scope 1/1, Sample 3/9 (ACR-175_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,3.5,17.6,NaN,,,,,,
0.0200,28,-50.6,17.6,0.0005,,,,,,
0.0400,31,-51.0,17.6,0.0075,,,,,,
0.0900,61,-37.5,17.7,0.0015,,,,,,
0.1100,91,-26.3,17.7,0.0005,,,,,,
0.1300,118,-17.2,17.7,0.0005,,,,,,
0.1735,148,-4.2,17.7,0.0015,,,,,,
0.2555,164,3.5,17.8,0.0050,,,,,,
0.4555,194,25.0,17.8,0.0065,,,,,,
0.5855,224,43.3,17.8,0.0045,122.71,2.09,,,,NaN
0.6715,255,57.9,17.9,0.0030,137.80,2.14,,,,NaN
0.7505,282,68.9,17.9,0.0030,155.93,2.19,,,,NaN
0.8890,309,87.8,17.9,0.0050,197.85,2.30,,,,NaN
1.0090,334,112.6,17.9,0.0050,303.88,2.48,,,,NaN
1.0345,472,119.7,18.1,0.0000,350.03,2.54,,,,NaN
1.0560,488,127.5,18.1,0.0015,378.23,2.58,,,,NaN
1.0760,505,136.5,18.1,0.0010,395.37,2.60,,,,NaN
1.0960,519,146.6,18.1,0.0015,459.85,2.66,,,,NaN
1.1160,533,157.4,18.1,0.0015,470.57,2.67,,,,NaN
1.1360,544,167.1,18.1,0.0020,408.95,2.61,,,,NaN
1.1560,554,175.0,18.1,0.0020,353.05,2.55,,,,NaN
1.1810,564,183.2,18.1,0.0025,304.31,2.48,,,,NaN
1.2105,572,190.4,18.1,0.0035,255.14,2.41,,,,NaN
1.2545,580,198.7,18.1,0.0055,,,,,,
1.3085,587,206.4,18.1,0.0075,,,,,,
1.3840,595,214.2,18.2,0.0100,,,,,,
1.4885,602,222.2,18.2,0.0155,,,,,,
1.6320,609,230.2,18.2,0.0215,,,,,,
Scope 1/1, Sample 4/9 (ACR-186_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,3.3,17.9,NaN,,,,,,
0.0200,28,-50.5,17.8,0.0005,,,,,,
0.0400,31,-50.9,17.8,0.0075,,,,,,
0.0900,61,-38.0,17.9,0.0015,,,,,,
0.1100,90,-27.4,17.9,0.0005,,,,,,
0.1300,114,-19.1,17.9,0.0010,,,,,,
0.1800,144,-4.9,18.0,0.0015,,,,,,
0.2610,160,3.5,18.0,0.0050,,,,,,
0.4610,191,23.9,18.0,0.0065,,,,,,
0.6195,221,43.5,18.0,0.0055,119.60,2.08,,,,NaN
0.7270,251,62.1,18.1,0.0035,139.66,2.15,,,,NaN
0.7930,275,71.7,18.1,0.0030,159.17,2.20,,,,NaN
0.9245,302,89.3,18.1,0.0050,201.61,2.30,,,,NaN
1.0535,326,117.0,18.1,0.0055,311.12,2.49,,,,NaN
1.0765,463,123.8,18.2,0.0000,354.41,2.55,,,,NaN
1.0965,478,131.5,18.2,0.0015,375.38,2.57,,,,NaN
1.1165,493,140.4,18.3,0.0015,389.16,2.59,,,,NaN
1.1365,508,150.8,18.3,0.0015,452.59,2.66,,,,NaN
1.1565,520,160.9,18.3,0.0015,440.35,2.64,,,,NaN
1.1765,531,169.8,18.3,0.0020,378.61,2.58,,,,NaN
1.1970,540,177.4,18.3,0.0020,330.62,2.52,,,,NaN
1.2230,549,184.9,18.3,0.0030,285.26,2.46,,,,NaN
1.2580,557,192.8,18.3,0.0045,230.53,2.36,,,,NaN
1.3035,565,200.6,18.3,0.0060,,,,,,
1.3655,572,208.4,18.3,0.0090,,,,,,
1.4525,580,216.5,18.3,0.0115,,,,,,
1.5670,587,224.3,18.3,0.0170,,,,,,
1.7280,594,232.3,18.3,0.0235,,,,,,
Scope 1/1, Sample 5/9 (BK-15_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,20.2,18.1,NaN,,,,,,
0.0200,28,-37.3,18.1,0.0005,,,,,,
0.0400,31,-38.1,18.1,0.0075,,,,,,
0.0900,61,-21.2,18.1,0.0015,,,,,,
0.1100,86,-9.9,18.1,0.0010,,,,,,
0.1300,104,-3.7,18.1,0.0010,,,,,,
0.1800,120,3.2,18.2,0.0030,,,,,,
0.3050,150,19.6,18.2,0.0040,,,,,,
0.4325,180,35.4,18.2,0.0040,114.98,2.06,,,,NaN
0.5690,210,51.8,18.2,0.0045,122.38,2.09,,,,NaN
0.7060,241,71.1,18.3,0.0045,150.76,2.18,,,,NaN
0.8035,263,85.4,18.3,0.0045,190.66,2.28,,,,NaN
0.9070,285,105.6,18.3,0.0045,275.40,2.44,,,,NaN
0.9380,422,112.8,18.4,0.0000,330.00,2.52,,,,NaN
0.9670,440,122.3,18.4,0.0015,380.71,2.58,,,,NaN
0.9870,457,130.6,18.4,0.0010,407.74,2.61,,,,NaN
1.0070,472,140.7,18.4,0.0015,462.00,2.66,,,,NaN
1.0270,486,151.9,18.4,0.0015,524.25,2.72,,,,NaN
1.0470,498,163.4,18.5,0.0015,478.16,2.68,,,,NaN
1.0670,508,173.0,18.5,0.0020,401.44,2.60,,,,NaN
1.0870,518,180.6,18.5,0.0020,349.54,2.54,,,,NaN
1.1135,526,188.4,18.5,0.0035,297.76,2.47,,,,NaN
1.1480,534,196.2,18.5,0.0045,,,,,,
1.1940,541,204.0,18.5,0.0070,,,,,,
1.2580,548,212.1,18.5,0.0100,,,,,,
1.3425,554,219.9,18.5,0.0135,,,,,,
1.4610,561,227.9,18.5,0.0170,,,,,,
Scope 1/1, Sample 6/9 (POC-50_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,0.7,18.3,NaN,,,,,,
0.0200,27,-50.4,18.3,0.0005,,,,,,
0.0400,30,-50.8,18.3,0.0065,,,,,,
0.0900,60,-37.6,18.3,0.0015,,,,,,
0.1100,90,-26.3,18.3,0.0005,,,,,,
0.1300,116,-17.7,18.4,0.0010,,,,,,
0.1780,146,-3.7,18.4,0.0015,,,,,,
0.2590,176,9.5,18.4,0.0025,,,,,,
0.4350,206,25.8,18.4,0.0060,,,,,,
0.6350,236,47.9,18.5,0.0065,110.71,2.04,,,,NaN
0.7570,267,68.0,18.5,0.0040,142.09,2.15,,,,NaN
0.8220,289,77.8,18.5,0.0030,170.25,2.23,,,,NaN
0.9365,315,95.7,18.5,0.0045,230.05,2.36,,,,NaN
1.0360,336,119.3,18.5,0.0050,331.23,2.52,,,,NaN
1.0580,474,126.4,18.6,0.0000,369.70,2.57,,,,NaN
1.0780,490,135.0,18.6,0.0015,387.03,2.59,,,,NaN
1.0980,505,145.0,18.6,0.0015,407.38,2.61,,,,NaN
1.1180,518,155.3,18.6,0.0015,468.07,2.67,,,,NaN
1.1380,530,165.5,18.6,0.0015,421.87,2.63,,,,NaN
1.1580,541,173.9,18.6,0.0020,361.89,2.56,,,,NaN
1.1810,550,181.7,18.6,0.0025,315.25,2.50,,,,NaN
1.2100,558,189.2,18.7,0.0035,265.77,2.42,,,,NaN
1.2510,567,197.5,18.7,0.0045,,,,,,
1.3025,574,205.1,18.7,0.0075,,,,,,
1.3750,581,213.1,18.7,0.0100,,,,,,
1.4735,588,221.1,18.7,0.0130,,,,,,
1.6080,596,229.0,18.7,0.0180,,,,,,
Scope 1/1, Sample 7/9 (ACR-173_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,2.4,18.4,NaN,,,,,,
0.0200,27,-49.5,18.4,0.0005,,,,,,
0.0400,31,-49.9,18.4,0.0055,,,,,,
0.0900,61,-35.1,18.5,0.0015,,,,,,
0.1100,91,-22.7,18.5,0.0005,,,,,,
0.1300,116,-13.5,18.5,0.0010,,,,,,
0.1775,143,-0.8,18.5,0.0020,,,,,,
0.2795,173,13.8,18.5,0.0035,,,,,,
0.4795,203,37.6,18.6,0.0065,103.24,2.01,,,,NaN
0.6400,234,57.1,18.6,0.0055,124.50,2.10,,,,NaN
0.7705,264,77.9,18.6,0.0045,176.89,2.25,,,,NaN
0.8465,288,91.8,18.6,0.0030,227.49,2.36,,,,NaN
0.9225,308,108.5,18.6,0.0035,305.67,2.49,,,,NaN
0.9530,448,116.6,18.7,0.0000,359.77,2.56,,,,NaN
0.9780,466,125.8,18.7,0.0015,395.06,2.60,,,,NaN
0.9980,482,134.9,18.7,0.0010,429.81,2.63,,,,NaN
1.0180,497,145.9,18.8,0.0015,494.00,2.69,,,,NaN
1.0380,510,157.6,18.8,0.0015,509.47,2.71,,,,NaN
1.0580,522,168.3,18.8,0.0015,439.44,2.64,,,,NaN
1.0780,531,176.9,18.8,0.0020,373.49,2.57,,,,NaN
