Task,T1052
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-43.6,19.5,NaN,,,,,,
0.0200,16,-66.7,19.5,0.0015,,,,,,
0.0400,19,-66.9,19.5,0.0075,,,,,,
0.0900,31,-63.3,19.5,0.0040,,,,,,
0.2150,61,-43.8,19.5,0.0040,,,,,,
0.2675,91,-25.9,19.5,0.0015,,,,,,
0.2890,117,-15.7,19.4,0.0010,,,,,,
0.3130,135,-9.8,19.4,0.0015,,,,,,
0.3730,153,-0.3,19.4,0.0035,,,,,,
0.5230,184,16.8,19.4,0.0050,,,,,,
0.7185,214,35.3,19.4,0.0065,82.43,1.92,,,,NaN
0.9185,244,53.2,19.4,0.0065,81.58,1.91,,,,NaN
1.1075,274,70.6,19.4,0.0065,106.64,2.03,,,,NaN
1.2760,304,88.7,19.4,0.0055,157.91,2.20,,,,NaN
1.4030,327,110.0,19.4,0.0055,234.75,2.37,,,,NaN
1.4335,462,117.9,19.3,0.0000,282.80,2.45,,,,NaN
1.4535,476,123.3,19.3,0.0015,315.52,2.50,,,,NaN
1.4810,494,132.6,19.3,0.0015,346.39,2.54,,,,NaN
1.5010,510,140.5,19.3,0.0015,384.85,2.59,,,,NaN
1.5210,524,149.4,19.3,0.0015,428.69,2.63,,,,NaN
1.5410,536,158.7,19.3,0.0015,408.92,2.61,,,,NaN
1.5610,548,167.2,19.3,0.0015,359.84,2.56,,,,NaN
1.5815,557,174.5,19.3,0.0020,316.28,2.50,,,,NaN
1.6080,567,182.2,19.3,0.0025,274.72,2.44,,,,NaN
1.6425,576,190.0,19.3,0.0040,226.55,2.36,,,,NaN
1.6880,584,197.8,19.3,0.0060,,,,,,
1.7495,591,205.6,19.3,0.0085,,,,,,
1.8345,598,213.5,19.3,0.0115,,,,,,
1.9510,605,221.6,19.3,0.0155,,,,,,
2.1075,612,229.4,19.3,0.0210,,,,,,
Scope 1/1, Sample 2/9 (POC-68_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,11.0,16.0,NaN,,,,,,
0.0200,27,-49.8,15.9,0.0005,,,,,,
0.0400,30,-50.4,16.0,0.0055,,,,,,
0.0900,61,-38.7,16.0,0.0015,,,,,,
0.1130,91,-26.9,16.1,0.0010,,,,,,
0.1330,121,-16.5,16.1,0.0005,,,,,,
0.1625,145,-7.5,16.2,0.0010,,,,,,
0.2365,166,3.2,16.2,0.0035,,,,,,
0.4215,197,22.1,16.3,0.0060,,,,,,
0.6215,227,44.3,16.3,0.0065,118.13,2.07,,,,NaN
0.7535,257,64.6,16.4,0.0045,162.28,2.21,,,,NaN
0.8285,286,79.6,16.4,0.0025,199.55,2.30,,,,NaN
0.8895,307,90.1,16.5,0.0030,239.45,2.38,,,,NaN
0.9985,329,116.1,16.5,0.0050,349.05,2.54,,,,NaN
1.0225,467,124.4,16.7,0.0000,389.16,2.59,,,,NaN
1.0425,484,133.3,16.7,0.0010,403.59,2.61,,,,NaN
1.0625,501,144.2,16.7,0.0010,446.19,2.65,,,,NaN
1.0825,514,155.6,16.8,0.0015,489.69,2.69,,,,NaN
1.1025,526,165.7,16.8,0.0015,435.99,2.64,,,,NaN
1.1225,536,174.3,16.8,0.0020,370.49,2.57,,,,NaN
1.1440,545,181.6,16.8,0.0025,324.92,2.51,,,,NaN
1.1740,554,189.6,16.8,0.0035,268.90,2.43,,,,NaN
1.2130,562,197.3,16.8,0.0050,,,,,,
1.2665,569,205.3,16.8,0.0075,,,,,,
1.3380,577,213.1,16.9,0.0090,,,,,,
1.4380,584,221.1,16.9,0.0145,,,,,,
1.5745,591,229.1,16.9,0.0190,,,,,,
