Task,T1050
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,16.0,19.7,NaN,,,,,,
0.0200,28,-41.8,19.7,0.0005,,,,,,
0.0400,31,-42.4,19.7,0.0075,,,,,,
0.0900,61,-24.8,19.7,0.0015,,,,,,
0.1100,90,-12.5,19.7,0.0005,,,,,,
0.1300,105,-7.0,19.7,0.0015,,,,,,
0.1800,130,3.0,19.7,0.0020,,,,,,
0.2905,161,17.9,19.7,0.0035,,,,,,
0.4670,191,36.9,19.7,0.0060,103.11,2.01,,,,NaN
0.6530,221,61.1,19.7,0.0060,161.24,2.21,,,,NaN
0.7555,251,82.3,19.7,0.0035,231.53,2.36,,,,NaN
0.8035,272,92.3,19.7,0.0025,284.84,2.45,,,,NaN
0.8805,295,114.0,19.7,0.0035,395.09,2.60,,,,NaN
0.9015,432,121.2,19.7,0.0000,432.16,2.64,,,,NaN
0.9215,449,131.2,19.7,0.0010,445.84,2.65,,,,NaN
0.9415,465,143.8,19.7,0.0010,525.52,2.72,,,,NaN
0.9615,478,157.1,19.7,0.0015,543.01,2.73,,,,NaN
0.9815,490,168.2,19.7,0.0015,457.51,2.66,,,,NaN
1.0015,499,176.8,19.7,0.0025,388.02,2.59,,,,NaN
1.0255,507,184.7,19.7,0.0030,333.72,2.52,,,,NaN
1.0570,515,192.6,19.7,0.0040,268.21,2.43,,,,NaN
1.0990,523,200.5,19.7,0.0055,,,,,,
1.1560,530,208.4,19.7,0.0085,,,,,,
1.2350,537,216.4,19.7,0.0120,,,,,,
1.3425,544,224.3,19.7,0.0165,,,,,,
1.4905,550,232.4,19.7,0.0240,,,,,,
Scope 1/1, Sample 2/9 (POC-45_20200111_15)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,6.7,15.7,NaN,,,,,,
0.0200,28,-51.4,15.6,0.0005,,,,,,
0.0400,31,-52.0,15.6,0.0075,,,,,,
0.0900,61,-40.4,15.7,0.0015,,,,,,
0.1135,91,-29.3,15.8,0.0010,,,,,,
0.1335,120,-19.1,15.9,0.0005,,,,,,
0.1625,146,-10.1,15.9,0.0010,,,,,,
0.2350,176,3.2,16.0,0.0025,,,,,,
0.3830,206,17.8,16.1,0.0050,,,,,,
0.5830,236,37.0,16.2,0.0065,99.97,2.00,,,,NaN
0.7560,266,59.4,16.2,0.0055,139.24,2.14,,,,NaN
0.8470,297,76.0,16.3,0.0030,176.03,2.25,,,,NaN
0.9090,317,86.4,16.3,0.0030,210.06,2.32,,,,NaN
1.0135,342,107.6,16.4,0.0040,290.23,2.46,,,,NaN
1.0460,482,116.8,16.7,0.0000,346.91,2.54,,,,NaN
1.0660,488,124.1,16.7,0.0030,369.36,2.57,,,,NaN
1.0860,504,132.3,16.7,0.0010,405.31,2.61,,,,NaN
1.1060,520,142.3,16.7,0.0015,456.93,2.66,,,,NaN
1.1260,534,152.9,16.8,0.0015,482.34,2.68,,,,NaN
1.1460,545,163.1,16.8,0.0020,426.91,2.63,,,,NaN
1.1660,556,171.7,16.8,0.0020,365.32,2.56,,,,NaN
1.1880,566,179.2,16.8,0.0025,320.18,2.51,,,,NaN
1.2175,574,187.0,16.8,0.0035,268.59,2.43,,,,NaN
1.2570,583,195.1,16.8,0.0045,210.82,2.32,,,,NaN
1.3075,591,202.6,16.9,0.0065,,,,,,
1.3805,599,210.8,16.9,0.0095,,,,,,
1.4765,606,218.7,16.9,0.0130,,,,,,
1.6080,614,226.5,16.9,0.0175,,,,,,
1.7945,621,234.6,16.9,0.0260,,,,,,
Scope 1/1, Sample 3/9 (POR-74_20200111_14)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.6,16.4,NaN,,,,,,
0.0200,28,-49.1,16.4,0.0005,,,,,,
0.0400,31,-49.8,16.4,0.0075,,,,,,
0.0900,61,-37.1,16.4,0.0015,,,,,,
0.1100,91,-25.6,16.5,0.0005,,,,,,
0.1300,116,-16.7,16.5,0.0010,,,,,,
0.1760,146,-3.3,16.6,0.0015,,,,,,
0.2600,158,3.4,16.6,0.0070,,,,,,
0.4600,188,26.3,16.7,0.0065,,,,,,
0.5570,219,43.0,16.7,0.0030,123.13,2.09,,,,NaN
0.6190,249,53.4,16.8,0.0020,132.04,2.12,,,,NaN
0.7170,278,65.6,16.8,0.0035,149.09,2.17,,,,NaN
0.8895,308,89.6,16.9,0.0055,210.30,2.32,,,,NaN
0.9925,331,112.5,16.9,0.0045,323.91,2.51,,,,NaN
1.0150,465,119.2,17.1,0.0000,363.78,2.56,,,,NaN
