Task,T2019
Scope 1/1, Sample 1/9 (Junk3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,82.5,18.3,NaN,,,,,,
0.0200,28,-3.2,18.4,0.0005,,,,,,
0.0400,58,-42.4,18.4,0.0005,,,,,,
0.0600,80,-51.1,18.4,0.0010,,,,,,
0.1100,84,-51.4,18.4,0.0145,,,,,,
0.2350,114,-30.3,18.4,0.0040,,,,,,
0.2800,144,-16.9,18.4,0.0015,,,,,,
0.3100,169,-9.6,18.4,0.0010,,,,,,
0.3850,189,-3.2,18.4,0.0040,,,,,,
0.5725,204,3.2,18.4,0.0120,15.74,1.20,,,,NaN
0.7725,235,17.4,18.4,0.0065,28.38,1.45,,,,NaN
0.9725,265,34.7,18.4,0.0065,231.75,2.37,,,,NaN
1.1430,295,73.9,18.4,0.0055,502.99,2.70,,,,NaN
1.1690,325,107.3,18.4,0.0010,493.58,2.69,,,,NaN
1.1890,472,135.1,18.4,0.0000,448.42,2.65,,,,NaN
1.2090,495,145.2,18.4,0.0010,496.28,2.70,,,,NaN
1.2525,516,164.7,18.4,0.0020,499.38,2.70,,,,NaN
1.2725,530,171.2,18.4,0.0015,372.30,2.57,,,,NaN
1.3065,544,179.7,18.4,0.0025,282.63,2.45,,,,NaN
1.3480,555,187.3,18.4,0.0040,206.17,2.31,,,,NaN
1.4075,565,195.5,18.4,0.0060,,,,,,
1.4850,574,203.3,18.4,0.0085,,,,,,
1.5915,582,211.2,18.4,0.0125,,,,,,
1.7400,590,219.2,18.4,0.0180,,,,,,
1.9400,598,227.0,18.4,0.0240,,,,,,
Scope 1/1, Sample 2/9 (1_C_Sq3_20220716)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,88.5,17.4,NaN,,,,,,
0.0200,28,19.2,17.4,0.0005,,,,,,
0.0400,58,-19.4,17.4,0.0005,,,,,,
0.0600,88,-35.0,17.5,0.0005,,,,,,
0.1100,91,-35.8,17.5,0.0160,,,,,,
0.2350,121,-21.3,17.5,0.0040,,,,,,
0.3305,152,-8.8,17.5,0.0030,,,,,,
0.4385,169,-1.5,17.5,0.0065,,,,,,
0.6385,180,3.2,17.5,0.0185,,,,,,
0.8385,210,18.0,17.6,0.0065,82.02,1.91,,,,NaN
1.0385,240,37.6,17.6,0.0065,249.30,2.40,,,,NaN
1.1725,270,66.0,17.6,0.0045,461.03,2.66,,,,NaN
1.2075,301,92.4,17.6,0.0010,521.33,2.72,,,,NaN
1.2275,331,112.6,17.6,0.0005,529.07,2.72,,,,NaN
1.2475,470,128.5,17.7,0.0000,523.58,2.72,,,,NaN
1.2675,496,138.6,17.7,0.0010,640.16,2.81,,,,NaN
1.2925,520,150.4,17.7,0.0010,452.90,2.66,,,,NaN
1.3125,538,158.6,17.7,0.0010,379.13,2.58,,,,NaN
1.3350,554,166.3,17.7,0.0015,322.44,2.51,,,,NaN
1.3635,566,174.2,17.7,0.0025,266.47,2.43,,,,NaN
1.3990,578,181.8,17.8,0.0030,217.77,2.34,,,,NaN
1.4480,589,189.6,17.8,0.0045,166.99,2.22,,,,NaN
1.5145,599,197.5,17.8,0.0070,,,,,,
1.6045,608,205.4,17.8,0.0100,,,,,,
1.7305,617,213.4,17.8,0.0145,,,,,,
1.9010,625,221.3,17.8,0.0215,,,,,,
2.1010,633,228.3,17.8,0.0265,,,,,,
Scope 1/1, Sample 3/9 (2_C_Sq3_20220716)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,88.2,17.5,NaN,,,,,,
0.0200,28,18.7,17.5,0.0005,,,,,,
0.0400,58,-20.1,17.5,0.0005,,,,,,
0.0600,88,-35.8,17.5,0.0005,,,,,,
0.1100,91,-36.5,17.5,0.0160,,,,,,
0.2350,121,-20.8,17.5,0.0040,,,,,,
0.3160,152,-9.4,17.6,0.0025,,,,,,
0.4165,175,-1.7,17.6,0.0045,,,,,,
0.6165,187,3.2,17.6,0.0160,,,,,,
0.8165,218,18.7,17.6,0.0065,79.83,1.90,,,,NaN
1.0165,248,39.1,17.6,0.0065,232.56,2.37,,,,NaN
1.1395,278,63.8,17.6,0.0040,400.96,2.60,,,,NaN
1.1795,308,86.3,17.7,0.0015,458.40,2.66,,,,NaN
1.1995,338,103.7,17.7,0.0005,471.83,2.67,,,,NaN
1.2195,478,119.5,17.7,0.0000,489.98,2.69,,,,NaN
1.2395,506,127.5,17.8,0.0005,593.31,2.77,,,,NaN
1.2780,536,146.2,17.8,0.0015,450.81,2.65,,,,NaN
1.2980,556,155.0,17.8,0.0010,374.45,2.57,,,,NaN
1.3180,572,162.4,17.8,0.0010,332.25,2.52,,,,NaN
1.3440,586,170.5,17.8,0.0020,282.47,2.45,,,,NaN
1.3745,598,177.9,17.8,0.0025,243.01,2.39,,,,NaN
1.4175,610,185.8,17.8,0.0035,189.94,2.28,,,,NaN
1.4740,620,193.7,17.8,0.0060,144.57,2.16,,,,NaN
1.5505,629,201.4,17.8,0.0090,,,,,,
1.6590,638,209.5,17.8,0.0125,,,,,,
1.8035,646,217.4,17.8,0.0190,,,,,,
2.0035,654,225.3,17.8,0.0255,,,,,,
2.2035,662,231.3,17.8,0.0260,,,,,,
Scope 1/1, Sample 4/9 (1_C_Sq2_20220708)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,86.5,17.5,NaN,,,,,,
0.0200,28,11.5,17.5,0.0005,,,,,,
0.0400,58,-28.4,17.5,0.0005,,,,,,
0.0600,88,-42.6,17.5,0.0005,,,,,,
0.1100,91,-43.2,17.6,0.0160,,,,,,
0.2350,121,-25.7,17.6,0.0040,,,,,,
