Task,T2021
Scope 1/1, Sample 1/9 (Junk5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,84.6,18.4,NaN,,,,,,
0.0200,28,-2.7,18.4,0.0005,,,,,,
0.0400,58,-43.3,18.4,0.0005,,,,,,
0.0600,81,-52.7,18.5,0.0010,,,,,,
0.1100,84,-53.1,18.5,0.0165,,,,,,
0.2350,114,-33.1,18.5,0.0040,,,,,,
0.2850,144,-18.9,18.5,0.0015,,,,,,
0.3165,171,-10.9,18.5,0.0010,,,,,,
0.3870,189,-4.8,18.5,0.0040,,,,,,
0.5630,196,-0.3,18.5,0.0245,18.12,1.26,,,,NaN
0.7630,226,15.7,18.5,0.0065,22.27,1.35,,,,NaN
0.9630,257,32.4,18.5,0.0065,214.66,2.33,,,,NaN
1.1470,287,70.6,18.5,0.0060,487.59,2.69,,,,NaN
1.1780,317,108.8,18.5,0.0010,470.34,2.67,,,,NaN
1.1980,460,138.7,18.5,0.0000,420.28,2.62,,,,NaN
1.2180,483,148.9,18.5,0.0010,483.30,2.68,,,,NaN
1.2645,503,167.8,18.5,0.0025,459.17,2.66,,,,NaN
1.2890,516,174.9,18.5,0.0020,357.19,2.55,,,,NaN
1.3285,527,183.2,18.5,0.0035,259.51,2.41,,,,NaN
1.3800,540,191.7,18.5,0.0040,178.26,2.25,,,,NaN
1.4430,549,198.9,18.5,0.0070,,,,,,
1.5425,558,207.6,18.5,0.0115,,,,,,
1.6635,566,215.1,18.5,0.0155,,,,,,
1.8435,575,223.4,18.5,0.0205,,,,,,
2.0435,583,230.1,18.5,0.0255,,,,,,
Scope 1/1, Sample 2/9 (1_M_Sq3_20220712)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,86.9,18.3,NaN,,,,,,
0.0200,28,16.5,18.3,0.0005,,,,,,
0.0400,58,-22.9,18.3,0.0005,,,,,,
0.0600,88,-38.3,18.3,0.0005,,,,,,
0.1100,91,-38.7,18.3,0.0160,,,,,,
0.2350,121,-23.2,18.3,0.0040,,,,,,
0.3180,152,-11.6,18.3,0.0025,,,,,,
0.4205,180,-1.9,18.3,0.0035,,,,,,
0.6205,193,3.2,18.3,0.0155,,,,,,
0.8205,223,16.6,18.3,0.0065,76.02,1.88,,,,NaN
1.0205,253,36.4,18.4,0.0065,232.10,2.37,,,,NaN
1.1505,284,62.5,18.4,0.0040,423.69,2.63,,,,NaN
1.1900,314,86.5,18.4,0.0015,484.39,2.69,,,,NaN
1.2100,344,105.5,18.4,0.0005,496.78,2.70,,,,NaN
1.2300,486,121.8,18.4,0.0000,507.36,2.71,,,,NaN
1.2500,514,130.6,18.4,0.0005,618.74,2.79,,,,NaN
1.2840,544,147.1,18.4,0.0010,459.92,2.66,,,,NaN
1.3040,563,155.8,18.4,0.0010,377.96,2.58,,,,NaN
1.3245,579,163.4,18.4,0.0015,332.97,2.52,,,,NaN
1.3500,593,171.3,18.4,0.0020,282.97,2.45,,,,NaN
1.3810,606,178.7,18.4,0.0025,241.08,2.38,,,,NaN
1.4250,617,186.6,18.4,0.0040,187.24,2.27,,,,NaN
1.4830,628,194.6,18.4,0.0055,141.87,2.15,,,,NaN
1.5600,638,202.2,18.4,0.0080,,,,,,
1.6705,647,210.3,18.4,0.0125,,,,,,
1.8190,655,218.2,18.4,0.0185,,,,,,
2.0190,663,226.0,18.4,0.0255,,,,,,
2.2190,670,232.0,18.4,0.0265,,,,,,
Scope 1/1, Sample 3/9 (2_M_Sq3_20220712)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,87.8,18.2,NaN,,,,,,
0.0200,28,16.6,18.2,0.0005,,,,,,
0.0400,58,-23.2,18.2,0.0005,,,,,,
0.0600,88,-38.5,18.2,0.0005,,,,,,
0.1100,91,-39.3,18.2,0.0150,,,,,,
0.2350,121,-23.3,18.3,0.0040,,,,,,
0.3135,152,-11.6,18.3,0.0025,,,,,,
0.4055,181,-2.3,18.3,0.0030,,,,,,
0.6055,192,3.2,18.3,0.0175,,,,,,
0.8055,223,17.2,18.3,0.0065,67.16,1.83,,,,NaN
1.0055,253,35.7,18.3,0.0065,209.86,2.32,,,,NaN
1.1555,283,62.3,18.3,0.0050,428.34,2.63,,,,NaN
1.2025,313,90.8,18.3,0.0015,503.67,2.70,,,,NaN
1.2225,343,111.9,18.3,0.0005,511.21,2.71,,,,NaN
1.2425,490,128.8,18.3,0.0000,500.53,2.70,,,,NaN
1.2625,517,138.2,18.3,0.0005,622.26,2.79,,,,NaN
1.2925,543,152.3,18.3,0.0010,452.52,2.66,,,,NaN
1.3125,561,160.4,18.3,0.0010,367.23,2.56,,,,NaN
1.3355,575,167.8,18.3,0.0015,312.63,2.50,,,,NaN
1.3660,588,175.9,18.3,0.0025,255.85,2.41,,,,NaN
1.4030,600,183.4,18.4,0.0030,209.66,2.32,,,,NaN
1.4535,609,191.1,18.4,0.0055,159.49,2.20,,,,NaN
1.5250,619,199.1,18.4,0.0075,118.65,2.07,,,,NaN
1.6200,628,207.1,18.4,0.0110,86.78,1.94,,,,NaN
1.7500,636,215.0,18.4,0.0155,61.31,1.79,,,,NaN
1.9290,644,222.9,18.4,0.0210,41.80,1.62,,,,NaN
2.1290,652,229.5,18.4,0.0245,29.86,1.48,,,,NaN
2.3290,659,234.7,18.4,0.0275,23.28,1.37,,,,NaN
2.5290,666,239.0,18.4,0.0280,19.33,1.29,,,,NaN
2.7290,673,242.7,18.4,0.0280,16.41,1.22,,,,NaN
2.9290,679,245.8,18.4,0.0315,,,,,,
3.1290,686,248.7,18.4,0.0280,,,,,,
3.3290,693,251.2,18.4,0.0280,,,,,,
3.5290,699,253.5,18.4,0.0330,,,,,,
3.5600,703,253.8,18.4,0.0075,,,,,,
Scope 1/1, Sample 4/9 (1_C_Sq3_20220701)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,90.1,18.1,NaN,,,,,,
0.0200,27,23.6,18.1,0.0005,,,,,,
0.0400,58,-15.0,18.1,0.0005,,,,,,
0.0600,88,-31.6,18.1,0.0005,,,,,,
0.1045,91,-32.4,18.1,0.0150,,,,,,
0.2155,121,-20.0,18.2,0.0035,,,,,,
