Task,T2020
Scope 1/1, Sample 1/9 (Junk4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,82.3,18.5,NaN,,,,,,
0.0200,28,-6.3,18.6,0.0005,,,,,,
0.0400,58,-45.3,18.6,0.0005,,,,,,
0.0600,78,-53.3,18.6,0.0010,,,,,,
0.1100,82,-52.9,18.6,0.0130,,,,,,
0.2350,112,-32.5,18.6,0.0040,,,,,,
0.2830,142,-18.3,18.6,0.0015,,,,,,
0.3125,164,-11.3,18.6,0.0015,,,,,,
0.3865,189,-3.6,18.6,0.0030,,,,,,
0.5715,198,0.1,18.6,0.0200,,,,,,
0.7715,228,13.6,18.6,0.0065,31.34,1.50,,,,NaN
0.9715,259,33.8,18.6,0.0065,242.16,2.38,,,,NaN
1.0975,289,58.8,18.6,0.0040,470.67,2.67,,,,NaN
1.1385,319,84.7,18.6,0.0015,545.50,2.74,,,,NaN
1.1585,349,106.4,18.6,0.0005,558.57,2.75,,,,NaN
1.1785,494,126.3,18.6,0.0000,556.10,2.75,,,,NaN
1.1985,523,136.9,18.6,0.0005,687.15,2.84,,,,NaN
1.2265,548,151.4,18.6,0.0010,501.43,2.70,,,,NaN
1.2465,566,160.3,18.6,0.0010,397.37,2.60,,,,NaN
1.2675,582,167.8,18.6,0.0015,341.71,2.53,,,,NaN
1.2950,595,175.4,18.6,0.0020,278.97,2.45,,,,NaN
1.3330,606,183.4,18.6,0.0035,222.48,2.35,,,,NaN
1.3820,617,191.3,18.6,0.0045,167.30,2.22,,,,NaN
1.4475,626,199.0,18.6,0.0070,,,,,,
1.5405,635,207.0,18.6,0.0100,,,,,,
1.6655,644,215.0,18.6,0.0140,,,,,,
1.8370,652,222.9,18.6,0.0225,,,,,,
2.0370,659,229.7,18.6,0.0275,,,,,,
Scope 1/1, Sample 2/9 (1_H_Sq2_20220629)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.3,18.1,NaN,,,,,,
0.0200,28,38.6,18.2,0.0005,,,,,,
0.0400,58,6.9,18.2,0.0005,,,,,,
0.0600,88,-8.0,18.2,0.0005,,,,,,
0.1055,91,-9.1,18.2,0.0145,,,,,,
0.2195,112,-3.9,18.2,0.0055,,,,,,
0.4195,120,-0.1,18.2,0.0250,,,,,,
0.6195,150,11.9,18.2,0.0065,40.91,1.61,,,,NaN
0.8195,180,27.3,18.2,0.0065,95.50,1.98,,,,NaN
1.0195,211,44.7,18.2,0.0065,226.73,2.36,,,,NaN
1.1885,241,79.9,18.2,0.0055,405.76,2.61,,,,NaN
1.2205,271,108.6,18.2,0.0010,434.05,2.64,,,,NaN
1.2405,420,130.0,18.3,0.0000,409.75,2.61,,,,NaN
1.2605,445,138.5,18.3,0.0010,437.58,2.64,,,,NaN
1.3080,470,158.8,18.3,0.0020,465.78,2.67,,,,NaN
1.3280,486,165.7,18.3,0.0015,326.40,2.51,,,,NaN
1.3565,500,173.6,18.3,0.0020,275.42,2.44,,,,NaN
1.3925,512,181.3,18.3,0.0030,219.69,2.34,,,,NaN
1.4420,523,189.2,18.3,0.0045,173.43,2.24,,,,NaN
1.5075,533,197.2,18.3,0.0065,,,,,,
1.5950,543,205.0,18.3,0.0090,,,,,,
1.7165,552,212.9,18.3,0.0145,,,,,,
1.8850,560,220.9,18.3,0.0225,,,,,,
2.0850,567,228.0,18.3,0.0280,,,,,,
Scope 1/1, Sample 3/9 (2_H_Sq2_20220629)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.6,18.1,NaN,,,,,,
0.0200,28,39.5,18.1,0.0005,,,,,,
0.0400,58,7.1,18.1,0.0005,,,,,,
0.0600,88,-8.7,18.2,0.0005,,,,,,
0.1015,92,-9.9,18.2,0.0120,,,,,,
0.2055,96,-9.7,18.2,0.0275,,,,,,
0.4055,120,0.2,18.2,0.0085,,,,,,
0.6055,150,12.7,18.2,0.0065,43.50,1.64,,,,NaN
0.8055,180,26.1,18.2,0.0065,88.12,1.95,,,,NaN
1.0055,210,42.8,18.2,0.0065,203.80,2.31,,,,NaN
1.1885,240,76.7,18.2,0.0060,388.39,2.59,,,,NaN
1.2275,271,106.5,18.2,0.0015,426.11,2.63,,,,NaN
1.2475,416,128.1,18.3,0.0000,405.33,2.61,,,,NaN
1.2675,441,136.4,18.3,0.0010,421.57,2.62,,,,NaN
1.3170,467,157.8,18.3,0.0020,467.24,2.67,,,,NaN
1.3370,483,164.8,18.3,0.0015,324.83,2.51,,,,NaN
1.3655,497,172.9,18.3,0.0020,276.27,2.44,,,,NaN
1.4000,509,180.5,18.3,0.0030,223.47,2.35,,,,NaN
1.4465,520,188.2,18.3,0.0040,179.69,2.25,,,,NaN
1.5110,531,196.3,18.3,0.0060,,,,,,
1.5950,540,204.0,18.3,0.0090,,,,,,
1.7150,549,212.1,18.3,0.0135,,,,,,
1.8755,557,220.0,18.3,0.0205,,,,,,
2.0755,565,227.3,18.3,0.0245,,,,,,
Scope 1/1, Sample 4/9 (1_M_Sq1_20220706)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,94.0,18.0,NaN,,,,,,
0.0200,28,42.0,18.0,0.0005,,,,,,
0.0400,58,11.3,18.0,0.0005,,,,,,
0.0600,88,-3.5,18.1,0.0005,,,,,,
0.1050,91,-4.7,18.1,0.0145,,,,,,
0.2175,96,-3.7,18.1,0.0225,,,,,,
0.4175,104,0.0,18.1,0.0245,,,,,,
0.6175,134,14.0,18.1,0.0065,,,,,,
0.8175,165,27.2,18.1,0.0065,103.45,2.01,,,,NaN
1.0175,195,47.9,18.1,0.0065,226.47,2.36,,,,NaN
1.1370,225,71.3,18.1,0.0040,355.03,2.55,,,,NaN
1.1800,255,93.7,18.1,0.0015,434.48,2.64,,,,NaN
1.2000,285,109.7,18.1,0.0005,452.25,2.66,,,,NaN
1.2200,425,120.7,18.2,0.0000,462.39,2.67,,,,NaN
1.2410,453,129.4,18.2,0.0005,538.65,2.73,,,,NaN
1.2670,481,141.6,18.2,0.0010,453.51,2.66,,,,NaN
1.2870,503,151.0,18.2,0.0010,396.92,2.60,,,,NaN
1.3070,521,158.9,18.2,0.0010,350.58,2.54,,,,NaN
1.3305,537,167.0,18.2,0.0015,302.67,2.48,,,,NaN
1.3580,550,174.4,18.2,0.0020,262.41,2.42,,,,NaN
1.3955,562,182.3,18.2,0.0030,212.50,2.33,,,,NaN
1.4440,572,189.8,18.2,0.0050,164.91,2.22,,,,NaN
1.5135,582,198.1,18.2,0.0070,,,,,,
1.6010,591,205.7,18.2,0.0100,,,,,,
1.7290,600,213.9,18.2,0.0150,,,,,,
1.8980,608,221.7,18.2,0.0220,,,,,,
2.0980,616,228.6,18.2,0.0260,,,,,,
Scope 1/1, Sample 5/9 (2_M_Sq1_20220706)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,94.2,18.0,NaN,,,,,,
0.0200,28,41.8,18.0,0.0005,,,,,,
0.0400,58,10.4,18.0,0.0005,,,,,,
0.0600,88,-4.8,18.0,0.0005,,,,,,
0.1035,91,-5.6,18.0,0.0145,,,,,,
0.2125,97,-3.0,18.1,0.0175,,,,,,
0.4125,110,0.7,18.1,0.0155,,,,,,
0.6125,140,12.7,18.1,0.0065,,,,,,
0.8125,170,27.3,18.1,0.0065,98.83,1.99,,,,NaN
1.0125,201,47.1,18.1,0.0065,219.06,2.34,,,,NaN
1.1430,231,72.6,18.1,0.0045,354.63,2.55,,,,NaN
