Task,T893
Scope 1/1, Sample 1/8 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-44.5,21.2,NaN,,,,,,
0.0200,12,-60.1,21.3,0.0015,,,,,,
0.0400,16,-60.5,21.2,0.0055,,,,,,
0.0900,32,-55.3,21.2,0.0030,,,,,,
0.2090,62,-33.4,21.2,0.0040,,,,,,
0.2580,92,-14.1,21.2,0.0015,,,,,,
0.2780,113,-6.2,21.1,0.0010,,,,,,
0.3185,129,0.1,21.1,0.0025,,,,,,
0.4195,159,15.5,21.1,0.0035,,,,,,
0.5275,190,28.7,21.1,0.0035,,,,,,
0.6920,220,44.5,21.0,0.0055,78.67,1.90,,,,NaN
0.8920,250,60.7,21.0,0.0065,71.38,1.85,,,,NaN
1.0920,277,76.3,21.0,0.0075,98.26,1.99,,,,NaN
1.2920,307,97.9,20.9,0.0065,177.18,2.25,,,,NaN
1.4020,331,120.0,20.9,0.0045,264.63,2.42,,,,NaN
1.4235,465,126.2,20.8,0.0000,303.08,2.48,,,,NaN
1.4435,479,132.3,20.8,0.0015,329.61,2.52,,,,NaN
1.4690,494,141.7,20.8,0.0015,351.15,2.55,,,,NaN
1.4890,507,150.2,20.8,0.0015,397.66,2.60,,,,NaN
1.5090,518,158.9,20.8,0.0020,409.04,2.61,,,,NaN
1.5290,528,167.5,20.8,0.0020,368.66,2.57,,,,NaN
1.5490,537,175.1,20.8,0.0020,323.13,2.51,,,,NaN
1.5725,546,182.4,20.7,0.0025,285.99,2.46,,,,NaN
1.6040,554,190.1,20.7,0.0040,241.57,2.38,,,,NaN
1.6460,562,198.1,20.7,0.0055,,,,,,
1.7000,568,205.8,20.7,0.0085,,,,,,
1.7750,575,213.7,20.7,0.0105,,,,,,
1.8785,583,221.7,20.7,0.0135,,,,,,
2.0170,590,229.5,20.7,0.0200,,,,,,
Scope 1/1, Sample 2/8 (HT 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-44.6,21.0,NaN,,,,,,
0.0200,12,-60.3,21.1,0.0015,,,,,,
0.0400,15,-60.8,21.1,0.0065,,,,,,
0.0900,33,-55.2,21.1,0.0030,,,,,,
0.1935,63,-35.6,21.0,0.0035,,,,,,
0.2430,93,-17.4,21.0,0.0015,,,,,,
0.2655,117,-8.3,21.0,0.0010,,,,,,
0.3015,136,-1.1,21.0,0.0020,,,,,,
