Task,T983
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-11.0,20.4,NaN,,,,,,
0.0200,22,-55.4,20.5,0.0010,,,,,,
0.0400,25,-55.8,20.5,0.0070,,,,,,
0.0900,53,-45.6,20.5,0.0020,,,,,,
0.1210,82,-35.6,20.4,0.0010,,,,,,
0.1520,111,-24.6,20.4,0.0010,,,,,,
0.1935,140,-12.6,20.4,0.0015,,,,,,
0.2615,165,-0.5,20.4,0.0025,,,,,,
0.4055,196,16.0,20.4,0.0045,,,,,,
0.6055,226,36.2,20.3,0.0065,84.13,1.92,,,,NaN
0.7845,256,53.6,20.3,0.0060,89.13,1.95,,,,NaN
0.9560,286,71.5,20.3,0.0055,124.65,2.10,,,,NaN
1.0980,312,88.8,20.3,0.0055,181.63,2.26,,,,NaN
1.2115,338,111.4,20.3,0.0045,270.12,2.43,,,,NaN
1.2360,476,117.7,20.2,0.0000,319.06,2.50,,,,NaN
1.2600,492,125.5,20.2,0.0015,355.80,2.55,,,,NaN
1.2800,508,133.5,20.2,0.0015,373.28,2.57,,,,NaN
1.3000,522,142.8,20.2,0.0015,427.41,2.63,,,,NaN
1.3200,535,152.7,20.2,0.0015,451.54,2.65,,,,NaN
1.3400,547,162.2,20.2,0.0015,401.34,2.60,,,,NaN
1.3600,557,170.3,20.2,0.0020,346.84,2.54,,,,NaN
1.3835,567,178.1,20.2,0.0025,303.40,2.48,,,,NaN
1.4135,576,185.6,20.2,0.0035,255.74,2.41,,,,NaN
1.4550,584,193.7,20.2,0.0055,200.64,2.30,,,,NaN
1.5085,591,201.4,20.2,0.0075,,,,,,
1.5830,599,209.4,20.2,0.0090,,,,,,
1.6825,607,217.2,20.2,0.0130,,,,,,
1.8225,614,225.3,20.2,0.0190,,,,,,
2.0140,622,233.3,20.2,0.0255,,,,,,
Scope 1/1, Sample 2/9 (Initial2_20200105_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,27.7,16.5,NaN,,,,,,
0.0200,28,-36.0,16.5,0.0005,,,,,,
0.0400,31,-37.0,16.5,0.0075,,,,,,
0.0900,61,-27.7,16.5,0.0015,,,,,,
0.1265,91,-15.0,16.6,0.0010,,,,,,
0.1510,113,-7.9,16.6,0.0010,,,,,,
0.2120,131,-0.4,16.7,0.0035,,,,,,
0.3645,161,15.4,16.7,0.0050,,,,,,
0.5505,191,32.7,16.8,0.0060,83.73,1.92,,,,NaN
0.7405,221,49.7,16.8,0.0060,91.30,1.96,,,,NaN
0.9275,252,68.9,16.9,0.0060,118.18,2.07,,,,NaN
1.0630,279,86.9,16.9,0.0050,153.94,2.19,,,,NaN
1.1555,300,100.2,17.0,0.0045,195.91,2.29,,,,NaN
1.2070,440,110.0,17.2,0.0005,237.15,2.38,,,,NaN
1.2390,459,117.1,17.2,0.0015,274.02,2.44,,,,NaN
1.2695,476,125.7,17.2,0.0020,308.29,2.49,,,,NaN
1.2925,492,133.7,17.2,0.0015,341.70,2.53,,,,NaN
1.3125,506,141.6,17.3,0.0015,386.46,2.59,,,,NaN
1.3325,520,150.2,17.3,0.0015,409.57,2.61,,,,NaN
1.3525,532,158.8,17.3,0.0015,383.58,2.58,,,,NaN
1.3725,544,166.8,17.3,0.0015,334.65,2.52,,,,NaN
1.3940,555,173.9,17.3,0.0020,296.95,2.47,,,,NaN
1.4230,564,181.6,17.3,0.0030,255.72,2.41,,,,NaN
1.4615,574,189.7,17.3,0.0040,207.78,2.32,,,,NaN
1.5090,582,197.0,17.3,0.0060,,,,,,
1.5790,590,205.2,17.4,0.0090,,,,,,
1.6695,598,213.1,17.4,0.0110,,,,,,
1.7940,606,220.9,17.4,0.0150,,,,,,
1.9700,615,229.0,17.4,0.0205,,,,,,
Scope 1/1, Sample 3/9 (BK-3_20200105_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,1.4,16.5,NaN,,,,,,
0.0200,28,-51.0,16.5,0.0005,,,,,,
0.0400,31,-51.3,16.5,0.0075,,,,,,
0.0900,56,-43.0,16.5,0.0020,,,,,,
0.1365,87,-29.5,16.6,0.0015,,,,,,
0.1680,117,-17.0,16.6,0.0010,,,,,,
0.1975,140,-8.7,16.7,0.0015,,,,,,
0.2715,162,0.5,16.7,0.0035,,,,,,
0.4565,192,18.5,16.8,0.0060,,,,,,
0.6565,222,35.1,16.8,0.0065,82.53,1.92,,,,NaN
