Task,T1203
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-32.9,19.6,NaN,,,,,,
0.0200,19,-65.4,19.6,0.0010,,,,,,
0.0400,22,-65.9,19.6,0.0065,,,,,,
0.0900,39,-60.2,19.6,0.0030,,,,,,
0.1900,69,-40.6,19.6,0.0035,,,,,,
0.2370,99,-21.7,19.6,0.0015,,,,,,
0.2570,125,-11.8,19.6,0.0010,,,,,,
0.2830,144,-5.3,19.6,0.0015,,,,,,
0.3480,165,3.0,19.6,0.0030,,,,,,
0.5105,195,19.4,19.6,0.0055,,,,,,
0.7105,225,37.1,19.6,0.0065,80.80,1.91,,,,NaN
0.9105,256,56.5,19.6,0.0065,113.06,2.05,,,,NaN
1.0605,286,76.6,19.6,0.0050,164.98,2.22,,,,NaN
1.1475,316,91.9,19.6,0.0030,214.85,2.33,,,,NaN
1.2160,340,106.1,19.5,0.0030,279.25,2.45,,,,NaN
1.2485,482,113.8,19.5,0.0000,331.14,2.52,,,,NaN
1.2780,502,123.4,19.5,0.0015,373.73,2.57,,,,NaN
1.2980,522,132.1,19.5,0.0010,400.41,2.60,,,,NaN
1.3180,540,142.2,19.5,0.0010,462.04,2.66,,,,NaN
1.3380,555,153.2,19.5,0.0015,489.66,2.69,,,,NaN
1.3580,568,163.6,19.5,0.0015,431.97,2.64,,,,NaN
1.3780,580,172.1,19.5,0.0015,367.27,2.56,,,,NaN
1.4005,589,179.6,19.5,0.0025,320.85,2.51,,,,NaN
1.4315,598,187.8,19.5,0.0035,265.76,2.42,,,,NaN
1.4705,607,195.6,19.5,0.0045,,,,,,
1.5230,615,203.3,19.5,0.0065,,,,,,
1.5965,623,211.3,19.5,0.0090,,,,,,
1.6965,630,219.2,19.5,0.0135,,,,,,
1.8350,638,227.3,19.5,0.0175,,,,,,
Scope 1/1, Sample 2/9 (Initial2_20201106_9)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,16.0,16.3,NaN,,,,,,
0.0200,28,-50.2,16.2,0.0005,,,,,,
0.0400,31,-51.2,16.2,0.0075,,,,,,
0.0900,59,-42.0,16.3,0.0020,,,,,,
0.1280,89,-28.5,16.3,0.0015,,,,,,
0.1510,119,-16.8,16.4,0.0010,,,,,,
0.1730,143,-9.3,16.4,0.0010,,,,,,
0.2280,162,-0.6,16.4,0.0030,,,,,,
0.3655,192,13.7,16.5,0.0045,,,,,,
0.5655,222,30.3,16.6,0.0065,,,,,,
0.7655,253,50.2,16.6,0.0065,125.08,2.10,,,,NaN
0.9000,283,71.7,16.7,0.0045,181.51,2.26,,,,NaN
0.9625,313,86.4,16.7,0.0020,218.35,2.34,,,,NaN
1.0085,333,94.5,16.7,0.0025,250.47,2.40,,,,NaN
1.1235,359,124.3,16.8,0.0045,355.93,2.55,,,,NaN
1.1445,498,132.6,17.0,0.0000,376.29,2.58,,,,NaN
1.1645,514,142.0,17.0,0.0015,382.18,2.58,,,,NaN
1.1845,530,152.5,17.0,0.0015,431.51,2.63,,,,NaN
1.2045,543,161.9,17.1,0.0015,432.23,2.64,,,,NaN
1.2245,555,170.5,17.1,0.0015,361.62,2.56,,,,NaN
1.2450,565,177.6,17.1,0.0020,319.15,2.50,,,,NaN
1.2735,574,185.5,17.1,0.0030,270.48,2.43,,,,NaN
1.3100,583,193.1,17.1,0.0040,216.64,2.34,,,,NaN
1.3600,591,201.0,17.1,0.0060,,,,,,
1.4285,599,209.0,17.1,0.0085,,,,,,
1.5195,607,216.8,17.1,0.0115,,,,,,
1.6460,614,224.8,17.2,0.0170,,,,,,
1.8215,622,232.8,17.2,0.0215,,,,,,
