Task,T1204
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-28.8,19.4,NaN,,,,,,
0.0200,22,-65.6,19.4,0.0010,,,,,,
0.0400,25,-65.8,19.4,0.0070,,,,,,
0.0900,38,-61.6,19.4,0.0040,,,,,,
0.2150,68,-40.0,19.4,0.0040,,,,,,
0.2600,99,-20.7,19.4,0.0015,,,,,,
0.2800,125,-10.6,19.4,0.0010,,,,,,
0.3070,143,-4.6,19.4,0.0015,,,,,,
0.3745,162,3.3,19.4,0.0035,,,,,,
0.5435,192,20.2,19.4,0.0055,,,,,,
0.7330,223,36.5,19.4,0.0060,79.26,1.90,,,,NaN
0.9330,253,55.4,19.4,0.0065,98.91,2.00,,,,NaN
1.0875,283,72.2,19.4,0.0050,134.53,2.13,,,,NaN
1.2140,313,90.6,19.4,0.0040,183.49,2.26,,,,NaN
1.2975,337,105.5,19.4,0.0035,239.24,2.38,,,,NaN
1.3340,478,115.0,19.4,0.0005,283.79,2.45,,,,NaN
1.3550,496,120.5,19.4,0.0010,310.26,2.49,,,,NaN
1.3860,517,130.3,19.4,0.0015,347.54,2.54,,,,NaN
1.4065,535,138.4,19.3,0.0010,386.64,2.59,,,,NaN
1.4265,551,147.4,19.3,0.0015,428.73,2.63,,,,NaN
1.4465,566,156.8,19.3,0.0015,422.08,2.63,,,,NaN
1.4665,579,165.6,19.3,0.0015,372.65,2.57,,,,NaN
1.4865,592,173.3,19.3,0.0015,325.22,2.51,,,,NaN
1.5105,601,180.3,19.3,0.0025,286.39,2.46,,,,NaN
1.5455,610,188.6,19.3,0.0040,234.79,2.37,,,,NaN
1.5885,618,196.3,19.3,0.0050,,,,,,
1.6470,627,204.1,19.3,0.0070,,,,,,
1.7270,634,212.0,19.3,0.0110,,,,,,
1.8370,642,220.0,19.3,0.0140,,,,,,
1.9870,650,228.0,19.3,0.0195,,,,,,
Scope 1/1, Sample 2/9 (POC-47_20201106_10)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,8.5,19.0,NaN,,,,,,
0.0200,28,-49.1,19.1,0.0005,,,,,,
0.0400,31,-49.6,19.1,0.0075,,,,,,
0.0900,61,-37.6,19.1,0.0015,,,,,,
0.1120,91,-27.1,19.1,0.0005,,,,,,
0.1320,116,-19.0,19.1,0.0010,,,,,,
0.1785,146,-6.0,19.1,0.0015,,,,,,
0.2615,163,3.4,19.1,0.0050,,,,,,
0.4615,193,23.3,19.1,0.0065,,,,,,
0.6430,223,42.6,19.1,0.0060,108.62,2.04,,,,NaN
0.7855,254,61.9,19.1,0.0045,137.69,2.14,,,,NaN
0.8780,284,77.5,19.1,0.0030,167.65,2.22,,,,NaN
0.9535,309,89.1,19.1,0.0030,197.03,2.29,,,,NaN
1.0690,334,111.1,19.1,0.0045,275.61,2.44,,,,NaN
1.1030,473,120.6,19.1,0.0000,330.57,2.52,,,,NaN
1.1230,491,127.3,19.1,0.0010,353.33,2.55,,,,NaN
1.1430,509,135.4,19.1,0.0010,380.80,2.58,,,,NaN
1.1630,526,144.6,19.1,0.0010,430.15,2.63,,,,NaN
1.1830,541,154.8,19.1,0.0015,458.95,2.66,,,,NaN
1.2030,554,164.3,19.1,0.0015,411.84,2.61,,,,NaN
1.2230,565,172.4,19.1,0.0020,356.36,2.55,,,,NaN
1.2465,575,180.4,19.1,0.0025,309.16,2.49,,,,NaN
1.2740,584,187.9,19.1,0.0030,265.00,2.42,,,,NaN
1.3110,592,195.5,19.1,0.0045,,,,,,
1.3620,600,203.4,19.1,0.0065,,,,,,
1.4310,608,211.4,19.1,0.0085,,,,,,
1.5235,615,219.3,19.1,0.0125,,,,,,
1.6520,622,227.3,19.1,0.0175,,,,,,
Scope 1/1, Sample 3/9 (POR-72_20201106_10)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,17.0,19.0,NaN,,,,,,
0.0200,28,-46.6,19.0,0.0005,,,,,,
0.0400,31,-47.3,19.0,0.0075,,,,,,
0.0900,61,-35.2,19.0,0.0015,,,,,,
0.1120,91,-24.2,19.0,0.0005,,,,,,
0.1320,115,-16.4,19.0,0.0010,,,,,,
0.1820,145,-3.0,19.0,0.0015,,,,,,
0.2690,175,9.3,19.0,0.0030,,,,,,
0.4690,205,28.1,19.0,0.0065,,,,,,
0.6690,235,49.2,19.0,0.0065,106.42,2.03,,,,NaN
0.8040,266,68.0,19.0,0.0045,144.12,2.16,,,,NaN
0.8910,296,83.2,19.0,0.0030,183.00,2.26,,,,NaN
0.9640,314,94.2,19.0,0.0040,223.78,2.35,,,,NaN
1.0870,339,123.9,19.0,0.0050,331.89,2.52,,,,NaN
1.1075,477,130.9,19.0,0.0000,361.25,2.56,,,,NaN
1.1275,494,139.5,19.0,0.0010,367.30,2.57,,,,NaN
1.1475,510,149.1,19.0,0.0010,397.99,2.60,,,,NaN
1.1675,523,159.0,19.0,0.0015,433.38,2.64,,,,NaN
1.1875,535,167.9,19.0,0.0015,379.20,2.58,,,,NaN
1.2075,546,175.2,19.0,0.0020,332.28,2.52,,,,NaN
1.2345,555,183.4,19.0,0.0030,285.17,2.46,,,,NaN
1.2655,564,190.8,19.0,0.0035,238.56,2.38,,,,NaN
1.3090,572,198.6,19.0,0.0055,,,,,,
1.3685,579,206.6,19.0,0.0080,,,,,,
1.4485,587,214.4,19.0,0.0105,,,,,,
1.5590,594,222.2,19.0,0.0160,,,,,,
