Task,T1026
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,29.0,19.7,NaN,,,,,,
0.0200,28,-33.3,19.7,0.0005,,,,,,
0.0400,32,-35.0,19.7,0.0055,,,,,,
0.0900,62,-23.4,19.7,0.0015,,,,,,
0.1145,88,-13.9,19.7,0.0010,,,,,,
0.1390,108,-8.0,19.7,0.0010,,,,,,
0.2000,126,-0.3,19.7,0.0035,,,,,,
0.3525,157,16.2,19.7,0.0050,,,,,,
0.5250,187,33.3,19.7,0.0060,93.88,1.97,,,,NaN
0.7000,217,51.2,19.7,0.0060,105.75,2.02,,,,NaN
0.8520,247,69.4,19.7,0.0050,134.02,2.13,,,,NaN
0.9655,276,85.3,19.7,0.0040,171.74,2.23,,,,NaN
1.0640,300,101.9,19.7,0.0040,232.36,2.37,,,,NaN
1.1035,441,109.8,19.7,0.0005,283.38,2.45,,,,NaN
1.1370,461,119.2,19.7,0.0015,336.13,2.53,,,,NaN
1.1570,479,126.4,19.7,0.0010,358.81,2.55,,,,NaN
1.1770,495,134.9,19.7,0.0015,401.08,2.60,,,,NaN
1.1970,509,144.9,19.7,0.0015,466.01,2.67,,,,NaN
1.2170,522,154.8,19.7,0.0015,447.68,2.65,,,,NaN
1.2370,534,164.2,19.7,0.0015,387.98,2.59,,,,NaN
1.2570,543,171.8,19.7,0.0020,337.53,2.53,,,,NaN
1.2830,552,179.9,19.7,0.0030,291.52,2.46,,,,NaN
1.3145,561,187.2,19.7,0.0035,242.00,2.38,,,,NaN
1.3600,570,195.4,19.7,0.0050,,,,,,
1.4185,578,203.0,19.7,0.0075,,,,,,
1.5025,586,211.3,19.7,0.0110,,,,,,
1.6090,593,218.8,19.7,0.0150,,,,,,
1.7665,600,227.1,19.7,0.0225,,,,,,
Scope 1/1, Sample 2/9 (Initial2_20200104_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,20.6,15.3,NaN,,,,,,
0.0200,28,-44.9,15.2,0.0005,,,,,,
0.0400,31,-46.2,15.2,0.0065,,,,,,
0.0900,56,-39.7,15.3,0.0020,,,,,,
0.1665,87,-21.5,15.3,0.0025,,,,,,
0.2030,117,-7.3,15.4,0.0010,,,,,,
0.2280,133,-1.8,15.5,0.0015,,,,,,
0.2905,148,3.2,15.5,0.0040,,,,,,
0.4465,178,20.1,15.6,0.0050,,,,,,
0.5560,209,31.1,15.7,0.0035,,,,,,
