Task,T1028
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,30.5,18.9,NaN,,,,,,
0.0200,28,-33.8,19.0,0.0005,,,,,,
0.0400,31,-34.9,19.0,0.0075,,,,,,
0.0900,61,-24.5,19.0,0.0015,,,,,,
0.1195,89,-13.6,19.0,0.0010,,,,,,
0.1440,105,-8.0,19.0,0.0015,,,,,,
0.2050,124,-0.1,19.0,0.0030,,,,,,
0.3575,154,16.3,19.0,0.0050,,,,,,
0.5385,184,33.2,19.0,0.0060,87.86,1.94,,,,NaN
0.7370,215,51.9,19.0,0.0065,103.30,2.01,,,,NaN
0.9040,245,72.5,19.0,0.0055,138.12,2.14,,,,NaN
1.0030,271,87.0,19.1,0.0040,173.44,2.24,,,,NaN
1.0955,293,102.4,19.1,0.0040,227.65,2.36,,,,NaN
1.1380,434,111.2,19.1,0.0005,276.48,2.44,,,,NaN
1.1690,453,119.6,19.1,0.0015,322.66,2.51,,,,NaN
1.1915,470,127.4,19.1,0.0015,348.49,2.54,,,,NaN
1.2115,486,135.4,19.1,0.0010,388.84,2.59,,,,NaN
1.2315,501,144.8,19.1,0.0015,446.30,2.65,,,,NaN
1.2515,514,154.6,19.1,0.0015,434.18,2.64,,,,NaN
1.2715,526,163.8,19.1,0.0015,380.68,2.58,,,,NaN
1.2915,536,171.2,19.1,0.0020,332.73,2.52,,,,NaN
1.3185,546,179.5,19.1,0.0025,286.52,2.46,,,,NaN
1.3500,556,186.9,19.1,0.0035,239.34,2.38,,,,NaN
1.3950,564,195.0,19.1,0.0055,185.54,2.27,,,,NaN
1.4525,572,202.6,19.1,0.0070,,,,,,
1.5340,580,210.6,19.1,0.0100,,,,,,
1.6450,588,218.6,19.1,0.0140,,,,,,
1.7960,595,226.5,19.1,0.0220,,,,,,
1.9960,602,234.2,19.1,0.0290,,,,,,
Scope 1/1, Sample 2/9 (Initial-1_20200106_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,5.2,17.5,NaN,,,,,,
0.0200,28,-50.4,17.5,0.0005,,,,,,
0.0400,31,-51.0,17.5,0.0075,,,,,,
0.0900,57,-42.5,17.5,0.0020,,,,,,
0.1345,87,-29.4,17.5,0.0015,,,,,,
0.1660,117,-16.9,17.6,0.0010,,,,,,
0.1955,141,-8.4,17.6,0.0010,,,,,,
0.2695,159,0.1,17.6,0.0040,,,,,,
0.4545,190,17.8,17.7,0.0060,,,,,,
0.6545,220,35.2,17.7,0.0065,88.22,1.95,,,,NaN
