Task,T1027
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,28.5,18.9,NaN,,,,,,
0.0200,28,-34.6,18.9,0.0005,,,,,,
0.0400,31,-35.9,18.9,0.0070,,,,,,
0.0900,61,-24.5,18.9,0.0015,,,,,,
0.1145,87,-14.7,18.9,0.0010,,,,,,
0.1375,106,-8.8,18.9,0.0010,,,,,,
0.1950,126,-0.6,18.9,0.0030,,,,,,
0.3390,156,15.4,18.9,0.0050,,,,,,
0.5205,186,32.5,18.9,0.0060,83.76,1.92,,,,NaN
0.7205,216,53.2,19.0,0.0065,95.03,1.98,,,,NaN
0.8610,220,71.1,19.0,0.0310,126.88,2.10,,,,NaN
0.9630,225,74.6,19.0,0.0190,164.75,2.22,,,,NaN
1.1630,256,120.8,19.0,0.0065,310.00,2.49,,,,NaN
1.1830,391,126.8,18.9,0.0000,355.45,2.55,,,,NaN
1.2035,406,134.6,18.9,0.0015,365.95,2.56,,,,NaN
1.2235,421,143.3,18.9,0.0015,378.67,2.58,,,,NaN
1.2435,434,153.0,18.9,0.0015,413.27,2.62,,,,NaN
1.2635,445,162.1,18.9,0.0020,384.97,2.59,,,,NaN
1.2835,456,169.9,18.9,0.0020,335.57,2.53,,,,NaN
1.3080,466,177.6,18.9,0.0025,293.15,2.47,,,,NaN
1.3385,475,185.2,19.0,0.0035,247.85,2.39,,,,NaN
1.3800,483,193.1,18.9,0.0050,195.66,2.29,,,,NaN
1.4345,491,200.8,19.0,0.0070,,,,,,
1.5105,498,208.8,19.0,0.0105,,,,,,
1.6115,505,216.7,19.0,0.0140,,,,,,
1.7530,513,224.7,19.0,0.0175,,,,,,
1.9465,521,232.6,19.0,0.0245,,,,,,
Scope 1/1, Sample 2/9 (BK-6_20200106_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,10.2,17.0,NaN,,,,,,
0.0200,28,-49.0,16.9,0.0005,,,,,,
0.0400,31,-49.7,16.9,0.0075,,,,,,
0.0900,59,-40.8,17.0,0.0020,,,,,,
0.1305,89,-28.3,17.0,0.0015,,,,,,
0.1600,119,-16.6,17.1,0.0010,,,,,,
0.1915,143,-8.6,17.1,0.0015,,,,,,
0.2705,170,3.1,17.1,0.0030,,,,,,
0.4575,200,20.3,17.2,0.0060,,,,,,
0.6575,231,37.1,17.2,0.0065,80.56,1.91,,,,NaN
0.8575,261,56.0,17.3,0.0065,99.45,2.00,,,,NaN
1.0075,291,74.4,17.3,0.0050,130.26,2.11,,,,NaN
1.1090,315,87.8,17.4,0.0040,162.23,2.21,,,,NaN
1.2205,338,105.4,17.4,0.0050,218.05,2.34,,,,NaN
1.2630,477,114.1,17.5,0.0005,265.93,2.42,,,,NaN
1.2930,493,122.1,17.6,0.0020,306.79,2.49,,,,NaN
1.3155,510,129.4,17.6,0.0015,331.32,2.52,,,,NaN
