Task,T1029
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,30.9,19.2,NaN,,,,,,
0.0200,28,-34.8,19.3,0.0005,,,,,,
0.0400,31,-36.4,19.3,0.0060,,,,,,
0.0900,62,-25.6,19.3,0.0015,,,,,,
0.1175,90,-14.8,19.3,0.0010,,,,,,
0.1400,110,-8.9,19.3,0.0010,,,,,,
0.1960,126,-0.8,19.3,0.0035,,,,,,
0.3360,156,14.4,19.3,0.0045,,,,,,
0.5320,186,32.7,19.3,0.0065,90.67,1.96,,,,NaN
0.7315,216,53.0,19.3,0.0065,104.24,2.02,,,,NaN
0.8755,246,70.5,19.3,0.0050,131.95,2.12,,,,NaN
0.9850,273,85.2,19.3,0.0040,167.17,2.22,,,,NaN
1.0935,297,103.3,19.3,0.0045,227.09,2.36,,,,NaN
1.1320,436,111.1,19.4,0.0005,277.31,2.44,,,,NaN
1.1640,457,120.1,19.4,0.0015,326.59,2.51,,,,NaN
1.1850,474,127.1,19.4,0.0010,351.46,2.55,,,,NaN
1.2050,490,135.4,19.4,0.0010,389.01,2.59,,,,NaN
1.2250,505,144.5,19.4,0.0015,452.64,2.66,,,,NaN
1.2450,518,154.7,19.4,0.0015,439.22,2.64,,,,NaN
1.2650,531,164.0,19.4,0.0015,382.64,2.58,,,,NaN
1.2850,542,171.6,19.4,0.0020,334.59,2.52,,,,NaN
1.3105,551,179.2,19.4,0.0030,290.66,2.46,,,,NaN
1.3445,560,187.3,19.4,0.0040,238.90,2.38,,,,NaN
1.3870,568,194.9,19.4,0.0055,186.99,2.27,,,,NaN
1.4455,576,202.8,19.4,0.0070,,,,,,
1.5255,585,210.7,19.4,0.0095,,,,,,
1.6355,592,218.7,19.4,0.0150,,,,,,
1.7840,600,226.5,19.4,0.0200,,,,,,
1.9840,607,234.3,19.4,0.0275,,,,,,
Scope 1/1, Sample 2/9 (Initial-1_20200106_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,18.9,18.1,NaN,,,,,,
0.0200,27,-41.5,18.1,0.0005,,,,,,
0.0400,31,-42.1,18.1,0.0055,,,,,,
0.0900,61,-31.9,18.2,0.0015,,,,,,
0.1205,91,-19.9,18.2,0.0010,,,,,,
0.1420,111,-13.5,18.2,0.0010,,,,,,
0.1960,137,-2.0,18.2,0.0020,,,,,,
0.3025,167,10.6,18.3,0.0035,,,,,,
0.5025,197,26.6,18.3,0.0065,,,,,,
0.7025,227,46.1,18.3,0.0065,90.55,1.96,,,,NaN
0.8370,257,62.0,18.4,0.0045,105.24,2.02,,,,NaN
0.9485,283,74.4,18.4,0.0040,127.51,2.11,,,,NaN
1.1010,312,92.9,18.4,0.0055,172.69,2.24,,,,NaN
1.2230,334,114.8,18.4,0.0055,253.04,2.40,,,,NaN
1.2530,472,122.1,18.5,0.0000,300.20,2.48,,,,NaN
1.2775,488,130.0,18.5,0.0015,330.17,2.52,,,,NaN
1.2975,502,137.5,18.5,0.0015,343.56,2.54,,,,NaN
1.3175,517,146.0,18.5,0.0015,391.12,2.59,,,,NaN
1.3375,529,154.8,18.5,0.0015,410.38,2.61,,,,NaN
1.3575,541,163.5,18.5,0.0015,365.45,2.56,,,,NaN
1.3775,552,171.0,18.5,0.0020,321.37,2.51,,,,NaN
1.4025,562,178.6,18.5,0.0025,281.80,2.45,,,,NaN
1.4355,572,186.4,18.5,0.0035,235.85,2.37,,,,NaN
1.4780,580,194.2,18.5,0.0050,187.52,2.27,,,,NaN
1.5350,589,202.0,18.6,0.0065,,,,,,
1.6135,596,209.9,18.6,0.0105,,,,,,
1.7210,604,217.9,18.6,0.0135,,,,,,
1.8675,612,225.9,18.6,0.0190,,,,,,
2.0655,620,233.8,18.6,0.0250,,,,,,
Scope 1/1, Sample 3/9 (BK-7_20200107_7)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,0.3,18.2,NaN,,,,,,
0.0200,27,-52.9,18.2,0.0005,,,,,,
0.0400,30,-53.4,18.2,0.0070,,,,,,
0.0900,56,-44.9,18.2,0.0020,,,,,,
0.1340,86,-32.0,18.2,0.0015,,,,,,
0.1655,117,-19.4,18.3,0.0010,,,,,,
0.1955,142,-10.7,18.3,0.0010,,,,,,
0.2700,166,0.3,18.3,0.0030,,,,,,
0.4560,196,18.1,18.3,0.0060,,,,,,
0.6560,227,35.6,18.3,0.0065,85.49,1.93,,,,NaN
0.8560,257,55.3,18.4,0.0065,103.35,2.01,,,,NaN
1.0005,287,73.9,18.4,0.0050,130.45,2.12,,,,NaN
1.0955,314,86.6,18.4,0.0035,157.06,2.20,,,,NaN
1.2110,337,103.6,18.4,0.0050,207.48,2.32,,,,NaN
1.2605,476,113.2,18.5,0.0005,256.37,2.41,,,,NaN
1.2915,493,121.1,18.5,0.0020,298.91,2.48,,,,NaN
1.3155,509,128.6,18.5,0.0015,326.51,2.51,,,,NaN
1.3365,525,136.6,18.5,0.0015,358.78,2.55,,,,NaN
1.3565,541,145.2,18.5,0.0015,413.92,2.62,,,,NaN
