Task,T1449
Scope 1/1, Sample 1/8 (JUNK2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-20.8,22.4,NaN,,,,,,
0.0200,28,-79.0,22.5,0.0005,,,,,,
0.0400,31,-79.8,22.5,0.0075,,,,,,
0.0900,44,-76.4,22.5,0.0040,,,,,,
0.2150,74,-55.6,22.5,0.0040,,,,,,
0.2615,104,-38.3,22.5,0.0015,,,,,,
0.2815,135,-25.6,22.4,0.0005,,,,,,
0.3015,159,-17.5,22.4,0.0010,,,,,,
0.3515,189,-5.8,22.4,0.0015,,,,,,
0.4690,209,3.4,22.4,0.0060,,,,,,
0.6690,239,22.0,22.4,0.0065,,,,,,
0.8180,269,45.6,22.4,0.0050,253.70,2.40,,,,NaN
0.8770,299,66.3,22.4,0.0020,317.78,2.50,,,,NaN
0.8975,330,80.9,22.4,0.0005,343.01,2.54,,,,NaN
0.9175,356,89.6,22.4,0.0010,371.48,2.57,,,,NaN
0.9675,386,103.7,22.4,0.0015,433.48,2.64,,,,NaN
1.0115,537,121.3,22.5,0.0005,431.20,2.63,,,,NaN
1.0315,562,131.2,22.5,0.0010,451.16,2.65,,,,NaN
1.0515,586,142.4,22.5,0.0010,511.18,2.71,,,,NaN
1.0715,605,154.2,22.5,0.0010,503.10,2.70,,,,NaN
1.0915,620,164.2,22.5,0.0015,435.87,2.64,,,,NaN
1.1115,633,172.6,22.5,0.0015,367.37,2.57,,,,NaN
1.1340,644,179.8,22.5,0.0020,320.30,2.51,,,,NaN
1.1670,655,188.2,22.5,0.0030,258.53,2.41,,,,NaN
1.2065,664,195.7,22.5,0.0045,,,,,,
1.2630,673,203.8,22.5,0.0060,,,,,,
1.3380,682,211.5,22.5,0.0085,,,,,,
1.4450,689,219.7,22.5,0.0145,,,,,,
1.5865,697,227.7,22.5,0.0180,,,,,,
Scope 1/1, Sample 2/8 (BT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,42.8,22.5,NaN,,,,,,
0.0200,28,-31.7,22.5,0.0005,,,,,,
0.0400,48,-41.3,22.5,0.0010,,,,,,
0.0900,79,-32.7,22.5,0.0015,,,,,,
0.2150,109,-8.6,22.5,0.0040,,,,,,
0.2885,130,3.5,22.5,0.0035,,,,,,
0.4020,161,20.7,22.5,0.0035,,,,,,
0.5160,191,37.9,22.5,0.0040,161.86,2.21,,,,NaN
0.6230,221,55.7,22.5,0.0035,214.67,2.33,,,,NaN
0.7110,251,74.9,22.5,0.0030,291.83,2.47,,,,NaN
0.7660,282,92.6,22.5,0.0020,368.12,2.57,,,,NaN
0.8000,311,106.6,22.5,0.0010,421.91,2.63,,,,NaN
0.8200,454,116.7,22.5,0.0000,450.35,2.65,,,,NaN
0.8400,478,124.8,22.5,0.0010,489.62,2.69,,,,NaN
0.8645,502,138.1,22.4,0.0010,528.01,2.72,,,,NaN
0.8845,523,150.2,22.4,0.0010,522.32,2.72,,,,NaN
0.9045,540,161.0,22.4,0.0010,459.61,2.66,,,,NaN
0.9245,555,170.3,22.5,0.0015,389.64,2.59,,,,NaN
0.9445,565,177.3,22.5,0.0020,341.47,2.53,,,,NaN
0.9745,576,185.8,22.5,0.0030,282.89,2.45,,,,NaN
1.0095,585,193.1,22.5,0.0040,224.53,2.35,,,,NaN
1.0600,594,201.3,22.5,0.0055,,,,,,
1.1250,602,208.9,22.5,0.0085,,,,,,
1.2195,609,217.1,22.5,0.0130,,,,,,
1.3430,617,224.9,22.5,0.0160,,,,,,
1.5170,624,233.0,22.5,0.0250,,,,,,
Scope 1/1, Sample 3/8 (BT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,48.2,22.5,NaN,,,,,,
0.0200,28,-27.3,22.5,0.0005,,,,,,
0.0400,56,-41.1,22.5,0.0005,,,,,,
0.0900,59,-41.2,22.5,0.0160,,,,,,
0.2150,89,-12.5,22.5,0.0040,,,,,,
0.2390,120,1.4,22.5,0.0010,,,,,,
0.2590,124,3.3,22.5,0.0045,,,,,,
0.3090,155,14.4,22.6,0.0015,,,,,,
0.3410,185,23.2,22.6,0.0010,140.25,2.15,,,,NaN
0.3870,213,31.3,22.6,0.0015,117.84,2.07,,,,NaN
0.5020,243,43.5,22.6,0.0040,69.15,1.84,,,,NaN
0.7020,274,66.0,22.6,0.0065,243.01,2.39,,,,NaN
0.8365,304,112.4,22.6,0.0045,478.98,2.68,,,,NaN
0.8565,448,137.7,22.6,0.0000,453.18,2.66,,,,NaN
0.8765,471,149.3,22.6,0.0010,425.08,2.63,,,,NaN
0.9060,488,164.9,22.6,0.0015,456.38,2.66,,,,NaN
0.9260,502,173.3,22.6,0.0015,414.32,2.62,,,,NaN
0.9500,513,181.1,22.6,0.0020,340.65,2.53,,,,NaN
0.9820,523,189.1,22.6,0.0030,261.59,2.42,,,,NaN
1.0240,533,196.9,22.6,0.0045,,,,,,
1.0810,541,204.8,22.6,0.0070,,,,,,
1.1585,550,212.8,22.6,0.0090,,,,,,
1.2640,557,220.8,22.6,0.0150,,,,,,
1.4080,565,228.7,22.6,0.0185,,,,,,
Scope 1/1, Sample 4/8 (BT3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,46.7,22.6,NaN,,,,,,
0.0200,28,-29.8,22.6,0.0005,,,,,,
0.0400,49,-40.5,22.6,0.0010,,,,,,
0.0900,52,-40.9,22.6,0.0145,,,,,,
0.2150,83,-11.2,22.6,0.0040,,,,,,
0.2375,113,2.7,22.6,0.0010,,,,,,
0.2575,116,3.6,22.6,0.0060,,,,,,
0.3075,146,14.9,22.6,0.0015,,,,,,
0.3325,174,22.7,22.6,0.0010,152.78,2.18,,,,NaN
0.3700,198,29.2,22.6,0.0015,138.91,2.14,,,,NaN
0.4640,228,40.4,22.6,0.0030,77.93,1.89,,,,NaN
0.6615,258,61.8,22.6,0.0065,183.83,2.26,,,,NaN
0.8235,288,104.8,22.6,0.0055,465.69,2.67,,,,NaN
0.8435,430,129.9,22.6,0.0000,456.05,2.66,,,,NaN
0.8635,453,141.1,22.6,0.0010,433.60,2.64,,,,NaN
0.8955,472,159.4,22.6,0.0015,432.97,2.64,,,,NaN
0.9155,487,168.9,22.6,0.0015,473.91,2.68,,,,NaN
0.9360,499,176.4,22.6,0.0020,362.02,2.56,,,,NaN
0.9640,509,184.6,22.6,0.0030,291.69,2.46,,,,NaN
0.9985,518,192.2,22.6,0.0035,237.01,2.37,,,,NaN
1.0465,527,200.1,22.6,0.0050,,,,,,
1.1125,536,208.2,22.6,0.0075,,,,,,
1.1985,544,215.9,22.6,0.0100,,,,,,
1.3205,553,224.0,22.6,0.0135,,,,,,
1.4855,560,232.0,22.6,0.0225,,,,,,
Scope 1/1, Sample 5/8 (HT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,45.7,22.6,NaN,,,,,,
0.0200,28,-30.6,22.7,0.0005,,,,,,
0.0400,49,-41.0,22.7,0.0010,,,,,,
0.0900,80,-32.6,22.6,0.0015,,,,,,
0.2150,110,-8.7,22.6,0.0040,,,,,,
0.2885,131,3.5,22.6,0.0035,,,,,,
0.4000,162,20.6,22.6,0.0035,,,,,,
0.5120,192,37.7,22.6,0.0040,160.13,2.20,,,,NaN
0.6180,222,55.2,22.6,0.0035,214.48,2.33,,,,NaN
0.7080,252,73.8,22.6,0.0030,299.72,2.48,,,,NaN
0.7695,282,93.4,22.6,0.0020,395.61,2.60,,,,NaN
0.8020,313,108.7,22.6,0.0010,450.22,2.65,,,,NaN
0.8220,456,120.2,22.6,0.0000,475.64,2.68,,,,NaN
0.8420,483,129.6,22.6,0.0005,518.64,2.71,,,,NaN
0.8630,507,141.9,22.6,0.0010,552.58,2.74,,,,NaN
0.8830,525,153.7,22.6,0.0010,513.95,2.71,,,,NaN
0.9030,541,164.2,22.6,0.0015,437.65,2.64,,,,NaN
0.9230,552,172.6,22.6,0.0020,374.07,2.57,,,,NaN
0.9465,563,180.4,22.6,0.0020,323.38,2.51,,,,NaN
0.9770,574,188.3,22.6,0.0025,265.06,2.42,,,,NaN
1.0165,584,195.8,22.6,0.0040,,,,,,
1.0740,593,204.2,22.6,0.0065,,,,,,
1.1455,601,211.7,22.6,0.0095,,,,,,
1.2510,609,219.9,22.6,0.0125,,,,,,
1.3890,617,227.7,22.6,0.0175,,,,,,
Scope 1/1, Sample 6/8 (HT2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,46.9,22.6,NaN,,,,,,
0.0200,28,-28.0,22.6,0.0005,,,,,,
0.0400,54,-41.1,22.6,0.0010,,,,,,
0.0900,83,-33.1,22.6,0.0015,,,,,,
0.2150,113,-9.4,22.6,0.0040,,,,,,
0.2860,137,3.5,22.6,0.0030,,,,,,
0.3785,167,18.9,22.6,0.0030,,,,,,
0.4825,198,34.1,22.6,0.0035,138.50,2.14,,,,NaN
0.6070,228,51.5,22.6,0.0040,197.94,2.30,,,,NaN
0.7280,258,74.4,22.6,0.0040,337.34,2.53,,,,NaN
0.7905,288,98.0,22.6,0.0020,460.39,2.66,,,,NaN
0.8115,318,113.1,22.6,0.0005,488.47,2.69,,,,NaN
0.8315,464,125.2,22.6,0.0000,504.40,2.70,,,,NaN
0.8515,488,135.8,22.6,0.0010,560.13,2.75,,,,NaN
0.8715,511,148.0,22.6,0.0010,568.74,2.75,,,,NaN
0.8915,528,159.6,22.6,0.0010,476.53,2.68,,,,NaN
0.9115,544,169.0,22.6,0.0015,404.94,2.61,,,,NaN
0.9330,556,176.9,22.6,0.0020,347.84,2.54,,,,NaN
0.9605,566,184.8,22.6,0.0025,293.14,2.47,,,,NaN
0.9960,576,192.6,22.6,0.0035,231.16,2.36,,,,NaN
1.0445,585,200.5,22.6,0.0055,,,,,,
1.1100,593,208.4,22.6,0.0085,,,,,,
1.1990,600,216.3,22.6,0.0120,,,,,,
1.3235,608,224.4,22.6,0.0150,,,,,,
1.4900,616,232.3,22.6,0.0220,,,,,,
Scope 1/1, Sample 7/8 (QT1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.4,22.5,NaN,,,,,,
0.0200,28,-54.6,22.5,0.0005,,,,,,
0.0400,32,-56.3,22.5,0.0050,,,,,,
0.0900,48,-53.4,22.5,0.0030,,,,,,
0.2150,78,-28.3,22.5,0.0040,,,,,,
0.2470,108,-12.0,22.5,0.0010,,,,,,
0.2670,135,-4.1,22.5,0.0005,,,,,,
0.3170,147,-0.4,22.5,0.0040,,,,,,
0.4420,177,12.0,22.5,0.0040,,,,,,
0.5720,208,24.6,22.5,0.0045,,,,,,
0.7415,238,38.2,22.5,0.0055,78.25,1.89,,,,NaN
0.9415,268,57.0,22.5,0.0065,133.66,2.13,,,,NaN
1.0880,298,79.1,22.5,0.0050,204.05,2.31,,,,NaN
1.1535,328,95.8,22.5,0.0020,250.55,2.40,,,,NaN
1.1905,351,105.6,22.5,0.0015,284.52,2.45,,,,NaN
