Task,T1134
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-53.6,19.8,NaN,,,,,,
0.0200,18,-80.9,19.8,0.0010,,,,,,
0.0400,21,-81.3,19.8,0.0060,,,,,,
0.0900,31,-78.7,19.8,0.0050,,,,,,
0.2150,61,-61.1,19.8,0.0040,,,,,,
0.2795,91,-45.2,19.8,0.0020,,,,,,
0.3165,122,-30.3,19.8,0.0010,,,,,,
0.3410,152,-18.8,19.8,0.0010,,,,,,
0.3705,173,-11.1,19.8,0.0015,,,,,,
0.4440,198,-0.2,19.8,0.0030,,,,,,
0.6280,228,18.3,19.8,0.0060,,,,,,
0.8280,258,37.5,19.8,0.0065,91.79,1.96,,,,NaN
1.0025,288,57.5,19.8,0.0060,118.76,2.07,,,,NaN
1.1195,319,73.3,19.8,0.0040,150.22,2.18,,,,NaN
1.2210,349,88.7,19.9,0.0035,190.34,2.28,,,,NaN
1.3140,376,106.0,19.9,0.0035,251.34,2.40,,,,NaN
1.3490,517,115.2,19.9,0.0000,297.94,2.47,,,,NaN
1.3710,533,121.3,19.9,0.0015,324.67,2.51,,,,NaN
1.3980,554,130.7,19.9,0.0015,358.56,2.55,,,,NaN
1.4180,571,139.0,19.9,0.0010,400.24,2.60,,,,NaN
1.4380,586,148.3,19.9,0.0015,439.90,2.64,,,,NaN
1.4580,600,158.0,19.9,0.0015,416.49,2.62,,,,NaN
1.4780,612,166.6,19.9,0.0015,362.55,2.56,,,,NaN
1.4985,623,173.8,19.9,0.0020,319.25,2.50,,,,NaN
1.5270,633,181.9,19.9,0.0030,272.88,2.44,,,,NaN
1.5615,642,189.6,19.9,0.0040,224.13,2.35,,,,NaN
1.6070,651,197.2,19.9,0.0050,,,,,,
1.6710,659,205.2,19.9,0.0075,,,,,,
1.7565,667,213.0,19.9,0.0110,,,,,,
1.8740,674,221.0,19.9,0.0165,,,,,,
2.0345,681,228.9,19.9,0.0230,,,,,,
Scope 1/1, Sample 2/9 (Initial-1_20201105_7)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,12.3,16.7,NaN,,,,,,
