Task,T1045
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,21.0,21.1,NaN,,,,,,
0.0200,28,-39.5,21.1,0.0005,,,,,,
0.0400,31,-40.4,21.1,0.0075,,,,,,
0.0900,61,-27.3,21.1,0.0015,,,,,,
0.1100,86,-18.1,21.1,0.0010,,,,,,
0.1300,103,-12.9,21.1,0.0010,,,,,,
0.1800,127,-1.9,21.1,0.0020,,,,,,
0.2675,157,10.1,21.1,0.0030,,,,,,
0.4530,187,27.5,21.1,0.0060,,,,,,
0.6530,217,48.4,21.1,0.0065,94.52,1.98,,,,NaN
0.7900,247,64.7,21.1,0.0045,113.90,2.06,,,,NaN
0.9090,274,78.6,21.1,0.0045,147.79,2.17,,,,NaN
1.0485,297,98.5,21.1,0.0060,214.03,2.33,,,,NaN
1.1395,318,119.9,21.1,0.0045,304.89,2.48,,,,NaN
1.1600,455,126.1,21.1,0.0000,341.15,2.53,,,,NaN
1.1805,469,133.8,21.1,0.0015,358.03,2.55,,,,NaN
1.2005,485,142.4,21.1,0.0010,376.11,2.58,,,,NaN
1.2205,498,151.9,21.1,0.0015,429.85,2.63,,,,NaN
1.2405,510,161.2,21.1,0.0015,398.40,2.60,,,,NaN
1.2605,520,169.4,21.1,0.0020,346.43,2.54,,,,NaN
1.2820,530,176.5,21.1,0.0020,306.00,2.49,,,,NaN
1.3125,539,184.6,21.1,0.0035,258.57,2.41,,,,NaN
1.3495,547,192.2,21.1,0.0045,209.26,2.32,,,,NaN
1.4005,555,200.0,21.1,0.0065,,,,,,
1.4700,562,207.9,21.1,0.0105,,,,,,
1.5640,569,215.9,21.1,0.0140,,,,,,
1.6920,576,223.8,21.1,0.0180,,,,,,
1.8695,583,231.8,21.1,0.0245,,,,,,
Scope 1/1, Sample 2/9 (Initial1_20200105_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,27.0,16.8,NaN,,,,,,
0.0200,28,-34.9,16.6,0.0005,,,,,,
0.0400,31,-35.8,16.6,0.0075,,,,,,
0.0900,61,-14.8,16.6,0.0015,,,,,,
0.1100,86,-3.2,16.7,0.0010,,,,,,
0.1300,96,0.0,16.7,0.0020,,,,,,
0.1800,126,11.1,16.8,0.0015,,,,,,
0.2310,149,19.5,16.8,0.0025,,,,,,
0.3585,179,33.8,16.9,0.0045,112.40,2.05,,,,NaN
0.5585,209,60.1,17.0,0.0065,177.50,2.25,,,,NaN
0.6620,239,85.0,17.0,0.0035,275.30,2.44,,,,NaN
0.6985,258,95.1,17.1,0.0020,335.41,2.53,,,,NaN
0.7480,278,110.3,17.1,0.0025,428.35,2.63,,,,NaN
0.7715,418,118.4,17.4,0.0000,469.76,2.67,,,,NaN
0.7925,435,129.6,17.4,0.0010,495.62,2.70,,,,NaN
0.8125,449,143.2,17.4,0.0015,598.24,2.78,,,,NaN
0.8325,463,158.2,17.4,0.0015,601.91,2.78,,,,NaN
0.8525,474,170.7,17.5,0.0020,506.70,2.70,,,,NaN
0.8725,484,180.0,17.5,0.0020,418.94,2.62,,,,NaN
0.8955,492,188.1,17.5,0.0030,359.45,2.56,,,,NaN
0.9250,500,195.9,17.5,0.0035,,,,,,
0.9655,508,203.9,17.5,0.0050,,,,,,
1.0195,515,211.7,17.5,0.0075,,,,,,
1.0960,522,219.9,17.6,0.0110,,,,,,
1.1955,530,227.7,17.6,0.0135,,,,,,
Scope 1/1, Sample 3/9 (POR-216_20200106_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,4.4,15.7,NaN,,,,,,
0.0200,28,-52.9,15.6,0.0005,,,,,,
0.0400,31,-53.5,15.6,0.0075,,,,,,
0.0900,51,-46.8,15.7,0.0025,,,,,,
0.1605,81,-29.1,15.7,0.0025,,,,,,
0.1945,111,-13.5,15.8,0.0010,,,,,,
0.2145,135,-5.7,15.9,0.0010,,,,,,
0.2630,148,-0.7,15.9,0.0040,,,,,,
0.3840,178,12.8,16.0,0.0040,,,,,,
0.5165,208,25.4,16.0,0.0045,,,,,,
0.7135,238,41.9,16.1,0.0065,74.01,1.87,,,,NaN
0.9135,244,57.5,16.1,0.0330,106.19,2.03,,,,NaN
1.1135,274,83.6,16.2,0.0065,176.45,2.25,,,,NaN
1.1885,299,99.9,16.3,0.0030,221.53,2.35,,,,NaN
1.2330,314,108.4,16.3,0.0030,260.85,2.42,,,,NaN
1.2805,454,120.3,16.5,0.0005,311.00,2.49,,,,NaN
1.3045,472,127.8,16.6,0.0015,336.42,2.53,,,,NaN
1.3250,488,135.4,16.6,0.0015,355.01,2.55,,,,NaN
1.3450,502,143.8,16.6,0.0015,409.57,2.61,,,,NaN
1.3650,517,153.3,16.6,0.0015,416.54,2.62,,,,NaN
1.3850,530,162.0,16.7,0.0015,374.68,2.57,,,,NaN
1.4050,541,169.4,16.7,0.0020,327.80,2.52,,,,NaN
1.4305,552,177.4,16.7,0.0025,285.65,2.46,,,,NaN
1.4610,561,184.9,16.7,0.0035,242.38,2.38,,,,NaN
1.5030,570,192.8,16.7,0.0045,191.93,2.28,,,,NaN
1.5575,579,200.4,16.8,0.0060,,,,,,
1.6350,586,208.4,16.8,0.0105,,,,,,
1.7400,594,216.4,16.8,0.0125,,,,,,
1.8835,602,224.4,16.8,0.0175,,,,,,
2.0810,610,232.3,16.8,0.0240,,,,,,
Scope 1/1, Sample 4/9 (BK-5_20200106_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,3.7,16.5,NaN,,,,,,
0.0200,28,-52.5,16.4,0.0005,,,,,,
0.0400,31,-53.1,16.4,0.0075,,,,,,
0.0900,53,-45.5,16.5,0.0020,,,,,,
0.1460,84,-31.1,16.5,0.0020,,,,,,
0.1825,114,-16.1,16.6,0.0010,,,,,,
0.2070,138,-7.7,16.6,0.0010,,,,,,
0.2625,156,-0.5,16.7,0.0030,,,,,,
0.4015,186,15.2,16.7,0.0045,,,,,,
0.5640,216,31.5,16.8,0.0055,86.47,1.94,,,,NaN
0.7435,246,47.9,16.8,0.0060,82.99,1.92,,,,NaN
0.9375,277,65.1,16.9,0.0065,104.05,2.02,,,,NaN
1.1225,307,86.6,17.0,0.0060,152.36,2.18,,,,NaN
1.2275,331,103.2,17.0,0.0045,206.52,2.31,,,,NaN
1.2645,471,110.7,17.2,0.0005,242.80,2.39,,,,NaN
1.2950,490,117.5,17.2,0.0015,278.49,2.44,,,,NaN
1.3280,511,126.8,17.2,0.0015,315.77,2.50,,,,NaN
1.3505,526,134.7,17.3,0.0015,345.06,2.54,,,,NaN
1.3705,540,142.9,17.3,0.0015,395.27,2.60,,,,NaN
1.3905,554,151.6,17.3,0.0015,411.09,2.61,,,,NaN
1.4105,567,160.2,17.3,0.0015,380.19,2.58,,,,NaN
1.4305,578,167.9,17.3,0.0020,332.18,2.52,,,,NaN
1.4540,588,175.6,17.4,0.0025,291.41,2.46,,,,NaN
1.4825,598,183.1,17.4,0.0030,251.12,2.40,,,,NaN
1.5200,607,190.6,17.4,0.0040,204.80,2.31,,,,NaN
1.5725,616,198.6,17.4,0.0055,,,,,,
1.6420,624,206.3,17.4,0.0085,,,,,,
1.7410,632,214.5,17.4,0.0120,,,,,,
1.8705,640,222.3,17.4,0.0155,,,,,,
2.0510,648,230.2,17.5,0.0215,,,,,,
Scope 1/1, Sample 5/9 (BK-2_20200104_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,6.0,17.3,NaN,,,,,,
0.0200,28,-49.3,17.2,0.0005,,,,,,
0.0400,31,-49.5,17.2,0.0075,,,,,,
0.0900,55,-41.4,17.3,0.0020,,,,,,
0.1380,85,-27.0,17.3,0.0015,,,,,,
0.1675,115,-14.8,17.4,0.0010,,,,,,
0.1955,138,-7.6,17.4,0.0010,,,,,,
0.2655,153,0.5,17.4,0.0045,,,,,,
0.4405,183,19.4,17.5,0.0060,,,,,,
0.5985,214,33.5,17.5,0.0050,70.84,1.85,,,,NaN
0.7985,244,50.7,17.6,0.0065,77.46,1.89,,,,NaN
0.9920,250,64.1,17.6,0.0330,114.08,2.06,,,,NaN
1.1920,280,94.7,17.6,0.0065,195.32,2.29,,,,NaN
1.2465,286,104.4,17.6,0.0100,236.99,2.37,,,,NaN
1.2850,425,114.4,17.8,0.0005,275.16,2.44,,,,NaN
1.3060,434,118.9,17.8,0.0025,296.53,2.47,,,,NaN
1.3500,452,132.8,17.8,0.0025,335.97,2.53,,,,NaN
1.3700,467,140.8,17.9,0.0015,372.19,2.57,,,,NaN
1.3900,481,149.1,17.9,0.0015,398.05,2.60,,,,NaN
1.4100,494,157.9,17.9,0.0015,389.14,2.59,,,,NaN
1.4300,505,165.8,17.9,0.0020,345.25,2.54,,,,NaN
1.4525,516,173.6,17.9,0.0020,300.69,2.48,,,,NaN
1.4790,526,181.1,17.9,0.0025,262.43,2.42,,,,NaN
1.5140,535,188.5,17.9,0.0040,217.73,2.34,,,,NaN
1.5640,544,196.8,18.0,0.0055,,,,,,
1.6260,552,204.2,18.0,0.0080,,,,,,
1.7175,560,212.5,18.0,0.0120,,,,,,
1.8350,568,220.2,18.0,0.0145,,,,,,
2.0015,576,228.3,18.0,0.0215,,,,,,
Scope 1/1, Sample 6/9 (ACR-389_20200106_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,5.2,18.0,NaN,,,,,,
0.0200,28,-50.0,18.0,0.0005,,,,,,
0.0400,31,-50.3,18.0,0.0075,,,,,,
0.0900,56,-41.5,18.0,0.0020,,,,,,
0.1310,86,-28.0,18.0,0.0015,,,,,,
0.1575,116,-17.0,18.1,0.0010,,,,,,
0.1880,140,-9.1,18.1,0.0015,,,,,,
0.2640,169,3.3,18.1,0.0025,,,,,,
0.4210,199,18.4,18.2,0.0050,,,,,,
0.6210,230,35.0,18.2,0.0065,,,,,,
0.8210,235,47.1,18.2,0.0390,89.89,1.95,,,,NaN
1.0210,265,72.3,18.3,0.0065,143.92,2.16,,,,NaN
1.1015,294,88.9,18.3,0.0030,179.26,2.25,,,,NaN
1.1485,299,95.1,18.3,0.0100,205.15,2.31,,,,NaN
1.2660,321,118.8,18.3,0.0055,283.89,2.45,,,,NaN
1.2920,446,127.5,18.5,0.0000,306.74,2.49,,,,NaN
