Task,T1033
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,28.8,19.8,NaN,,,,,,
0.0200,28,-36.2,19.8,0.0005,,,,,,
0.0400,31,-37.8,19.8,0.0060,,,,,,
0.0900,35,-38.0,19.8,0.0135,,,,,,
0.2150,65,-7.8,19.8,0.0040,,,,,,
0.2370,88,3.2,19.8,0.0010,,,,,,
0.2570,105,7.9,19.8,0.0010,,,,,,
0.3070,124,14.3,19.8,0.0025,,,,,,
0.4320,129,21.7,19.8,0.0270,,,,,,
0.6320,133,28.7,19.8,0.0525,,,,,,
0.8320,163,53.9,19.8,0.0065,140.42,2.15,,,,NaN
0.9125,193,72.9,19.8,0.0025,170.29,2.23,,,,NaN
0.9485,212,79.4,19.8,0.0020,187.92,2.27,,,,NaN
1.0385,232,90.5,19.8,0.0045,225.69,2.35,,,,NaN
1.2245,254,138.1,19.8,0.0085,329.16,2.52,,,,NaN
1.2445,388,146.6,19.8,0.0000,315.43,2.50,,,,NaN
1.2645,401,156.4,19.8,0.0015,326.81,2.51,,,,NaN
1.2845,413,164.9,19.8,0.0015,334.08,2.52,,,,NaN
1.3065,423,172.7,19.8,0.0020,310.88,2.49,,,,NaN
1.3330,432,180.3,19.8,0.0030,273.70,2.44,,,,NaN
1.3680,440,188.1,19.8,0.0040,225.58,2.35,,,,NaN
1.4135,449,195.8,19.8,0.0055,,,,,,
1.4765,457,203.8,19.8,0.0085,,,,,,
1.5610,464,211.6,19.8,0.0115,,,,,,
1.6775,472,219.5,19.8,0.0145,,,,,,
1.8390,480,227.6,19.8,0.0210,,,,,,
Scope 1/1, Sample 2/9 (POR-253_20200105_4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,13.0,15.2,NaN,,,,,,
0.0200,27,-49.6,15.1,0.0005,,,,,,
0.0400,30,-50.5,15.1,0.0055,,,,,,
0.0900,52,-43.8,15.2,0.0020,,,,,,
0.1610,83,-25.6,15.3,0.0025,,,,,,
0.1935,113,-10.1,15.4,0.0010,,,,,,
0.2135,131,-3.6,15.4,0.0010,,,,,,
0.2635,142,0.1,15.4,0.0045,,,,,,
0.3885,172,15.9,15.5,0.0040,,,,,,
0.4690,202,25.7,15.6,0.0025,,,,,,
0.6035,232,37.9,15.7,0.0045,84.96,1.93,,,,NaN
0.8035,263,54.7,15.7,0.0065,97.62,1.99,,,,NaN
1.0035,293,78.3,15.8,0.0065,147.17,2.17,,,,NaN
1.0995,315,93.4,15.9,0.0045,195.53,2.29,,,,NaN
1.1765,335,108.0,15.9,0.0040,256.39,2.41,,,,NaN
1.2115,470,117.0,16.2,0.0005,299.91,2.48,,,,NaN
1.2345,487,123.8,16.2,0.0015,328.76,2.52,,,,NaN
1.2580,504,132.5,16.2,0.0015,354.62,2.55,,,,NaN
1.2780,518,141.1,16.3,0.0015,401.41,2.60,,,,NaN
1.2980,530,150.0,16.3,0.0015,423.86,2.63,,,,NaN
1.3180,543,159.1,16.3,0.0015,386.64,2.59,,,,NaN
1.3380,554,166.8,16.3,0.0020,337.87,2.53,,,,NaN
1.3630,565,175.1,16.3,0.0025,293.78,2.47,,,,NaN
1.3910,575,182.4,16.3,0.0030,253.26,2.40,,,,NaN
1.4305,584,190.2,16.4,0.0045,203.56,2.31,,,,NaN
1.4835,593,198.1,16.4,0.0060,,,,,,
1.5545,601,205.9,16.4,0.0090,,,,,,
1.6535,609,213.9,16.4,0.0125,,,,,,
1.7880,617,221.8,16.4,0.0170,,,,,,
1.9735,625,229.8,16.5,0.0240,,,,,,
Scope 1/1, Sample 3/9 (POR-251_20200106_5)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.0,16.0,NaN,,,,,,
0.0200,28,-50.9,15.9,0.0005,,,,,,
0.0400,31,-51.5,15.9,0.0075,,,,,,
0.0900,54,-44.1,16.0,0.0020,,,,,,
0.1480,85,-27.5,16.0,0.0020,,,,,,
0.1770,115,-13.7,16.1,0.0010,,,,,,
0.1975,134,-7.4,16.1,0.0010,,,,,,
0.2485,152,-0.3,16.2,0.0030,,,,,,
0.3760,183,14.3,16.2,0.0040,,,,,,
0.5475,213,31.8,16.3,0.0055,,,,,,
0.7230,243,46.3,16.3,0.0060,88.21,1.95,,,,NaN
0.9230,273,67.8,16.4,0.0065,123.32,2.09,,,,NaN
1.0375,300,83.6,16.4,0.0045,161.94,2.21,,,,NaN
1.1290,318,97.0,16.4,0.0050,209.97,2.32,,,,NaN
1.2310,339,119.9,16.5,0.0050,296.65,2.47,,,,NaN
1.2540,473,127.1,16.6,0.0000,333.86,2.52,,,,NaN
1.2740,487,134.6,16.7,0.0015,347.45,2.54,,,,NaN
1.2940,501,143.1,16.7,0.0015,371.25,2.57,,,,NaN
1.3140,515,152.3,16.7,0.0015,412.95,2.62,,,,NaN
1.3340,526,160.9,16.7,0.0015,378.71,2.58,,,,NaN
1.3540,537,168.7,16.7,0.0020,331.00,2.52,,,,NaN
1.3760,547,175.8,16.7,0.0020,293.38,2.47,,,,NaN
1.4065,556,183.4,16.7,0.0035,248.50,2.40,,,,NaN
1.4480,565,191.5,16.8,0.0045,197.22,2.29,,,,NaN
1.5000,574,199.2,16.8,0.0060,,,,,,
