Task,T1116
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-15.8,19.5,NaN,,,,,,
0.0200,24,-60.4,19.6,0.0010,,,,,,
0.0400,28,-60.6,19.6,0.0055,,,,,,
0.0900,45,-55.0,19.6,0.0030,,,,,,
0.1905,75,-33.9,19.6,0.0035,,,,,,
0.2315,106,-15.7,19.6,0.0015,,,,,,
0.2515,126,-8.8,19.5,0.0010,,,,,,
0.3015,145,-1.2,19.6,0.0025,,,,,,
0.4265,175,12.7,19.5,0.0040,,,,,,
0.6250,206,28.4,19.5,0.0065,,,,,,
0.8250,236,46.9,19.5,0.0065,84.76,1.93,,,,NaN
0.9750,266,62.4,19.5,0.0050,105.14,2.02,,,,NaN
1.1135,296,77.6,19.5,0.0045,140.26,2.15,,,,NaN
1.2495,323,95.9,19.5,0.0050,201.25,2.30,,,,NaN
1.3470,344,116.9,19.5,0.0045,289.63,2.46,,,,NaN
1.3700,481,122.4,19.5,0.0000,327.27,2.51,,,,NaN
1.4000,500,133.4,19.5,0.0015,359.00,2.56,,,,NaN
1.4200,516,142.4,19.5,0.0015,371.33,2.57,,,,NaN
1.4400,530,152.3,19.5,0.0015,425.28,2.63,,,,NaN
1.4600,542,161.6,19.5,0.0015,401.22,2.60,,,,NaN
1.4800,553,169.8,19.5,0.0020,343.58,2.54,,,,NaN
1.5020,563,177.0,19.5,0.0025,305.26,2.48,,,,NaN
1.5330,572,185.0,19.5,0.0035,256.03,2.41,,,,NaN
1.5725,582,192.8,19.5,0.0040,203.01,2.31,,,,NaN
1.6250,590,200.4,19.5,0.0065,,,,,,
1.7000,598,208.7,19.5,0.0095,,,,,,
1.7970,605,216.3,19.5,0.0135,,,,,,
1.9370,613,224.6,19.5,0.0175,,,,,,
2.1190,620,232.3,19.5,0.0245,,,,,,
Scope 1/1, Sample 2/9 (Initial2_20201103_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,24.8,14.3,NaN,,,,,,
