Task,T1117
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-24.8,20.0,NaN,,,,,,
0.0200,21,-62.2,20.1,0.0010,,,,,,
0.0400,24,-62.7,20.1,0.0060,,,,,,
0.0900,42,-56.7,20.1,0.0030,,,,,,
0.1805,72,-36.8,20.1,0.0030,,,,,,
0.2195,102,-20.1,20.0,0.0015,,,,,,
0.2395,122,-12.9,20.0,0.0010,,,,,,
0.2895,149,-2.3,20.0,0.0020,,,,,,
0.4145,179,10.6,20.0,0.0040,,,,,,
0.6145,209,28.3,20.0,0.0065,,,,,,
0.8145,239,46.8,20.0,0.0065,85.29,1.93,,,,NaN
0.9805,270,64.3,20.0,0.0055,108.55,2.04,,,,NaN
1.1125,300,79.0,19.9,0.0045,143.53,2.16,,,,NaN
1.2495,329,98.3,19.9,0.0050,203.71,2.31,,,,NaN
1.3385,350,117.3,19.9,0.0040,285.55,2.46,,,,NaN
1.3630,486,123.8,19.9,0.0000,328.30,2.52,,,,NaN
1.3870,504,132.5,19.9,0.0015,353.06,2.55,,,,NaN
1.4070,518,140.9,19.9,0.0015,369.52,2.57,,,,NaN
1.4270,533,150.5,19.8,0.0015,426.77,2.63,,,,NaN
1.4470,546,159.9,19.8,0.0015,405.88,2.61,,,,NaN
1.4670,556,168.3,19.8,0.0020,352.60,2.55,,,,NaN
1.4885,567,175.7,19.8,0.0020,310.65,2.49,,,,NaN
1.5165,577,183.3,19.8,0.0030,266.83,2.43,,,,NaN
1.5540,584,191.0,19.8,0.0055,214.71,2.33,,,,NaN
1.6060,592,199.4,19.8,0.0065,,,,,,
1.6685,600,206.8,19.8,0.0080,,,,,,
1.7610,607,214.8,19.8,0.0130,,,,,,
1.8865,614,222.8,19.8,0.0180,,,,,,
2.0565,622,230.7,19.8,0.0220,,,,,,
Scope 1/1, Sample 2/9 (ACR-398_20201104_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,11.9,15.2,NaN,,,,,,
0.0200,28,-53.2,15.1,0.0005,,,,,,
0.0400,31,-54.2,15.1,0.0075,,,,,,
0.0900,46,-49.9,15.1,0.0030,,,,,,
0.2150,77,-25.1,15.2,0.0040,,,,,,
0.2500,107,-6.6,15.3,0.0010,,,,,,
0.2700,121,-0.8,15.3,0.0015,,,,,,
0.3200,134,3.3,15.4,0.0040,,,,,,
0.4450,164,16.2,15.4,0.0040,,,,,,
0.5680,194,28.0,15.5,0.0040,,,,,,
0.7470,224,42.4,15.6,0.0060,82.36,1.92,,,,NaN
0.9470,254,61.1,15.7,0.0065,115.47,2.06,,,,NaN
1.0955,285,80.8,15.7,0.0050,163.38,2.21,,,,NaN
1.1800,312,95.9,15.8,0.0030,208.81,2.32,,,,NaN
1.2465,332,109.2,15.8,0.0030,263.52,2.42,,,,NaN
1.2820,472,118.3,16.1,0.0005,307.56,2.49,,,,NaN
1.3065,489,125.6,16.1,0.0015,333.87,2.52,,,,NaN
1.3295,506,134.2,16.2,0.0015,360.36,2.56,,,,NaN
1.3495,522,143.0,16.2,0.0015,407.73,2.61,,,,NaN
1.3695,537,152.4,16.2,0.0015,424.41,2.63,,,,NaN
1.3895,550,161.3,16.2,0.0015,381.11,2.58,,,,NaN
1.4095,562,168.8,16.3,0.0015,332.98,2.52,,,,NaN
1.4350,572,176.9,16.3,0.0025,289.54,2.46,,,,NaN
1.4650,582,184.5,16.3,0.0030,245.68,2.39,,,,NaN
1.5045,592,192.0,16.3,0.0040,196.92,2.29,,,,NaN
1.5610,601,200.1,16.3,0.0065,,,,,,
1.6350,609,207.8,16.3,0.0095,,,,,,
1.7405,617,215.9,16.4,0.0135,,,,,,
1.8800,625,223.8,16.4,0.0175,,,,,,
2.0745,633,231.7,16.4,0.0245,,,,,,
Scope 1/1, Sample 3/9 (POR-242_20201103_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,14.6,16.1,NaN,,,,,,
0.0200,28,-51.2,16.0,0.0005,,,,,,
0.0400,31,-52.1,16.1,0.0075,,,,,,
0.0900,51,-46.2,16.1,0.0025,,,,,,
0.1805,81,-25.4,16.2,0.0030,,,,,,
0.2165,111,-8.8,16.2,0.0010,,,,,,
0.2365,131,-2.0,16.2,0.0010,,,,,,
0.2865,147,3.3,16.3,0.0030,,,,,,
0.4115,177,15.6,16.3,0.0040,,,,,,
0.5835,208,31.2,16.4,0.0055,72.33,1.86,,,,NaN
0.7760,238,47.0,16.5,0.0065,85.79,1.93,,,,NaN
0.9760,268,66.8,16.5,0.0065,132.48,2.12,,,,NaN
1.1100,298,87.9,16.6,0.0045,186.97,2.27,,,,NaN
1.1745,322,100.6,16.6,0.0025,229.01,2.36,,,,NaN
1.2070,457,107.8,16.8,0.0000,261.01,2.42,,,,NaN
1.2395,479,115.4,16.8,0.0015,297.07,2.47,,,,NaN
1.2715,500,124.7,16.8,0.0015,330.53,2.52,,,,NaN
1.2940,518,133.1,16.9,0.0010,366.09,2.56,,,,NaN
1.3140,534,141.5,16.9,0.0010,418.02,2.62,,,,NaN
1.3340,549,150.8,16.9,0.0015,432.33,2.64,,,,NaN
1.3540,563,160.0,16.9,0.0015,398.44,2.60,,,,NaN
1.3740,575,168.2,16.9,0.0015,344.35,2.54,,,,NaN
1.3960,585,175.4,17.0,0.0020,303.46,2.48,,,,NaN
1.4255,596,183.3,17.0,0.0030,258.79,2.41,,,,NaN
1.4630,605,191.0,17.0,0.0045,209.13,2.32,,,,NaN
1.5130,613,198.7,17.0,0.0060,,,,,,
1.5835,622,206.7,17.0,0.0080,,,,,,
1.6765,631,214.6,17.0,0.0105,,,,,,
1.8060,638,222.4,17.0,0.0175,,,,,,
1.9870,646,230.5,17.1,0.0220,,,,,,
Scope 1/1, Sample 4/9 (POC-371_20201104_6)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,8.5,16.5,NaN,,,,,,
0.0200,28,-53.0,16.4,0.0005,,,,,,
0.0400,31,-53.8,16.5,0.0075,,,,,,
0.0900,51,-47.9,16.5,0.0025,,,,,,
0.1845,81,-27.0,16.5,0.0030,,,,,,
0.2225,111,-9.5,16.6,0.0015,,,,,,
0.2425,132,-2.4,16.6,0.0010,,,,,,
0.2925,148,3.1,16.7,0.0030,,,,,,
0.4175,178,15.6,16.7,0.0040,,,,,,
0.5955,208,30.2,16.8,0.0060,,,,,,
0.7955,238,47.6,16.8,0.0065,91.51,1.96,,,,NaN
0.9715,268,67.0,16.9,0.0060,126.60,2.10,,,,NaN
1.0850,298,83.6,16.9,0.0040,162.53,2.21,,,,NaN
1.1675,303,95.2,16.9,0.0155,201.04,2.30,,,,NaN
1.2860,330,120.6,17.0,0.0045,291.21,2.46,,,,NaN
1.3105,468,128.2,17.1,0.0000,328.42,2.52,,,,NaN
1.3305,485,135.4,17.2,0.0010,338.00,2.53,,,,NaN
1.3505,501,143.9,17.2,0.0010,362.54,2.56,,,,NaN
1.3705,516,152.8,17.2,0.0015,403.43,2.61,,,,NaN
