Task,T945
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-29.5,19.4,NaN,,,,,,
0.0200,18,-58.6,19.5,0.0010,,,,,,
0.0400,21,-59.0,19.4,0.0060,,,,,,
0.0900,41,-52.2,19.5,0.0025,,,,,,
0.1605,72,-36.0,19.4,0.0025,,,,,,
0.2015,102,-20.7,19.4,0.0015,,,,,,
0.2280,125,-12.2,19.4,0.0010,,,,,,
0.2855,148,-1.2,19.4,0.0025,,,,,,
0.4260,178,14.8,19.4,0.0045,,,,,,
0.6260,208,34.0,19.4,0.0065,83.59,1.92,,,,NaN
0.8235,238,53.3,19.4,0.0065,78.15,1.89,,,,NaN
0.9840,265,66.8,19.4,0.0060,94.70,1.98,,,,NaN
1.1840,293,85.9,19.4,0.0070,147.86,2.17,,,,NaN
1.3310,317,109.8,19.5,0.0060,234.04,2.37,,,,NaN
1.3600,453,117.4,19.4,0.0000,284.18,2.45,,,,NaN
1.3800,466,122.7,19.4,0.0015,314.37,2.50,,,,NaN
1.4105,483,132.8,19.4,0.0020,346.79,2.54,,,,NaN
1.4305,498,141.1,19.4,0.0015,383.16,2.58,,,,NaN
1.4505,509,150.0,19.4,0.0020,425.92,2.63,,,,NaN
1.4705,521,159.5,19.4,0.0015,399.29,2.60,,,,NaN
1.4905,532,167.6,19.4,0.0020,348.58,2.54,,,,NaN
1.5140,541,175.7,19.4,0.0025,304.99,2.48,,,,NaN
1.5410,550,182.9,19.4,0.0030,264.64,2.42,,,,NaN
1.5795,558,191.1,19.4,0.0045,213.62,2.33,,,,NaN
1.6270,566,198.7,19.4,0.0055,,,,,,
1.6945,574,206.8,19.4,0.0085,,,,,,
1.7835,581,214.5,19.4,0.0125,,,,,,
1.9105,588,222.6,19.4,0.0175,,,,,,
2.0815,595,230.6,19.4,0.0240,,,,,,
Scope 1/1, Sample 2/9 (ACR-267_20200104_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.4,15.6,NaN,,,,,,
0.0200,28,-48.4,15.5,0.0005,,,,,,
0.0400,31,-49.1,15.5,0.0075,,,,,,
0.0900,58,-40.1,15.6,0.0020,,,,,,
0.1290,88,-27.8,15.6,0.0015,,,,,,
0.1585,118,-15.7,15.7,0.0010,,,,,,
0.1885,141,-7.8,15.7,0.0015,,,,,,
0.2635,167,3.2,15.8,0.0030,,,,,,
0.4510,197,19.0,15.9,0.0065,,,,,,
