Task,T1155
Scope 1/1, Sample 1/2 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-33.5,20.4,NaN,,,,,,
0.0200,17,-65.8,20.4,0.0010,,,,,,
0.0400,20,-66.2,20.4,0.0055,,,,,,
0.0900,33,-62.7,20.4,0.0040,,,,,,
0.2150,63,-42.3,20.4,0.0040,,,,,,
0.2625,93,-24.5,20.3,0.0015,,,,,,
0.2825,118,-15.2,20.3,0.0010,,,,,,
0.3105,140,-8.6,20.3,0.0015,,,,,,
0.3805,160,-0.2,20.3,0.0035,,,,,,
0.5555,191,16.7,20.3,0.0055,,,,,,
0.7555,221,33.3,20.3,0.0065,78.53,1.90,,,,NaN
0.9555,251,51.1,20.3,0.0065,85.70,1.93,,,,NaN
1.1220,281,66.9,20.3,0.0055,106.46,2.03,,,,NaN
1.2800,312,84.4,20.3,0.0050,143.51,2.16,,,,NaN
1.4045,341,102.3,20.3,0.0040,197.93,2.30,,,,NaN
1.4475,484,111.1,20.2,0.0005,240.32,2.38,,,,NaN
1.4745,503,116.9,20.2,0.0015,274.68,2.44,,,,NaN
1.5105,524,127.0,20.2,0.0015,318.90,2.50,,,,NaN
1.5320,543,134.6,20.2,0.0010,345.97,2.54,,,,NaN
1.5520,558,142.4,20.2,0.0015,396.57,2.60,,,,NaN
1.5720,573,151.7,20.2,0.0015,420.62,2.62,,,,NaN
1.5920,586,160.6,20.2,0.0015,392.47,2.59,,,,NaN
1.6120,598,168.4,20.2,0.0015,341.20,2.53,,,,NaN
1.6355,607,176.3,20.2,0.0025,298.63,2.48,,,,NaN
1.6635,617,183.9,20.2,0.0030,258.13,2.41,,,,NaN
1.7000,626,191.5,20.2,0.0040,210.58,2.32,,,,NaN
1.7500,634,199.2,20.2,0.0065,,,,,,
1.8190,642,207.3,20.2,0.0085,,,,,,
1.9105,650,215.1,20.2,0.0115,,,,,,
2.0370,658,223.0,20.2,0.0165,,,,,,
2.2130,665,231.1,20.2,0.0265,,,,,,
Scope 1/1, Sample 2/2 (CRM 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,9.7,20.0,NaN,,,,,,
0.0200,28,-51.5,20.0,0.0005,,,,,,
0.0400,31,-52.1,20.0,0.0075,,,,,,
0.0900,61,-42.1,20.0,0.0015,,,,,,
0.1220,91,-30.8,20.0,0.0010,,,,,,
0.1475,118,-21.1,20.0,0.0010,,,,,,
0.1865,149,-10.0,20.0,0.0015,,,,,,
0.2615,170,0.0,20.0,0.0035,,,,,,
0.4490,201,20.1,20.0,0.0060,,,,,,
0.6335,231,38.4,20.0,0.0060,84.32,1.93,,,,NaN
0.8080,261,55.3,20.0,0.0060,102.55,2.01,,,,NaN
0.9775,291,75.4,20.0,0.0055,146.53,2.17,,,,NaN
1.0880,318,92.3,20.0,0.0040,194.88,2.29,,,,NaN
1.1690,342,108.0,20.0,0.0035,256.56,2.41,,,,NaN
1.2015,480,116.5,20.0,0.0000,299.02,2.48,,,,NaN
1.2240,499,122.9,20.0,0.0010,326.93,2.51,,,,NaN
1.2500,517,132.1,19.9,0.0015,357.23,2.55,,,,NaN
1.2700,533,140.7,19.9,0.0010,401.20,2.60,,,,NaN
1.2900,547,149.9,19.9,0.0015,433.17,2.64,,,,NaN
1.3100,560,158.9,19.9,0.0015,404.42,2.61,,,,NaN
1.3300,572,167.2,19.9,0.0015,352.14,2.55,,,,NaN
1.3505,582,174.4,19.9,0.0020,310.94,2.49,,,,NaN
1.3775,591,181.9,19.9,0.0030,268.61,2.43,,,,NaN
1.4140,600,189.8,19.9,0.0040,218.44,2.34,,,,NaN
1.4615,609,197.6,19.9,0.0055,,,,,,
1.5255,617,205.4,19.9,0.0080,,,,,,
1.6145,624,213.4,19.9,0.0120,,,,,,
1.7345,632,221.3,19.9,0.0150,,,,,,
1.9005,640,229.3,19.9,0.0210,,,,,,
