Task,T1156
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-35.0,19.6,NaN,,,,,,
0.0200,20,-65.8,19.6,0.0010,,,,,,
0.0400,23,-66.1,19.6,0.0060,,,,,,
0.0900,39,-61.6,19.6,0.0030,,,,,,
0.2150,69,-42.0,19.6,0.0040,,,,,,
0.2730,100,-21.5,19.6,0.0020,,,,,,
0.2930,124,-11.8,19.6,0.0010,,,,,,
0.3170,142,-6.6,19.6,0.0015,,,,,,
0.3770,157,0.1,19.6,0.0040,,,,,,
0.5270,187,15.1,19.7,0.0050,,,,,,
0.7030,218,30.5,19.7,0.0060,,,,,,
0.9030,248,46.7,19.7,0.0065,77.52,1.89,,,,NaN
1.1030,278,64.5,19.7,0.0065,102.61,2.01,,,,NaN
1.2675,308,82.5,19.7,0.0055,145.95,2.16,,,,NaN
1.3855,336,99.5,19.7,0.0040,201.78,2.30,,,,NaN
1.4705,360,117.7,19.7,0.0035,275.80,2.44,,,,NaN
1.4955,499,124.5,19.7,0.0000,317.40,2.50,,,,NaN
1.5185,518,132.1,19.7,0.0010,341.64,2.53,,,,NaN
1.5385,535,140.2,19.7,0.0010,362.02,2.56,,,,NaN
1.5585,551,149.0,19.7,0.0010,412.68,2.62,,,,NaN
1.5785,565,158.4,19.7,0.0015,405.54,2.61,,,,NaN
1.5985,577,166.7,19.7,0.0015,354.95,2.55,,,,NaN
1.6205,588,174.4,19.7,0.0020,310.79,2.49,,,,NaN
1.6475,598,182.1,19.7,0.0025,269.31,2.43,,,,NaN
1.6820,608,189.7,19.7,0.0035,222.63,2.35,,,,NaN
1.7285,616,197.4,19.7,0.0055,,,,,,
1.7930,625,205.4,19.7,0.0070,,,,,,
1.8785,633,213.3,19.7,0.0110,,,,,,
1.9955,640,221.2,19.7,0.0160,,,,,,
2.1595,648,229.2,19.7,0.0215,,,,,,
Scope 1/1, Sample 2/9 (Initial-1_20201103_3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,11.0,16.7,NaN,,,,,,
0.0200,28,-52.6,16.6,0.0005,,,,,,
0.0400,31,-53.5,16.6,0.0075,,,,,,
0.0900,52,-47.5,16.7,0.0025,,,,,,
0.1770,82,-27.7,16.8,0.0030,,,,,,
0.2145,112,-11.4,16.8,0.0010,,,,,,
0.2345,132,-4.3,16.8,0.0010,,,,,,
0.2845,144,-0.1,16.8,0.0040,,,,,,
0.4095,174,14.4,16.9,0.0040,,,,,,
0.5110,205,26.6,16.9,0.0035,,,,,,
0.6410,234,37.1,17.0,0.0045,,,,,,
0.8410,241,46.3,17.0,0.0300,85.76,1.93,,,,NaN
1.0410,271,70.7,17.1,0.0065,142.41,2.15,,,,NaN
1.1270,301,87.3,17.1,0.0030,184.11,2.27,,,,NaN
1.1790,322,96.2,17.1,0.0025,219.25,2.34,,,,NaN
1.2855,347,119.8,17.2,0.0045,300.26,2.48,,,,NaN
1.3135,480,128.2,17.3,0.0000,337.46,2.53,,,,NaN
1.3335,498,135.9,17.3,0.0010,344.32,2.54,,,,NaN
1.3535,517,144.8,17.4,0.0010,383.60,2.58,,,,NaN
1.3735,532,153.9,17.4,0.0015,408.97,2.61,,,,NaN
1.3935,547,162.6,17.4,0.0015,370.76,2.57,,,,NaN
1.4135,559,170.0,17.4,0.0015,325.53,2.51,,,,NaN
1.4390,570,177.8,17.4,0.0025,283.65,2.45,,,,NaN
1.4710,580,185.6,17.4,0.0035,237.84,2.38,,,,NaN
1.5125,590,193.1,17.4,0.0045,189.45,2.28,,,,NaN
1.5710,598,201.3,17.4,0.0070,,,,,,
1.6470,607,208.9,17.4,0.0085,,,,,,
1.7560,615,217.0,17.5,0.0140,,,,,,
1.9025,623,225.0,17.5,0.0175,,,,,,
2.1005,632,232.9,17.5,0.0230,,,,,,
Scope 1/1, Sample 3/9 (POC-238_20201102_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,41.4,16.9,NaN,,,,,,
0.0200,28,-30.4,16.9,0.0005,,,,,,
0.0400,41,-35.4,16.9,0.0015,,,,,,
0.0900,44,-35.7,16.9,0.0155,,,,,,
0.2150,74,-8.6,16.9,0.0040,,,,,,
0.2425,101,3.1,17.0,0.0010,,,,,,
0.2625,104,3.5,17.0,0.0075,,,,,,
0.3125,134,13.3,17.0,0.0015,,,,,,
0.3465,143,17.2,17.0,0.0040,,,,,,
0.4315,152,23.4,17.0,0.0090,,,,,,
0.6315,183,37.6,17.1,0.0065,77.07,1.89,,,,NaN
0.8315,213,55.5,17.1,0.0065,95.55,1.98,,,,NaN
0.9915,243,74.6,17.2,0.0055,137.31,2.14,,,,NaN
1.0920,273,90.1,17.2,0.0035,174.55,2.24,,,,NaN
1.1725,298,103.2,17.2,0.0035,220.24,2.34,,,,NaN
1.2190,444,112.0,17.4,0.0005,267.36,2.43,,,,NaN
1.2550,469,121.9,17.4,0.0015,315.80,2.50,,,,NaN
1.2755,489,128.9,17.5,0.0010,336.48,2.53,,,,NaN
1.2955,509,136.8,17.5,0.0010,376.59,2.58,,,,NaN
1.3155,526,145.6,17.5,0.0010,428.83,2.63,,,,NaN
1.3355,541,155.1,17.5,0.0015,417.45,2.62,,,,NaN
1.3555,555,163.8,17.5,0.0015,367.00,2.56,,,,NaN
1.3755,567,171.1,17.5,0.0015,322.68,2.51,,,,NaN
1.4020,578,179.0,17.6,0.0025,280.11,2.45,,,,NaN
1.4345,588,186.5,17.6,0.0030,233.79,2.37,,,,NaN
1.4800,598,194.6,17.6,0.0045,181.55,2.26,,,,NaN
1.5375,606,202.2,17.6,0.0070,,,,,,
1.6200,615,210.2,17.6,0.0095,,,,,,
1.7320,624,217.9,17.6,0.0130,,,,,,
1.8935,631,226.3,17.6,0.0220,,,,,,
2.0935,639,233.9,17.6,0.0240,,,,,,
Scope 1/1, Sample 4/9 (POR-260_20201102_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,18.0,17.4,NaN,,,,,,
0.0200,28,-47.4,17.4,0.0005,,,,,,
0.0400,31,-48.0,17.4,0.0075,,,,,,
0.0900,55,-41.5,17.4,0.0020,,,,,,
0.1655,85,-21.6,17.5,0.0025,,,,,,
0.1955,115,-8.1,17.5,0.0010,,,,,,
0.2160,131,-3.0,17.5,0.0015,,,,,,
0.2670,146,3.1,17.5,0.0035,,,,,,
0.3945,177,17.6,17.6,0.0040,,,,,,
0.5450,207,30.9,17.6,0.0050,73.79,1.87,,,,NaN
0.7450,237,49.1,17.6,0.0065,73.88,1.87,,,,NaN
0.9170,242,60.1,17.6,0.0345,105.34,2.02,,,,NaN
1.1170,272,86.2,17.7,0.0065,185.04,2.27,,,,NaN
1.1915,299,104.5,17.7,0.0025,237.74,2.38,,,,NaN
1.2115,425,108.0,17.8,0.0000,262.35,2.42,,,,NaN
1.2615,449,120.1,17.9,0.0020,316.85,2.50,,,,NaN
1.2850,467,127.7,17.9,0.0015,340.45,2.53,,,,NaN
1.3050,482,135.1,17.9,0.0015,358.23,2.55,,,,NaN
1.3250,498,143.6,17.9,0.0010,427.33,2.63,,,,NaN
1.3450,513,153.1,17.9,0.0015,420.14,2.62,,,,NaN
