Task,T1994
Scope 1/1, Sample 1/9 (Junk1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,74.4,18.7,NaN,,,,,,
0.0200,28,-22.7,18.8,0.0005,,,,,,
0.0400,58,-53.3,18.8,0.0005,,,,,,
0.0730,61,-54.3,18.8,0.0110,,,,,,
0.1555,91,-42.9,18.8,0.0025,,,,,,
0.2220,122,-25.8,18.8,0.0020,,,,,,
0.2555,152,-14.4,18.8,0.0010,,,,,,
0.2905,170,-9.3,18.8,0.0020,,,,,,
0.3780,194,-1.4,18.8,0.0035,,,,,,
0.5780,200,3.4,18.8,0.0330,,,,,,
0.7780,230,19.6,18.8,0.0065,51.70,1.71,,,,NaN
0.9740,260,39.3,18.8,0.0065,238.65,2.38,,,,NaN
1.1020,291,65.7,18.8,0.0040,445.30,2.65,,,,NaN
1.1400,321,89.7,18.8,0.0015,515.93,2.71,,,,NaN
1.1600,351,109.1,18.8,0.0005,540.93,2.73,,,,NaN
1.1800,495,125.3,18.8,0.0000,542.90,2.73,,,,NaN
1.2000,524,135.8,18.8,0.0005,653.64,2.82,,,,NaN
1.2235,550,148.3,18.8,0.0010,512.99,2.71,,,,NaN
1.2435,569,157.8,18.8,0.0010,416.51,2.62,,,,NaN
1.2635,585,166.0,18.8,0.0015,358.15,2.55,,,,NaN
1.2865,599,173.4,18.8,0.0015,305.54,2.49,,,,NaN
1.3185,612,181.0,18.8,0.0025,251.46,2.40,,,,NaN
1.3635,623,189.2,18.8,0.0040,190.93,2.28,,,,NaN
1.4210,633,196.9,18.8,0.0060,142.94,2.16,,,,NaN
1.5015,642,205.0,18.8,0.0085,104.84,2.02,,,,NaN
1.6090,652,212.8,18.8,0.0110,75.73,1.88,,,,NaN
1.7600,660,220.8,18.8,0.0195,52.43,1.72,,,,NaN
1.9600,668,228.5,18.8,0.0260,35.42,1.55,,,,NaN
2.1600,675,234.5,18.8,0.0275,26.42,1.42,,,,NaN
2.3600,683,239.2,18.8,0.0245,21.29,1.33,,,,NaN
2.5600,690,243.2,18.8,0.0280,17.93,1.25,,,,NaN
2.7600,697,246.5,18.8,0.0295,,,,,,
2.9600,704,249.6,18.8,0.0285,,,,,,
3.1600,710,252.2,18.8,0.0310,,,,,,
3.3600,716,254.5,18.8,0.0325,,,,,,
3.5600,722,256.6,18.8,0.0330,,,,,,
Scope 1/1, Sample 2/9 (1_H_Sq1_20220701)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,94.0,17.3,NaN,,,,,,
0.0200,28,35.5,17.3,0.0005,,,,,,
0.0400,58,1.4,17.3,0.0005,,,,,,
0.0600,88,-14.0,17.3,0.0005,,,,,,
0.1060,91,-14.3,17.3,0.0150,,,,,,
0.2210,118,-3.9,17.4,0.0045,,,,,,
0.3775,127,-0.5,17.4,0.0175,,,,,,
0.5775,157,11.7,17.4,0.0065,,,,,,
0.7775,187,24.3,17.4,0.0065,73.60,1.87,,,,NaN
0.9775,218,41.7,17.5,0.0065,177.60,2.25,,,,NaN
1.1455,248,67.9,17.5,0.0055,343.89,2.54,,,,NaN
1.2030,278,93.8,17.5,0.0020,444.49,2.65,,,,NaN
1.2230,308,111.2,17.5,0.0005,472.35,2.67,,,,NaN
1.2430,450,123.7,17.6,0.0000,471.38,2.67,,,,NaN
1.2630,478,133.0,17.6,0.0005,541.44,2.73,,,,NaN
1.2865,504,144.6,17.7,0.0010,488.24,2.69,,,,NaN
1.3065,524,153.5,17.7,0.0010,399.16,2.60,,,,NaN
1.3265,541,161.6,17.7,0.0010,348.98,2.54,,,,NaN
1.3485,555,168.8,17.7,0.0015,303.41,2.48,,,,NaN
1.3785,568,176.7,17.7,0.0025,256.37,2.41,,,,NaN
1.4160,580,184.2,17.7,0.0030,205.76,2.31,,,,NaN
1.4695,591,192.2,17.7,0.0050,156.33,2.19,,,,NaN
1.5405,602,200.1,17.7,0.0070,116.58,2.07,,,,NaN
1.6385,610,207.9,17.7,0.0120,84.66,1.93,,,,NaN
1.7760,619,216.1,17.7,0.0155,59.02,1.77,,,,NaN
1.9585,628,223.9,17.7,0.0210,40.23,1.60,,,,NaN
