Task,T1996
Scope 1/1, Sample 1/9 (Junk4)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,78.3,18.7,NaN,,,,,,
0.0200,28,-16.4,18.7,0.0005,,,,,,
0.0400,58,-51.8,18.7,0.0005,,,,,,
0.0640,64,-54.3,18.7,0.0040,,,,,,
0.1240,68,-53.4,18.7,0.0150,,,,,,
0.2740,98,-29.2,18.7,0.0050,,,,,,
0.3235,128,-14.2,18.7,0.0015,,,,,,
0.3515,157,-5.8,18.7,0.0010,,,,,,
0.4055,168,-1.8,18.7,0.0045,,,,,,
0.5405,183,3.3,18.7,0.0090,,,,,,
0.7405,213,18.5,18.7,0.0065,15.65,1.19,,,,NaN
0.9405,244,36.1,18.7,0.0065,178.39,2.25,,,,NaN
1.1055,274,63.3,18.7,0.0055,449.96,2.65,,,,NaN
1.1575,304,96.1,18.7,0.0015,538.84,2.73,,,,NaN
1.1775,334,120.5,18.7,0.0005,530.99,2.73,,,,NaN
1.1975,480,137.3,18.7,0.0000,498.12,2.70,,,,NaN
1.2175,504,147.5,18.7,0.0010,629.15,2.80,,,,NaN
1.2435,523,159.3,18.7,0.0015,439.30,2.64,,,,NaN
1.2635,539,166.7,18.7,0.0015,372.06,2.57,,,,NaN
1.2900,552,174.3,18.7,0.0020,296.28,2.47,,,,NaN
1.3265,564,182.1,18.7,0.0030,228.01,2.36,,,,NaN
1.3760,575,190.2,18.7,0.0045,172.81,2.24,,,,NaN
1.4405,585,198.1,18.7,0.0065,,,,,,
1.5290,594,205.9,18.7,0.0105,,,,,,
1.6520,602,213.9,18.7,0.0160,,,,,,
1.8215,610,222.0,18.7,0.0205,,,,,,
2.0215,618,228.9,18.7,0.0250,,,,,,
Scope 1/1, Sample 2/9 (1_M_Sq1_20220714)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,85.1,17.9,NaN,,,,,,
0.0200,28,13.1,17.9,0.0005,,,,,,
0.0400,58,-24.9,17.9,0.0005,,,,,,
0.0600,88,-38.2,17.9,0.0005,,,,,,
0.1100,91,-38.4,17.9,0.0160,,,,,,
0.2350,121,-22.3,18.0,0.0040,,,,,,
0.3120,152,-10.5,18.0,0.0025,,,,,,
0.4000,176,-2.0,18.0,0.0035,,,,,,
0.6000,190,3.3,18.0,0.0150,,,,,,
0.8000,220,17.6,18.0,0.0065,64.49,1.81,,,,NaN
1.0000,250,35.8,18.0,0.0065,194.73,2.29,,,,NaN
1.1555,280,62.6,18.0,0.0050,401.36,2.60,,,,NaN
1.2045,310,89.8,18.1,0.0015,474.02,2.68,,,,NaN
1.2245,340,109.6,18.1,0.0005,482.14,2.68,,,,NaN
1.2445,486,125.1,18.1,0.0000,478.87,2.68,,,,NaN
1.2645,509,133.6,18.1,0.0010,595.36,2.77,,,,NaN
1.2995,538,150.9,18.1,0.0010,444.98,2.65,,,,NaN
1.3195,556,159.0,18.1,0.0010,362.44,2.56,,,,NaN
1.3435,571,166.9,18.1,0.0015,309.79,2.49,,,,NaN
1.3735,586,175.1,18.2,0.0020,257.98,2.41,,,,NaN
1.4090,598,182.1,18.2,0.0030,215.26,2.33,,,,NaN
1.4635,609,190.6,18.2,0.0050,158.98,2.20,,,,NaN
1.5295,618,198.0,18.2,0.0075,120.42,2.08,,,,NaN
1.6295,627,206.3,18.2,0.0110,86.41,1.94,,,,NaN
1.7585,636,214.2,18.2,0.0150,61.29,1.79,,,,NaN
1.9355,644,222.0,18.2,0.0235,41.97,1.62,,,,NaN
2.1355,652,228.7,18.2,0.0265,30.15,1.48,,,,NaN
2.3355,660,233.9,18.2,0.0265,23.38,1.37,,,,NaN
2.5355,666,238.2,18.2,0.0310,19.35,1.29,,,,NaN
2.7355,674,241.9,18.2,0.0245,16.39,1.21,,,,NaN
2.9355,681,245.1,18.2,0.0280,,,,,,
3.1355,688,247.8,18.2,0.0285,,,,,,
3.3355,694,250.4,18.2,0.0325,,,,,,
3.5355,701,252.7,18.2,0.0290,,,,,,
3.5600,704,252.9,18.2,0.0080,,,,,,
