Task,T1995
Scope 1/1, Sample 1/9 (Junk3)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,76.2,18.8,NaN,,,,,,
0.0200,28,-17.5,18.8,0.0005,,,,,,
0.0400,58,-51.9,18.8,0.0005,,,,,,
0.0655,62,-53.8,18.8,0.0055,,,,,,
0.1295,66,-54.0,18.8,0.0170,,,,,,
0.2895,96,-28.1,18.8,0.0055,,,,,,
0.3380,126,-13.3,18.8,0.0015,,,,,,
0.3660,156,-3.7,18.8,0.0010,,,,,,
0.4075,164,-1.4,18.8,0.0050,,,,,,
0.5115,177,3.0,18.8,0.0080,,,,,,
0.7115,207,17.6,18.8,0.0065,22.85,1.36,,,,NaN
0.9115,237,35.8,18.8,0.0065,142.61,2.15,,,,NaN
1.0650,267,57.8,18.8,0.0050,351.03,2.55,,,,NaN
1.1365,298,83.7,18.8,0.0025,478.68,2.68,,,,NaN
1.1565,328,103.4,18.8,0.0005,502.91,2.70,,,,NaN
1.1765,472,120.6,18.8,0.0000,499.59,2.70,,,,NaN
1.1965,500,130.5,18.8,0.0005,580.30,2.76,,,,NaN
1.2250,528,145.9,18.8,0.0010,549.96,2.74,,,,NaN
1.2450,548,155.7,18.8,0.0010,414.29,2.62,,,,NaN
1.2650,564,163.7,18.8,0.0015,358.15,2.55,,,,NaN
1.2900,578,171.6,18.8,0.0020,301.84,2.48,,,,NaN
1.3215,591,179.3,18.8,0.0025,252.19,2.40,,,,NaN
1.3640,603,187.1,18.8,0.0035,193.61,2.29,,,,NaN
1.4220,613,194.9,18.8,0.0060,144.34,2.16,,,,NaN
1.5015,623,203.0,18.8,0.0085,,,,,,
1.6075,631,210.8,18.8,0.0125,,,,,,
1.7570,640,218.8,18.8,0.0170,,,,,,
1.9570,647,226.6,18.8,0.0280,,,,,,
2.1570,655,232.6,18.8,0.0245,,,,,,
Scope 1/1, Sample 2/9 (1_C_Sq2_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,91.6,18.5,NaN,,,,,,
0.0200,28,36.0,18.5,0.0005,,,,,,
0.0400,58,3.8,18.5,0.0005,,,,,,
0.0600,88,-11.2,18.5,0.0005,,,,,,
0.1060,91,-12.2,18.5,0.0150,,,,,,
0.2210,116,-5.4,18.5,0.0045,,,,,,
0.4210,132,0.2,18.5,0.0125,,,,,,
0.6210,162,12.3,18.5,0.0065,,,,,,
0.8210,192,26.2,18.6,0.0065,94.88,1.98,,,,NaN
1.0210,223,45.3,18.6,0.0065,218.50,2.34,,,,NaN
1.1605,253,73.0,18.6,0.0045,369.99,2.57,,,,NaN
1.1995,283,96.4,18.6,0.0015,446.70,2.65,,,,NaN
1.2195,313,112.2,18.6,0.0005,465.28,2.67,,,,NaN
1.2395,456,123.2,18.6,0.0000,466.29,2.67,,,,NaN
1.2605,484,132.2,18.6,0.0010,548.37,2.74,,,,NaN
1.2840,510,143.6,18.6,0.0010,448.93,2.65,,,,NaN
1.3040,532,152.9,18.6,0.0010,391.66,2.59,,,,NaN
1.3240,548,160.4,18.6,0.0010,343.79,2.54,,,,NaN
1.3505,564,169.2,18.6,0.0015,292.14,2.47,,,,NaN
1.3780,577,176.1,18.6,0.0020,252.84,2.40,,,,NaN
1.4195,588,184.1,18.6,0.0035,199.70,2.30,,,,NaN
1.4750,599,192.3,18.6,0.0050,151.43,2.18,,,,NaN
1.5440,608,199.6,18.6,0.0075,114.85,2.06,,,,NaN
1.6495,617,208.0,18.6,0.0110,81.82,1.91,,,,NaN
1.7835,626,215.8,18.6,0.0145,58.13,1.76,,,,NaN
1.9720,634,223.8,18.6,0.0225,39.26,1.59,,,,NaN
2.1720,642,230.1,18.6,0.0245,28.69,1.46,,,,NaN
2.3720,649,235.1,18.6,0.0280,22.54,1.35,,,,NaN
2.5720,656,239.3,18.6,0.0270,18.80,1.27,,,,NaN
2.7720,664,242.9,18.6,0.0260,,,,,,
2.9720,671,246.1,18.6,0.0295,,,,,,
3.1720,677,248.7,18.6,0.0315,,,,,,
3.3720,684,251.2,18.6,0.0280,,,,,,
3.5600,690,253.3,18.6,0.0295,,,,,,
Scope 1/1, Sample 3/9 (2_C_Sq2_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.6,18.4,NaN,,,,,,
0.0200,28,37.8,18.4,0.0005,,,,,,
0.0400,58,4.5,18.4,0.0005,,,,,,
0.0600,88,-10.7,18.4,0.0005,,,,,,
0.1065,91,-11.5,18.4,0.0150,,,,,,
0.2225,115,-4.3,18.4,0.0050,,,,,,
0.4225,123,-0.2,18.4,0.0260,,,,,,
0.6225,153,14.3,18.4,0.0065,,,,,,
0.8225,183,28.7,18.4,0.0065,102.50,2.01,,,,NaN
1.0225,213,48.5,18.5,0.0065,225.90,2.35,,,,NaN
1.1540,244,76.3,18.5,0.0045,364.54,2.56,,,,NaN
1.1895,274,98.7,18.5,0.0010,432.14,2.64,,,,NaN
1.2095,303,113.5,18.5,0.0005,447.83,2.65,,,,NaN
1.2295,446,122.7,18.5,0.0000,455.18,2.66,,,,NaN
1.2575,475,135.1,18.5,0.0010,519.17,2.72,,,,NaN
1.2775,497,144.7,18.5,0.0010,428.50,2.63,,,,NaN
1.2975,518,153.8,18.5,0.0010,383.54,2.58,,,,NaN
1.3175,533,161.3,18.5,0.0015,336.34,2.53,,,,NaN
1.3440,547,169.8,18.5,0.0020,288.06,2.46,,,,NaN
1.3730,561,177.0,18.5,0.0020,247.28,2.39,,,,NaN
1.4140,572,184.8,18.5,0.0040,196.29,2.29,,,,NaN
1.4700,582,192.8,18.5,0.0055,148.80,2.17,,,,NaN
1.5435,591,200.5,18.5,0.0085,,,,,,
1.6485,600,208.6,18.5,0.0120,,,,,,
1.7865,608,216.4,18.5,0.0180,,,,,,
1.9820,616,224.5,18.5,0.0255,,,,,,
2.1820,622,230.7,18.5,0.0310,,,,,,
Scope 1/1, Sample 4/9 (1_H_Sq1_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,85.7,18.3,NaN,,,,,,
0.0200,28,12.1,18.3,0.0005,,,,,,
0.0400,58,-26.1,18.3,0.0005,,,,,,
0.0600,88,-39.1,18.3,0.0005,,,,,,
0.1100,91,-39.4,18.3,0.0160,,,,,,
0.2350,121,-22.1,18.3,0.0040,,,,,,
0.3020,152,-10.4,18.3,0.0020,,,,,,
0.3735,174,-2.8,18.3,0.0030,,,,,,
0.5525,185,3.1,18.3,0.0165,,,,,,
0.7525,215,17.7,18.3,0.0065,58.00,1.76,,,,NaN
0.9525,245,35.5,18.3,0.0065,157.46,2.20,,,,NaN
1.1135,275,60.1,18.4,0.0055,329.06,2.52,,,,NaN
1.1750,306,84.1,18.4,0.0020,410.02,2.61,,,,NaN
1.1950,336,100.7,18.4,0.0005,431.98,2.64,,,,NaN
1.2150,475,114.7,18.4,0.0000,443.28,2.65,,,,NaN
1.2350,504,122.0,18.4,0.0005,525.04,2.72,,,,NaN
1.2765,534,140.9,18.4,0.0015,467.80,2.67,,,,NaN
1.2965,556,150.4,18.4,0.0010,386.74,2.59,,,,NaN
1.3165,576,158.9,18.4,0.0010,348.66,2.54,,,,NaN
1.3375,590,165.9,18.4,0.0015,304.27,2.48,,,,NaN
1.3685,604,174.4,18.4,0.0020,259.75,2.41,,,,NaN
1.4040,615,181.8,18.4,0.0035,214.83,2.33,,,,NaN
1.4545,626,189.8,18.4,0.0050,164.45,2.22,,,,NaN
1.5200,636,197.6,18.4,0.0065,,,,,,
1.6115,646,205.4,18.4,0.0095,,,,,,
1.7395,654,213.5,18.4,0.0160,,,,,,
1.9125,662,221.5,18.4,0.0205,,,,,,
2.1125,670,228.3,18.4,0.0240,,,,,,
Scope 1/1, Sample 5/9 (2_H_Sq1_20220705)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,85.0,18.2,NaN,,,,,,
0.0200,28,10.4,18.2,0.0005,,,,,,
0.0400,58,-27.4,18.2,0.0005,,,,,,
0.0600,87,-39.3,18.2,0.0005,,,,,,
0.1100,90,-39.4,18.2,0.0170,,,,,,
0.2350,120,-21.9,18.3,0.0040,,,,,,
0.3005,150,-10.0,18.3,0.0020,,,,,,
0.3680,171,-2.4,18.3,0.0030,,,,,,
0.5370,184,3.0,18.3,0.0125,,,,,,
0.7370,215,18.4,18.3,0.0065,,,,,,
0.9370,245,37.1,18.3,0.0065,147.98,2.17,,,,NaN
1.0825,275,58.4,18.3,0.0050,281.06,2.45,,,,NaN
1.1525,305,79.0,18.3,0.0025,366.26,2.56,,,,NaN
1.1795,336,95.3,18.3,0.0010,409.63,2.61,,,,NaN
1.1995,365,107.0,18.3,0.0005,427.27,2.63,,,,NaN
1.2195,499,115.3,18.4,0.0000,473.74,2.68,,,,NaN
1.2470,529,126.7,18.4,0.0010,488.81,2.69,,,,NaN
1.2670,555,136.5,18.4,0.0010,441.70,2.65,,,,NaN
1.2870,578,146.1,18.4,0.0010,425.52,2.63,,,,NaN
1.3070,597,154.9,18.4,0.0010,380.19,2.58,,,,NaN
1.3270,612,162.2,18.4,0.0015,331.49,2.52,,,,NaN
1.3535,628,170.6,18.4,0.0015,286.22,2.46,,,,NaN
1.3830,640,177.6,18.4,0.0025,241.68,2.38,,,,NaN
1.4265,652,185.6,18.4,0.0035,189.34,2.28,,,,NaN
1.4845,662,193.6,18.4,0.0060,143.21,2.16,,,,NaN
1.5610,670,201.2,18.4,0.0095,,,,,,
1.6715,678,209.5,18.4,0.0130,,,,,,
1.8155,686,217.2,18.4,0.0170,,,,,,
2.0155,694,225.1,18.4,0.0260,,,,,,
2.2155,701,231.1,18.4,0.0290,,,,,,
Scope 1/1, Sample 6/9 (1_H_Sq2_20220714)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,91.9,18.2,NaN,,,,,,
0.0200,27,34.9,18.2,0.0005,,,,,,
0.0400,58,2.1,18.2,0.0005,,,,,,
0.0600,88,-13.0,18.2,0.0005,,,,,,
0.1065,91,-13.9,18.2,0.0150,,,,,,
0.2225,95,-13.9,18.2,0.0320,,,,,,
0.4225,125,-0.5,18.3,0.0065,,,,,,
0.6225,155,13.2,18.3,0.0065,,,,,,
0.8225,185,25.9,18.3,0.0065,104.86,2.02,,,,NaN
1.0225,215,45.1,18.3,0.0065,230.96,2.36,,,,NaN
1.1615,246,75.6,18.3,0.0045,397.88,2.60,,,,NaN
1.1935,276,99.3,18.3,0.0010,463.94,2.67,,,,NaN
1.2135,306,114.9,18.3,0.0005,476.07,2.68,,,,NaN
1.2335,449,125.3,18.4,0.0000,478.63,2.68,,,,NaN
1.2565,477,135.8,18.4,0.0010,555.18,2.74,,,,NaN
1.2765,501,145.8,18.4,0.0010,437.42,2.64,,,,NaN
1.2965,520,154.4,18.4,0.0010,386.12,2.59,,,,NaN
1.3185,538,162.9,18.4,0.0010,332.44,2.52,,,,NaN
1.3410,552,169.9,18.4,0.0015,291.27,2.46,,,,NaN
1.3740,565,177.9,18.4,0.0025,242.00,2.38,,,,NaN
1.4160,576,185.6,18.4,0.0040,190.84,2.28,,,,NaN
1.4730,586,193.5,18.4,0.0060,144.87,2.16,,,,NaN
1.5485,595,201.2,18.4,0.0085,108.08,2.03,,,,NaN
1.6565,604,209.4,18.4,0.0120,77.76,1.89,,,,NaN
1.8000,612,217.2,18.4,0.0175,54.41,1.74,,,,NaN
2.0000,620,225.2,18.4,0.0245,36.46,1.56,,,,NaN
2.2000,628,231.2,18.4,0.0245,26.96,1.43,,,,NaN
2.4000,635,236.0,18.4,0.0270,21.52,1.33,,,,NaN
2.6000,642,240.0,18.4,0.0270,18.04,1.26,,,,NaN
2.8000,649,243.5,18.4,0.0275,,,,,,
3.0000,656,246.5,18.4,0.0310,,,,,,
3.2000,662,249.2,18.4,0.0350,,,,,,
3.4000,668,251.6,18.4,0.0355,,,,,,
3.5600,673,253.4,18.5,0.0295,,,,,,
Scope 1/1, Sample 7/9 (2_H_Sq2_20220714)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,93.2,18.1,NaN,,,,,,
0.0200,28,36.2,18.2,0.0005,,,,,,
0.0400,58,2.9,18.2,0.0005,,,,,,
0.0600,88,-12.1,18.2,0.0005,,,,,,
0.1070,91,-13.1,18.2,0.0145,,,,,,
0.2245,119,-5.4,18.2,0.0040,,,,,,
0.4245,132,-0.3,18.2,0.0155,,,,,,
0.6245,141,3.6,18.2,0.0225,,,,,,
0.8245,171,20.4,18.2,0.0065,,,,,,
1.0050,201,41.3,18.2,0.0060,226.89,2.36,,,,NaN
1.1060,232,62.7,18.3,0.0035,326.30,2.51,,,,NaN
1.1470,262,81.8,18.3,0.0015,376.38,2.58,,,,NaN
1.1670,292,95.6,18.3,0.0005,396.58,2.60,,,,NaN
1.1870,306,102.8,18.3,0.0015,429.56,2.63,,,,NaN
1.2295,457,120.1,18.3,0.0005,473.82,2.68,,,,NaN
1.2495,484,129.0,18.3,0.0005,434.26,2.64,,,,NaN
1.2695,509,138.5,18.3,0.0010,437.58,2.64,,,,NaN
1.2895,531,148.2,18.4,0.0010,424.25,2.63,,,,NaN
1.3095,549,156.7,18.4,0.0010,370.92,2.57,,,,NaN
1.3310,565,164.5,18.4,0.0015,321.22,2.51,,,,NaN
1.3570,580,172.0,18.4,0.0020,278.00,2.44,,,,NaN
1.3915,592,179.8,18.4,0.0030,227.94,2.36,,,,NaN
1.4365,603,187.5,18.4,0.0040,177.67,2.25,,,,NaN
1.4995,613,195.5,18.4,0.0065,133.42,2.13,,,,NaN
1.5840,622,203.4,18.4,0.0095,,,,,,
1.6990,630,211.3,18.4,0.0145,,,,,,
1.8595,639,219.4,18.4,0.0185,,,,,,
2.0595,647,226.8,18.4,0.0245,,,,,,
2.2595,655,232.4,18.4,0.0245,,,,,,
Scope 1/1, Sample 8/9 (1_M_Sq2_20220701)
Result,TitrationEQP1
