Task,T1222
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,57.7,18.9,NaN,,,,,,
0.0200,6,26.7,19.0,0.0035,,,,,,
0.0400,9,24.4,19.0,0.0065,,,,,,
0.0900,12,25.0,19.0,0.0145,,,,,,
0.2150,19,33.6,19.1,0.0180,,,,,,
0.4150,23,45.5,19.1,0.0475,260.88,2.42,,,,NaN
0.6150,33,109.1,19.2,0.0200,275.45,2.44,,,,NaN
0.6350,158,131.4,19.3,0.0000,270.71,2.43,,,,NaN
0.6550,164,135.6,19.3,0.0035,266.33,2.43,,,,NaN
0.7050,177,145.1,19.3,0.0035,191.76,2.28,,,,NaN
0.7520,182,152.5,19.3,0.0085,144.73,2.16,,,,NaN
0.8135,188,155.1,19.3,0.0110,109.80,2.04,,,,NaN
0.9675,202,163.4,19.3,0.0110,50.06,1.70,,,,NaN
1.0820,209,166.5,19.3,0.0160,33.60,1.53,,,,NaN
1.2820,222,170.8,19.4,0.0155,25.11,1.40,,,,NaN
1.4820,228,180.2,19.4,0.0345,31.24,1.49,,,,NaN
1.6255,231,178.5,19.4,0.0465,32.14,1.51,,,,NaN
1.8255,239,187.9,19.4,0.0255,34.76,1.54,,,,NaN
1.9705,244,196.2,19.4,0.0320,35.07,1.54,,,,NaN
2.0860,247,199.5,19.4,0.0340,33.22,1.52,,,,NaN
2.2860,255,202.2,19.4,0.0255,26.38,1.42,,,,NaN
2.4860,259,209.5,19.4,0.0490,15.76,1.20,,,,NaN
2.6860,263,213.5,19.5,0.0465,9.92,1.00,,,,NaN
2.8860,267,213.4,19.5,0.0515,,,,,,
3.0860,271,213.1,19.5,0.0515,,,,,,
3.2860,277,216.2,19.5,0.0345,,,,,,
3.4860,286,220.3,19.5,0.0235,,,,,,
3.5600,291,221.4,19.5,0.0145,,,,,,
Scope 1/1, Sample 2/9 (ACR-218_20201102_2)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,32.5,19.6,NaN,,,,,,
0.0200,28,-39.1,19.7,0.0005,,,,,,
0.0400,31,-40.4,19.7,0.0075,,,,,,
0.0900,61,-29.4,19.7,0.0015,,,,,,
0.1165,91,-17.7,19.7,0.0010,,,,,,
0.1365,112,-11.4,19.7,0.0010,,,,,,
