Task,T1076
Scope 1/1, Sample 1/9 (JUNK 1)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,-50.5,19.3,NaN,,,,,,
0.0200,15,-70.5,19.4,0.0015,,,,,,
0.0400,18,-70.9,19.4,0.0060,,,,,,
0.0900,28,-68.2,19.4,0.0050,,,,,,
0.2150,58,-51.8,19.4,0.0040,,,,,,
0.2885,88,-34.6,19.4,0.0025,,,,,,
0.3275,119,-20.3,19.4,0.0015,,,,,,
0.3550,140,-12.7,19.4,0.0015,,,,,,
0.4240,165,-0.9,19.4,0.0025,,,,,,
0.5725,196,15.5,19.4,0.0050,,,,,,
0.7725,226,31.3,19.4,0.0065,,,,,,
0.9725,231,42.8,19.4,0.0415,28.50,1.45,,,,NaN
1.1725,235,48.9,19.4,0.0475,55.69,1.75,,,,NaN
1.3725,240,58.6,19.4,0.0385,118.79,2.07,,,,NaN
1.5725,270,97.8,19.4,0.0065,223.05,2.35,,,,NaN
1.6060,292,108.4,19.4,0.0015,244.96,2.39,,,,NaN
1.6260,426,112.7,19.4,0.0000,259.56,2.41,,,,NaN
1.6760,446,123.4,19.4,0.0025,294.65,2.47,,,,NaN
1.7140,464,134.0,19.4,0.0020,311.04,2.49,,,,NaN
1.7360,478,141.6,19.4,0.0015,330.76,2.52,,,,NaN
1.7560,491,149.6,19.4,0.0015,377.42,2.58,,,,NaN
1.7760,504,157.9,19.4,0.0015,375.61,2.57,,,,NaN
1.7960,515,165.6,19.4,0.0020,340.98,2.53,,,,NaN
1.8185,525,173.4,19.4,0.0020,298.00,2.47,,,,NaN
1.8445,534,180.8,19.4,0.0025,262.64,2.42,,,,NaN
1.8780,543,188.4,19.4,0.0035,221.47,2.35,,,,NaN
1.9225,552,196.1,19.4,0.0045,,,,,,
1.9830,560,203.9,19.4,0.0075,,,,,,
2.0655,568,212.0,19.4,0.0100,,,,,,
2.1750,575,219.6,19.4,0.0160,,,,,,
2.3325,582,227.8,19.4,0.0215,,,,,,
Scope 1/1, Sample 2/9 (Initial-2_20200109_11)
Result,TitrationEQP1
V,t,E,T,dV/dt,dE/dV,log dE/dV,d?E/dV?,E acc. stat.,Volume acc. stat.,BETA
0.0000,0,3.5,18.2,NaN,,,,,,
0.0200,28,-50.7,18.2,0.0005,,,,,,
0.0400,31,-51.1,18.2,0.0075,,,,,,
0.0900,61,-38.4,18.2,0.0015,,,,,,
0.1100,90,-27.9,18.2,0.0005,,,,,,
0.1300,116,-19.4,18.2,0.0010,,,,,,
0.1770,146,-5.9,18.3,0.0015,,,,,,
0.2585,163,3.5,18.3,0.0050,,,,,,
0.4585,193,25.5,18.3,0.0065,,,,,,
0.6090,223,45.2,18.3,0.0050,110.49,2.04,,,,NaN
0.7130,254,59.2,18.4,0.0035,126.04,2.10,,,,NaN
0.8280,284,74.0,18.4,0.0040,155.18,2.19,,,,NaN
0.9585,314,93.8,18.4,0.0045,209.26,2.32,,,,NaN
1.0480,337,112.6,18.4,0.0040,296.08,2.47,,,,NaN
1.0755,474,120.4,18.5,0.0000,344.00,2.54,,,,NaN
1.0965,492,128.0,18.5,0.0010,370.98,2.57,,,,NaN
1.1165,507,136.4,18.5,0.0015,391.36,2.59,,,,NaN
1.1365,522,146.5,18.6,0.0015,457.14,2.66,,,,NaN
1.1565,536,156.7,18.6,0.0015,463.12,2.67,,,,NaN
1.1765,547,166.6,18.6,0.0020,404.28,2.61,,,,NaN
1.1965,558,174.5,18.6,0.0020,349.87,2.54,,,,NaN
1.2215,566,182.5,18.6,0.0030,302.81,2.48,,,,NaN
1.2530,575,190.3,18.6,0.0035,251.01,2.40,,,,NaN
1.2945,584,198.1,18.6,0.0050,,,,,,
1.3495,591,205.8,18.6,0.0075,,,,,,
1.4270,599,213.8,18.6,0.0100,,,,,,
